Source,Target,Type,Id,Label,timeset,Weight
51,62,Directed,51394,,,0.111071
51,53,Directed,51385,,,0.176462
91,51,Directed,53941,,,0.025
82,51,Directed,53444,,,0.485431
77,51,Directed,53158,,,0.174958
76,51,Directed,53097,,,0.020833
74,51,Directed,52994,,,0.077551
64,51,Directed,52339,,,0.546887
62,51,Directed,52187,,,0.090238
53,51,Directed,51517,,,0.176462
53,82,Directed,51529,,,0.022727
53,77,Directed,51527,,,0.043478
53,64,Directed,51523,,,0.132984
82,53,Directed,53446,,,0.022727
77,53,Directed,53160,,,0.043478
64,53,Directed,52340,,,0.178438
62,82,Directed,52205,,,0.097183
62,77,Directed,52204,,,0.02
62,76,Directed,52203,,,0.020833
62,74,Directed,52202,,,0.028571
62,64,Directed,52196,,,0.049405
82,62,Directed,53454,,,0.138016
77,62,Directed,53167,,,0.02
76,62,Directed,53102,,,0.020833
74,62,Directed,53000,,,0.057143
64,62,Directed,52347,,,0.077976
64,91,Directed,52363,,,0.025
64,82,Directed,52360,,,0.299637
64,77,Directed,52357,,,0.0625
64,76,Directed,52356,,,0.020833
64,74,Directed,52355,,,0.077551
91,64,Directed,53944,,,0.025
82,64,Directed,53456,,,0.327007
77,64,Directed,53169,,,0.0625
76,64,Directed,53103,,,0.020833
74,64,Directed,53001,,,0.077551
74,82,Directed,53005,,,0.057143
82,74,Directed,53464,,,0.028571
76,82,Directed,53110,,,0.020833
82,76,Directed,53465,,,0.041667
77,82,Directed,53179,,,0.071658
82,77,Directed,53466,,,0.091658
82,90,Directed,53473,,,0.0625
90,82,Directed,53907,,,0.03125
