Source,Target,Type,Id,Label,timeset,Weight
39,6,Directed,34696,,,0.132519
38,6,Directed,34614,,,5.06212
37,6,Directed,34542,,,0.350576
36,6,Directed,34466,,,1.447095
35,6,Directed,34389,,,0.899989
34,6,Directed,34335,,,0.08715
33,6,Directed,34265,,,0.741487
32,6,Directed,34209,,,0.158598
31,6,Directed,34128,,,4.849634
30,6,Directed,34051,,,0.782896
29,6,Directed,33984,,,0.385173
27,6,Directed,33834,,,0.36689
26,6,Directed,33757,,,0.77637
25,6,Directed,33707,,,0.120536
24,6,Directed,33629,,,1.305384
22,6,Directed,33479,,,0.362756
21,6,Directed,33398,,,1.467486
20,6,Directed,33322,,,0.547666
18,6,Directed,33163,,,2.742193
17,6,Directed,33085,,,3.20936
16,6,Directed,33008,,,0.919122
14,6,Directed,32862,,,1.280624
13,6,Directed,32781,,,3.190986
12,6,Directed,32699,,,2.390663
11,6,Directed,32618,,,3.193186
9,6,Directed,32458,,,3.700322
8,6,Directed,32384,,,0.73416
7,6,Directed,32302,,,4.383593
7,83,Directed,32378,,,0.231481
7,82,Directed,32377,,,0.977575
7,79,Directed,32374,,,1.063395
7,77,Directed,32372,,,0.243939
7,73,Directed,32368,,,0.083333
7,72,Directed,32367,,,0.175
7,71,Directed,32366,,,0.476051
7,64,Directed,32359,,,1.467729
7,63,Directed,32358,,,1.783322
7,58,Directed,32353,,,3.214187
7,53,Directed,32348,,,2.296978
7,52,Directed,32347,,,0.227632
7,50,Directed,32345,,,2.091953
7,49,Directed,32344,,,3.581135
7,47,Directed,32342,,,1.415829
7,45,Directed,32340,,,1.892098
7,44,Directed,32339,,,0.923417
7,42,Directed,32337,,,2.629567
7,41,Directed,32336,,,1.189922
7,39,Directed,32334,,,0.394058
7,38,Directed,32333,,,5.267616
7,37,Directed,32332,,,1.025981
7,36,Directed,32331,,,3.530748
7,35,Directed,32330,,,2.736674
7,34,Directed,32329,,,0.359545
7,33,Directed,32328,,,2.138178
7,32,Directed,32327,,,0.602367
7,31,Directed,32326,,,5.113397
7,30,Directed,32325,,,1.690755
7,29,Directed,32324,,,1.120407
7,27,Directed,32322,,,1.470839
7,26,Directed,32321,,,2.73099
7,25,Directed,32320,,,0.804524
7,24,Directed,32319,,,3.369876
7,22,Directed,32317,,,1.021044
7,21,Directed,32316,,,2.814063
7,20,Directed,32315,,,1.602487
7,18,Directed,32313,,,4.33602
7,17,Directed,32312,,,2.834397
7,16,Directed,32311,,,2.544102
7,14,Directed,32309,,,3.241056
7,13,Directed,32308,,,3.970475
7,12,Directed,32307,,,4.207889
7,11,Directed,32306,,,4.196208
7,9,Directed,32304,,,4.29712
7,8,Directed,32303,,,1.953571
83,7,Directed,37349,,,0.157407
82,7,Directed,37287,,,0.230914
79,7,Directed,37142,,,0.51007
77,7,Directed,37058,,,0.080303
73,7,Directed,36881,,,0.027778
72,7,Directed,36840,,,0.025
71,7,Directed,36782,,,0.134259
64,7,Directed,36427,,,0.647003
63,7,Directed,36354,,,0.6511
58,7,Directed,36009,,,2.177054
53,7,Directed,35654,,,1.089333
52,7,Directed,35607,,,0.077632
50,7,Directed,35458,,,0.925663
49,7,Directed,35379,,,2.67402
47,7,Directed,35258,,,0.684673
45,7,Directed,35106,,,0.513552
44,7,Directed,35040,,,0.327971
42,7,Directed,34902,,,0.985344
41,7,Directed,34837,,,0.308232
39,7,Directed,34697,,,0.132519
38,7,Directed,34615,,,6.299739
37,7,Directed,34543,,,0.382834
36,7,Directed,34467,,,1.789628
35,7,Directed,34390,,,1.163982
34,7,Directed,34336,,,0.08715
33,7,Directed,34266,,,0.851606
32,7,Directed,34210,,,0.211229
31,7,Directed,34129,,,5.991887
30,7,Directed,34052,,,0.739418
29,7,Directed,33985,,,0.385173
27,7,Directed,33835,,,0.51267
26,7,Directed,33758,,,0.915958
25,7,Directed,33708,,,0.288155
24,7,Directed,33630,,,1.464598
22,7,Directed,33480,,,0.319278
21,7,Directed,33399,,,1.553038
20,7,Directed,33323,,,0.603221
18,7,Directed,33164,,,3.499698
17,7,Directed,33086,,,3.264915
16,7,Directed,33009,,,0.974677
14,7,Directed,32863,,,1.778583
13,7,Directed,32782,,,3.423026
12,7,Directed,32700,,,2.728361
11,7,Directed,32619,,,3.573808
9,7,Directed,32459,,,5.510422
8,7,Directed,32385,,,0.73416
8,83,Directed,32452,,,0.074074
8,82,Directed,32451,,,0.037037
8,79,Directed,32449,,,0.155531
8,77,Directed,32448,,,0.022222
8,71,Directed,32445,,,0.133375
8,64,Directed,32439,,,0.259682
8,63,Directed,32438,,,0.277204
8,58,Directed,32433,,,0.479544
8,53,Directed,32429,,,0.480854
8,50,Directed,32427,,,0.282625
8,49,Directed,32426,,,0.634623
8,47,Directed,32424,,,0.118184
8,45,Directed,32422,,,0.189988
8,44,Directed,32421,,,0.100566
8,42,Directed,32419,,,0.459838
8,41,Directed,32418,,,0.395995
8,39,Directed,32416,,,0.169556
8,38,Directed,32415,,,0.73416
8,37,Directed,32414,,,0.204856
8,36,Directed,32413,,,0.505999
8,35,Directed,32412,,,0.556684
8,34,Directed,32411,,,0.023256
8,33,Directed,32410,,,0.413952
8,32,Directed,32409,,,0.171693
8,31,Directed,32408,,,0.73416
8,30,Directed,32407,,,0.357172
8,29,Directed,32406,,,0.124375
8,27,Directed,32404,,,0.109565
8,26,Directed,32403,,,0.569577
8,25,Directed,32402,,,0.03125
8,24,Directed,32401,,,0.697123
8,22,Directed,32399,,,0.34046
8,21,Directed,32398,,,0.311954
8,20,Directed,32397,,,0.356167
8,18,Directed,32395,,,0.628836
8,17,Directed,32394,,,0.528625
8,16,Directed,32393,,,0.456631
8,14,Directed,32391,,,0.221994
8,13,Directed,32390,,,0.73416
8,12,Directed,32389,,,0.686541
8,11,Directed,32388,,,0.697123
8,9,Directed,32386,,,0.406932
83,8,Directed,37350,,,0.074074
82,8,Directed,37288,,,0.037037
79,8,Directed,37143,,,0.17934
77,8,Directed,37059,,,0.022222
71,8,Directed,36783,,,0.078315
64,8,Directed,36428,,,0.269643
63,8,Directed,36355,,,0.204585
58,8,Directed,36010,,,0.797846
53,8,Directed,35655,,,0.515535
50,8,Directed,35459,,,0.170942
49,8,Directed,35380,,,1.001138
47,8,Directed,35259,,,0.210248
45,8,Directed,35107,,,0.186217
44,8,Directed,35041,,,0.073539
42,8,Directed,34903,,,0.470859
41,8,Directed,34838,,,0.253179
39,8,Directed,34698,,,0.132519
38,8,Directed,34616,,,2.136071
37,8,Directed,34544,,,0.140792
36,8,Directed,34468,,,0.752313
35,8,Directed,34391,,,0.579789
34,8,Directed,34337,,,0.023256
33,8,Directed,34267,,,0.284231
32,8,Directed,34211,,,0.085847
31,8,Directed,34130,,,2.33274
30,8,Directed,34053,,,0.459851
29,8,Directed,33986,,,0.147631
27,8,Directed,33836,,,0.14919
26,8,Directed,33759,,,0.462061
25,8,Directed,33709,,,0.03125
24,8,Directed,33631,,,0.765236
22,8,Directed,33481,,,0.208317
21,8,Directed,33400,,,0.643566
20,8,Directed,33324,,,0.322619
18,8,Directed,33165,,,1.200247
17,8,Directed,33087,,,1.718283
16,8,Directed,33010,,,0.348934
14,8,Directed,32864,,,0.218223
13,8,Directed,32783,,,1.74062
12,8,Directed,32701,,,1.30493
11,8,Directed,32620,,,1.566219
9,8,Directed,32460,,,0.746536
9,83,Directed,32532,,,0.267857
9,82,Directed,32531,,,0.239686
9,79,Directed,32528,,,1.077609
9,77,Directed,32526,,,0.30404
9,73,Directed,32522,,,0.027778
9,72,Directed,32521,,,0.075
9,71,Directed,32520,,,0.334118
9,64,Directed,32515,,,1.466912
9,63,Directed,32514,,,1.070535
9,58,Directed,32509,,,3.388268
9,53,Directed,32504,,,2.376476
9,52,Directed,32503,,,0.075
