Source,Target,Type,Id,Label,timeset,Weight
4,57,Directed,47332,,,4.816057
4,55,Directed,47330,,,25.774538
4,54,Directed,47329,,,2.81941
4,52,Directed,47327,,,1.884863
4,50,Directed,47325,,,28.999233
4,48,Directed,47323,,,11.998482
4,47,Directed,47322,,,8.77166
4,46,Directed,47321,,,21.472622
4,45,Directed,47320,,,8.311841
4,44,Directed,47319,,,9.131469
4,43,Directed,47318,,,28.681807
4,42,Directed,47317,,,13.193558
4,41,Directed,47316,,,16.798839
4,37,Directed,47312,,,20.874883
4,36,Directed,47311,,,15.898099
4,35,Directed,47310,,,20.096401
4,33,Directed,47308,,,32.504523
4,31,Directed,47306,,,24.843487
4,30,Directed,47305,,,25.365816
4,29,Directed,47304,,,30.392773
4,28,Directed,47303,,,10.046982
4,26,Directed,47301,,,29.387627
4,25,Directed,47300,,,20.707568
4,24,Directed,47299,,,16.283551
4,22,Directed,47297,,,37.747953
4,21,Directed,47296,,,36.430972
4,20,Directed,47295,,,5.220513
4,19,Directed,47294,,,30.292783
4,18,Directed,47293,,,37.901011
4,17,Directed,47292,,,37.255971
4,16,Directed,47291,,,23.29649
4,15,Directed,47290,,,27.414225
4,14,Directed,47289,,,30.340142
4,13,Directed,47288,,,37.543713
4,9,Directed,47284,,,35.369371
4,8,Directed,47283,,,35.574401
4,7,Directed,47282,,,33.001983
4,6,Directed,47281,,,38.76931
4,5,Directed,47280,,,32.587772
93,4,Directed,53996,,,0.341314
88,4,Directed,53781,,,0.043561
87,4,Directed,53719,,,0.114704
85,4,Directed,53607,,,0.12465
84,4,Directed,53544,,,0.076081
81,4,Directed,53341,,,0.130843
80,4,Directed,53274,,,0.317325
79,4,Directed,53225,,,0.040816
75,4,Directed,53009,,,0.021739
73,4,Directed,52900,,,0.047222
70,4,Directed,52712,,,0.021277
68,4,Directed,52620,,,0.708069
67,4,Directed,52547,,,0.113758
61,4,Directed,52051,,,0.979743
60,4,Directed,51961,,,1.196642
58,4,Directed,51806,,,0.679366
57,4,Directed,51740,,,0.172041
55,4,Directed,51595,,,0.993382
54,4,Directed,51537,,,0.049754
52,4,Directed,51425,,,0.108896
50,4,Directed,51245,,,2.475474
48,4,Directed,51087,,,0.523737
47,4,Directed,51013,,,0.267848
46,4,Directed,50929,,,1.378275
45,4,Directed,50860,,,0.185242
44,4,Directed,50784,,,0.62951
43,4,Directed,50693,,,2.117684
42,4,Directed,50615,,,0.438966
41,4,Directed,50533,,,0.461782
37,4,Directed,50216,,,1.34635
36,4,Directed,50133,,,0.570803
35,4,Directed,50047,,,0.565174
33,4,Directed,49876,,,2.331558
31,4,Directed,49699,,,1.566697
30,4,Directed,49607,,,2.032895
29,4,Directed,49515,,,2.078698
28,4,Directed,49440,,,0.1947
26,4,Directed,49263,,,2.013895
25,4,Directed,49175,,,1.806785
24,4,Directed,49091,,,0.399505
22,4,Directed,48904,,,8.239232
21,4,Directed,48810,,,7.234271
20,4,Directed,48740,,,0.107564
19,4,Directed,48648,,,2.198054
18,4,Directed,48554,,,7.985307
17,4,Directed,48460,,,4.431448
16,4,Directed,48373,,,1.36242
15,4,Directed,48284,,,1.867657
14,4,Directed,48192,,,2.907403
13,4,Directed,48098,,,5.94912
9,4,Directed,47753,,,7.571329
8,4,Directed,47659,,,8.369438
7,4,Directed,47564,,,3.576124
6,4,Directed,47469,,,11.419464
5,4,Directed,47375,,,3.116269
5,93,Directed,47462,,,0.9214
5,88,Directed,47458,,,0.193182
5,87,Directed,47457,,,0.26135
5,85,Directed,47455,,,0.140909
5,84,Directed,47454,,,0.331353
5,81,Directed,47451,,,0.120321
5,80,Directed,47450,,,0.226263
5,79,Directed,47449,,,0.163265
5,75,Directed,47445,,,0.086957
5,73,Directed,47443,,,0.094444
5,70,Directed,47440,,,0.085106
5,68,Directed,47438,,,1.139924
5,67,Directed,47437,,,0.25007
5,61,Directed,47431,,,1.483494
5,60,Directed,47430,,,1.562244
5,58,Directed,47428,,,0.754395
5,57,Directed,47427,,,0.263095
5,55,Directed,47425,,,1.389041
5,54,Directed,47424,,,0.226044
5,52,Directed,47422,,,0.085106
5,50,Directed,47420,,,1.963697
5,48,Directed,47418,,,0.621074
5,47,Directed,47417,,,0.390954
5,46,Directed,47416,,,1.141496
5,45,Directed,47415,,,0.586015
5,44,Directed,47414,,,0.509648
5,43,Directed,47413,,,1.564474
5,42,Directed,47412,,,0.715304
5,41,Directed,47411,,,1.271848
5,37,Directed,47407,,,1.249638
5,36,Directed,47406,,,0.961433
5,35,Directed,47405,,,1.471552
5,33,Directed,47403,,,1.956462
5,31,Directed,47401,,,1.700343
5,30,Directed,47400,,,1.810865
5,29,Directed,47399,,,1.905468
5,28,Directed,47398,,,0.571853
5,26,Directed,47396,,,2.138064
5,25,Directed,47395,,,2.028913
5,24,Directed,47394,,,1.102962
5,22,Directed,47392,,,2.582502
5,21,Directed,47391,,,2.658693
5,20,Directed,47390,,,0.254728
5,19,Directed,47389,,,1.872147
5,18,Directed,47388,,,2.676845
5,17,Directed,47387,,,2.50677
5,16,Directed,47386,,,1.432846
5,15,Directed,47385,,,1.783626
5,14,Directed,47384,,,2.062394
5,13,Directed,47383,,,2.679905
5,9,Directed,47379,,,2.395027
5,8,Directed,47378,,,2.579905
5,7,Directed,47377,,,2.310291
5,6,Directed,47376,,,3.070814
93,5,Directed,53997,,,0.318586
88,5,Directed,53782,,,0.043561
87,5,Directed,53720,,,0.073038
85,5,Directed,53608,,,0.047727
84,5,Directed,53545,,,0.076081
81,5,Directed,53342,,,0.052139
80,5,Directed,53275,,,0.135859
79,5,Directed,53226,,,0.040816
75,5,Directed,53010,,,0.021739
73,5,Directed,52901,,,0.047222
70,5,Directed,52713,,,0.021277
68,5,Directed,52621,,,0.668069
67,5,Directed,52548,,,0.113758
61,5,Directed,52052,,,0.871789
60,5,Directed,51962,,,0.976973
58,5,Directed,51807,,,0.331804
57,5,Directed,51741,,,0.126587
55,5,Directed,51596,,,0.620299
54,5,Directed,51538,,,0.049754
52,5,Directed,51426,,,0.021277
50,5,Directed,51246,,,2.277557
48,5,Directed,51088,,,0.287075
47,5,Directed,51014,,,0.24512
46,5,Directed,50930,,,0.747985
45,5,Directed,50861,,,0.185242
44,5,Directed,50785,,,0.295694
43,5,Directed,50694,,,1.226644
42,5,Directed,50616,,,0.308013
41,5,Directed,50534,,,0.461782
37,5,Directed,50217,,,1.256658
36,5,Directed,50134,,,0.537469
35,5,Directed,50048,,,0.565174
33,5,Directed,49877,,,1.543841
31,5,Directed,49700,,,1.28262
30,5,Directed,49608,,,1.700619
29,5,Directed,49516,,,1.44395
28,5,Directed,49441,,,0.1947
26,5,Directed,49264,,,1.501854
25,5,Directed,49176,,,1.639166
24,5,Directed,49092,,,0.376778
22,5,Directed,48905,,,6.50972
21,5,Directed,48811,,,6.119461
20,5,Directed,48741,,,0.107564
19,5,Directed,48649,,,2.028336
18,5,Directed,48555,,,6.112971
17,5,Directed,48461,,,2.849186
16,5,Directed,48374,,,1.116441
15,5,Directed,48285,,,1.242387
14,5,Directed,48193,,,1.928
13,5,Directed,48099,,,4.589449
9,5,Directed,47754,,,5.605869
8,5,Directed,47660,,,7.724643
7,5,Directed,47565,,,3.034902
6,5,Directed,47470,,,8.199757
6,93,Directed,47557,,,1.972062
6,88,Directed,47552,,,0.660985
6,87,Directed,47551,,,0.823019
6,85,Directed,47549,,,0.608042
6,84,Directed,47548,,,0.728037
6,81,Directed,47545,,,0.998515
6,80,Directed,47544,,,1.083225
6,79,Directed,47543,,,0.244898
6,75,Directed,47539,,,0.23913
6,73,Directed,47537,,,0.416667
6,70,Directed,47534,,,0.234043
6,68,Directed,47532,,,3.820411
6,67,Directed,47531,,,0.783477
6,61,Directed,47525,,,4.730093
6,60,Directed,47524,,,5.140055
6,58,Directed,47522,,,2.946354
6,57,Directed,47521,,,0.828688
6,55,Directed,47519,,,5.800508
6,54,Directed,47518,,,0.443489
6,52,Directed,47516,,,0.649281
6,50,Directed,47514,,,6.108265
6,48,Directed,47512,,,2.342044
6,47,Directed,47511,,,1.761399
6,46,Directed,47510,,,5.008557
6,45,Directed,47509,,,2.084669
6,44,Directed,47508,,,2.102756
6,43,Directed,47507,,,6.20873
6,42,Directed,47506,,,3.059294
6,41,Directed,47505,,,3.100252
6,37,Directed,47501,,,4.075459
6,36,Directed,47500,,,2.47735
6,35,Directed,47499,,,4.368411
6,33,Directed,47497,,,7.457468
6,31,Directed,47495,,,5.650027
6,30,Directed,47494,,,5.450231
6,29,Directed,47493,,,6.716812
6,28,Directed,47492,,,1.878605
6,26,Directed,47490,,,7.185165
6,25,Directed,47489,,,5.530044
6,24,Directed,47488,,,2.816438
6,22,Directed,47486,,,9.747266
6,21,Directed,47485,,,8.82381
6,20,Directed,47484,,,0.950861
6,19,Directed,47483,,,6.010945
6,18,Directed,47482,,,10.009368
6,17,Directed,47481,,,8.679725
6,16,Directed,47480,,,5.50282
6,15,Directed,47479,,,6.158074
6,14,Directed,47478,,,7.303981
6,13,Directed,47477,,,9.689127
6,9,Directed,47473,,,8.475313
6,8,Directed,47472,,,8.480554
6,7,Directed,47471,,,7.490849
93,6,Directed,53998,,,0.295859
88,6,Directed,53783,,,0.043561
87,6,Directed,53721,,,0.114704
85,6,Directed,53609,,,0.12465
84,6,Directed,53546,,,0.076081
81,6,Directed,53343,,,0.130843
80,6,Directed,53276,,,0.238537
79,6,Directed,53227,,,0.040816
75,6,Directed,53011,,,0.021739
73,6,Directed,52902,,,0.047222
70,6,Directed,52714,,,0.021277
68,6,Directed,52622,,,0.708069
67,6,Directed,52549,,,0.113758
61,6,Directed,52053,,,0.979743
60,6,Directed,51963,,,1.163309
58,6,Directed,51808,,,0.646033
57,6,Directed,51742,,,0.172041
55,6,Directed,51597,,,0.993382
54,6,Directed,51539,,,0.049754
52,6,Directed,51427,,,0.108896
50,6,Directed,51247,,,2.475474
48,6,Directed,51089,,,0.490403
47,6,Directed,51015,,,0.267848
46,6,Directed,50931,,,1.244942
45,6,Directed,50862,,,0.185242
44,6,Directed,50786,,,0.596176
43,6,Directed,50695,,,2.051017
42,6,Directed,50617,,,0.438966
41,6,Directed,50535,,,0.461782
37,6,Directed,50218,,,1.34635
36,6,Directed,50135,,,0.492015
35,6,Directed,50049,,,0.565174
33,6,Directed,49878,,,2.173982
31,6,Directed,49701,,,1.521243
30,6,Directed,49609,,,1.999561
29,6,Directed,49517,,,2.045365
28,6,Directed,49442,,,0.1947
26,6,Directed,49265,,,1.935107
25,6,Directed,49177,,,1.806785
24,6,Directed,49093,,,0.399505
22,6,Directed,48906,,,8.036201
21,6,Directed,48812,,,7.088816
20,6,Directed,48742,,,0.107564
19,6,Directed,48650,,,2.198054
18,6,Directed,48556,,,7.703489
17,6,Directed,48462,,,4.185994
16,6,Directed,48375,,,1.36242
15,6,Directed,48286,,,1.867657
14,6,Directed,48194,,,2.807403
13,6,Directed,48100,,,5.915786
9,6,Directed,47755,,,7.471329
8,6,Directed,47661,,,8.29065
7,6,Directed,47566,,,3.497336
7,93,Directed,47652,,,0.677389
7,88,Directed,47647,,,0.528409
7,87,Directed,47646,,,0.325174
7,85,Directed,47644,,,0.329545
7,84,Directed,47643,,,0.25452
7,81,Directed,47640,,,0.376114
7,80,Directed,47639,,,0.529383
7,79,Directed,47638,,,0.163265
7,75,Directed,47634,,,0.130435
7,73,Directed,47632,,,0.191667
7,70,Directed,47629,,,0.06383
7,68,Directed,47627,,,1.460272
7,67,Directed,47626,,,0.348375
7,61,Directed,47620,,,2.005799
7,60,Directed,47619,,,2.255305
7,58,Directed,47617,,,1.411533
7,57,Directed,47616,,,0.263053
7,55,Directed,47614,,,2.287661
7,54,Directed,47613,,,0.339681
7,52,Directed,47611,,,0.191449
7,50,Directed,47609,,,2.554316
7,48,Directed,47607,,,1.226375
7,47,Directed,47606,,,0.597009
7,46,Directed,47605,,,1.764628
7,45,Directed,47604,,,0.710497
7,44,Directed,47603,,,0.789254
7,43,Directed,47602,,,2.592853
7,42,Directed,47601,,,0.964978
7,41,Directed,47600,,,1.300538
7,37,Directed,47596,,,2.131178
7,36,Directed,47595,,,1.345821
7,35,Directed,47594,,,1.95384
7,33,Directed,47592,,,2.88091
7,31,Directed,47590,,,2.57
7,30,Directed,47589,,,2.249542
7,29,Directed,47588,,,2.552549
7,28,Directed,47587,,,1.01201
7,26,Directed,47585,,,2.919119
7,25,Directed,47584,,,1.987565
7,24,Directed,47583,,,1.41119
7,22,Directed,47581,,,3.325426
7,21,Directed,47580,,,3.441736
7,20,Directed,47579,,,0.414663
7,19,Directed,47578,,,2.720888
7,18,Directed,47577,,,3.513624
7,17,Directed,47576,,,3.485215
7,16,Directed,47575,,,2.192302
7,15,Directed,47574,,,2.608863
7,14,Directed,47573,,,2.65504
7,13,Directed,47572,,,3.43976
7,9,Directed,47568,,,3.286163
7,8,Directed,47567,,,3.358403
93,7,Directed,53999,,,0.211011
88,7,Directed,53784,,,0.043561
87,7,Directed,53722,,,0.114704
85,7,Directed,53610,,,0.047727
84,7,Directed,53547,,,0.076081
81,7,Directed,53344,,,0.093806
80,7,Directed,53277,,,0.27187
79,7,Directed,53228,,,0.040816
75,7,Directed,53012,,,0.021739
73,7,Directed,52903,,,0.047222
70,7,Directed,52715,,,0.021277
68,7,Directed,52623,,,0.533069
67,7,Directed,52550,,,0.086731
61,7,Directed,52054,,,0.830746
60,7,Directed,51964,,,1.099023
58,7,Directed,51809,,,0.649063
57,7,Directed,51743,,,0.117987
55,7,Directed,51598,,,0.614292
54,7,Directed,51540,,,0.049754
52,7,Directed,51428,,,0.108896
50,7,Directed,51248,,,2.236838
48,7,Directed,51090,,,0.48207
47,7,Directed,51016,,,0.267848
46,7,Directed,50932,,,0.992425
45,7,Directed,50863,,,0.154939
44,7,Directed,50787,,,0.448557
43,7,Directed,50696,,,1.571802
42,7,Directed,50618,,,0.258013
41,7,Directed,50536,,,0.431479
37,7,Directed,50219,,,1.319323
36,7,Directed,50136,,,0.471294
35,7,Directed,50050,,,0.417446
33,7,Directed,49879,,,1.825546
31,7,Directed,49702,,,1.229027
30,7,Directed,49610,,,1.795064
29,7,Directed,49518,,,1.657537
28,7,Directed,49443,,,0.134094
26,7,Directed,49266,,,1.571954
25,7,Directed,49178,,,1.49856
24,7,Directed,49094,,,0.345451
22,7,Directed,48907,,,6.333793
21,7,Directed,48813,,,5.898389
20,7,Directed,48743,,,0.06211
19,7,Directed,48651,,,2.049633
18,7,Directed,48557,,,6.312315
17,7,Directed,48463,,,3.666689
16,7,Directed,48376,,,1.0171
15,7,Directed,48287,,,1.461836
14,7,Directed,48195,,,1.912064
13,7,Directed,48101,,,4.582368
9,7,Directed,47756,,,6.3248
8,7,Directed,47662,,,7.327101
8,93,Directed,47746,,,1.447196
8,88,Directed,47741,,,1.160985
8,87,Directed,47740,,,0.770327
8,85,Directed,47738,,,0.415909
8,84,Directed,47737,,,1.2093
8,81,Directed,47734,,,0.487968
8,80,Directed,47733,,,0.710191
8,79,Directed,47732,,,0.693878
8,75,Directed,47728,,,0.478261
8,73,Directed,47726,,,0.186111
8,70,Directed,47723,,,0.361702
8,68,Directed,47722,,,3.985205
8,67,Directed,47721,,,1.238827
8,61,Directed,47715,,,4.960896
8,60,Directed,47714,,,5.851357
8,58,Directed,47712,,,2.073647
8,57,Directed,47711,,,0.597005
8,55,Directed,47709,,,5.676632
8,54,Directed,47708,,,0.827396
8,52,Directed,47706,,,0.49694
8,50,Directed,47704,,,6.937905
8,48,Directed,47702,,,2.417047
8,47,Directed,47701,,,1.820986
8,46,Directed,47700,,,4.214637
8,45,Directed,47699,,,1.719378
8,44,Directed,47698,,,1.477
8,43,Directed,47697,,,6.017408
8,42,Directed,47696,,,2.62489
8,41,Directed,47695,,,4.491135
8,37,Directed,47691,,,4.73537
8,36,Directed,47690,,,3.152261
8,35,Directed,47689,,,5.450392
8,33,Directed,47687,,,6.632229
8,31,Directed,47685,,,5.829025
8,30,Directed,47684,,,6.012455
8,29,Directed,47683,,,6.361151
8,28,Directed,47682,,,2.47068
8,26,Directed,47680,,,6.592066
8,25,Directed,47679,,,5.816476
8,24,Directed,47678,,,3.808007
8,22,Directed,47676,,,8.220496
8,21,Directed,47675,,,7.976301
8,20,Directed,47674,,,0.931702
8,19,Directed,47673,,,6.676509
8,18,Directed,47672,,,8.052932
8,17,Directed,47671,,,7.949378
8,16,Directed,47670,,,4.953549
8,15,Directed,47669,,,5.711211
8,14,Directed,47668,,,7.017006
8,13,Directed,47667,,,8.147513
8,9,Directed,47663,,,7.912239
93,8,Directed,54000,,,0.241314
88,8,Directed,53785,,,0.043561
87,8,Directed,53723,,,0.073038
85,8,Directed,53611,,,0.047727
84,8,Directed,53548,,,0.076081
81,8,Directed,53345,,,0.052139
80,8,Directed,53278,,,0.27187
79,8,Directed,53229,,,0.040816
75,8,Directed,53013,,,0.021739
73,8,Directed,52904,,,0.047222
70,8,Directed,52716,,,0.021277
68,8,Directed,52624,,,0.658069
67,8,Directed,52551,,,0.113758
61,8,Directed,52055,,,0.929743
60,8,Directed,51965,,,1.055545
58,8,Directed,51810,,,0.554366
57,8,Directed,51744,,,0.172041
55,8,Directed,51599,,,0.799111
54,8,Directed,51541,,,0.049754
52,8,Directed,51429,,,0.108896
50,8,Directed,51249,,,2.308807
48,8,Directed,51091,,,0.523737
47,8,Directed,51017,,,0.267848
46,8,Directed,50933,,,1.161609
45,8,Directed,50864,,,0.185242
44,8,Directed,50788,,,0.496746
43,8,Directed,50697,,,1.731938
42,8,Directed,50619,,,0.258013
41,8,Directed,50537,,,0.461782
37,8,Directed,50220,,,1.34635
36,8,Directed,50137,,,0.525348
35,8,Directed,50051,,,0.519719
33,8,Directed,49880,,,1.918943
31,8,Directed,49703,,,1.381062
30,8,Directed,49611,,,1.795064
29,8,Directed,49519,,,1.886034
28,8,Directed,49444,,,0.1947
26,8,Directed,49267,,,1.859833
25,8,Directed,49179,,,1.559166
24,8,Directed,49095,,,0.399505
22,8,Directed,48908,,,6.994917
21,8,Directed,48814,,,6.694372
20,8,Directed,48744,,,0.06211
19,8,Directed,48652,,,2.119351
18,8,Directed,48558,,,6.730935
17,8,Directed,48464,,,3.619955
16,8,Directed,48377,,,1.050188
15,8,Directed,48288,,,1.501956
14,8,Directed,48196,,,2.19813
13,8,Directed,48102,,,5.068885
9,8,Directed,47757,,,7.028379
9,93,Directed,47840,,,1.695519
9,88,Directed,47835,,,0.295455
9,87,Directed,47834,,,0.631997
9,85,Directed,47832,,,0.759091
9,84,Directed,47831,,,0.237269
9,81,Directed,47828,,,1.209745
9,80,Directed,47827,,,1.582973
9,79,Directed,47826,,,0.265306
9,75,Directed,47822,,,0.217391
9,73,Directed,47820,,,0.527778
9,70,Directed,47817,,,0.12766
9,68,Directed,47816,,,1.813105
9,67,Directed,47815,,,1.202156
9,61,Directed,47809,,,3.880583
9,60,Directed,47808,,,3.053191
9,58,Directed,47806,,,4.12405
9,57,Directed,47805,,,1.834877
9,55,Directed,47803,,,4.321484
9,54,Directed,47802,,,0.463145
9,52,Directed,47800,,,0.20766
9,50,Directed,47798,,,4.266524
9,48,Directed,47796,,,3.714672
9,47,Directed,47795,,,1.884918
9,46,Directed,47794,,,5.5055
9,45,Directed,47793,,,1.501565
9,44,Directed,47792,,,2.547339
9,43,Directed,47791,,,6.294856
9,42,Directed,47790,,,1.551273
9,41,Directed,47789,,,1.649586
9,37,Directed,47785,,,4.458907
9,36,Directed,47784,,,3.065828
9,35,Directed,47783,,,2.268393
9,33,Directed,47781,,,6.076047
9,31,Directed,47779,,,4.716742
9,30,Directed,47778,,,2.906011
9,29,Directed,47777,,,6.139263
9,28,Directed,47776,,,1.30592
9,26,Directed,47774,,,5.812869
9,25,Directed,47773,,,2.495804
9,24,Directed,47772,,,2.944236
9,22,Directed,47770,,,7.031647
9,21,Directed,47769,,,7.115307
9,20,Directed,47768,,,0.658493
9,19,Directed,47767,,,5.534964
9,18,Directed,47766,,,7.571329
9,17,Directed,47765,,,7.19913
9,16,Directed,47764,,,4.213274
9,15,Directed,47763,,,5.809766
9,14,Directed,47762,,,5.603183
9,13,Directed,47761,,,7.240797
93,9,Directed,54001,,,0.195859
88,9,Directed,53786,,,0.043561
87,9,Directed,53724,,,0.114704
85,9,Directed,53612,,,0.047727
84,9,Directed,53549,,,0.076081
81,9,Directed,53346,,,0.130843
80,9,Directed,53279,,,0.226416
79,9,Directed,53230,,,0.040816
75,9,Directed,53014,,,0.021739
73,9,Directed,52905,,,0.047222
70,9,Directed,52717,,,0.021277
68,9,Directed,52625,,,0.658069
67,9,Directed,52552,,,0.113758
61,9,Directed,52056,,,0.929743
60,9,Directed,51966,,,0.914175
58,9,Directed,51811,,,0.679366
57,9,Directed,51745,,,0.172041
55,9,Directed,51600,,,0.779765
54,9,Directed,51542,,,0.049754
52,9,Directed,51430,,,0.061277
50,9,Directed,51250,,,2.388668
48,9,Directed,51092,,,0.523737
47,9,Directed,51018,,,0.267848
46,9,Directed,50934,,,1.189386
45,9,Directed,50865,,,0.185242
44,9,Directed,50789,,,0.586031
43,9,Directed,50698,,,1.953956
42,9,Directed,50620,,,0.274382
41,9,Directed,50538,,,0.461782
37,9,Directed,50221,,,1.34635
36,9,Directed,50138,,,0.479894
35,9,Directed,50052,,,0.488469
33,9,Directed,49881,,,1.780249
31,9,Directed,49704,,,1.178085
30,9,Directed,49612,,,1.896089
29,9,Directed,49520,,,2.001775
28,9,Directed,49445,,,0.1947
26,9,Directed,49268,,,1.806238
25,9,Directed,49180,,,1.544285
24,9,Directed,49096,,,0.399505
22,9,Directed,48909,,,6.925897
21,9,Directed,48815,,,6.459318
20,9,Directed,48745,,,0.06211
19,9,Directed,48653,,,2.198054
18,9,Directed,48559,,,6.633072
17,9,Directed,48465,,,3.704587
16,9,Directed,48378,,,1.061392
15,9,Directed,48289,,,1.58529
14,9,Directed,48197,,,2.415061
13,9,Directed,48103,,,5.271519
13,93,Directed,48185,,,1.243043
13,88,Directed,48180,,,0.172348
13,87,Directed,48179,,,0.731795
13,85,Directed,48177,,,0.506469
13,84,Directed,48176,,,0.262523
13,81,Directed,48173,,,1.076277
13,80,Directed,48172,,,0.974838
13,79,Directed,48171,,,0.204082
13,75,Directed,48167,,,0.065217
13,73,Directed,48165,,,0.691667
13,70,Directed,48162,,,0.042553
13,68,Directed,48161,,,1.472388
13,67,Directed,48160,,,0.549261
13,61,Directed,48154,,,2.810128
13,60,Directed,48153,,,2.807951
13,58,Directed,48151,,,2.580114
13,57,Directed,48150,,,1.146446
13,55,Directed,48148,,,3.527846
13,54,Directed,48147,,,0.285627
13,52,Directed,48145,,,0.177791
13,50,Directed,48143,,,3.617362
13,48,Directed,48141,,,1.855415
13,47,Directed,48140,,,1.325814
13,46,Directed,48139,,,2.979943
13,45,Directed,48138,,,1.453378
13,44,Directed,48137,,,1.504342
13,43,Directed,48136,,,4.34548
13,42,Directed,48135,,,1.498231
13,41,Directed,48134,,,1.432748
13,37,Directed,48130,,,2.781852
13,36,Directed,48129,,,1.987032
13,35,Directed,48128,,,2.054071
13,33,Directed,48126,,,4.733725
