Source,Target,Type,Id,Label,timeset,Weight
10,45,Directed,17617,,,0.374486
10,42,Directed,17616,,,0.058824
10,41,Directed,17615,,,0.279102
10,40,Directed,17614,,,0.148148
10,39,Directed,17613,,,0.105263
10,38,Directed,17612,,,0.46423
10,37,Directed,17611,,,0.127946
10,36,Directed,17610,,,0.438522
10,34,Directed,17608,,,0.608405
10,33,Directed,17607,,,0.087037
10,32,Directed,17606,,,0.420078
10,31,Directed,17605,,,0.667624
10,30,Directed,17604,,,0.770115
10,29,Directed,17603,,,0.663243
10,28,Directed,17602,,,0.216592
10,27,Directed,17601,,,0.129555
10,26,Directed,17600,,,0.24457
10,23,Directed,17597,,,0.35853
10,21,Directed,17595,,,0.810486
10,20,Directed,17594,,,1.348697
10,19,Directed,17593,,,1.478252
10,18,Directed,17592,,,0.474294
10,17,Directed,17591,,,0.071429
10,15,Directed,17590,,,0.908657
10,14,Directed,17589,,,0.076923
10,11,Directed,17586,,,0.795429
64,10,Directed,19844,,,0.389794
61,10,Directed,19774,,,0.148352
60,10,Directed,19746,,,0.264957
53,10,Directed,19518,,,0.541205
49,10,Directed,19413,,,0.052632
48,10,Directed,19390,,,0.111111
45,10,Directed,19283,,,0.737644
42,10,Directed,19184,,,0.058824
41,10,Directed,19146,,,0.220279
40,10,Directed,19099,,,0.185185
39,10,Directed,19060,,,0.052632
38,10,Directed,19018,,,0.300487
37,10,Directed,18982,,,0.127946
36,10,Directed,18927,,,0.274779
34,10,Directed,18817,,,0.386182
33,10,Directed,18782,,,0.087037
32,10,Directed,18725,,,0.457115
31,10,Directed,18679,,,0.948938
30,10,Directed,18614,,,0.776651
29,10,Directed,18548,,,0.957874
28,10,Directed,18504,,,0.321855
27,10,Directed,18476,,,0.129555
26,10,Directed,18434,,,0.185747
23,10,Directed,18270,,,0.37663
21,10,Directed,18151,,,1.04786
20,10,Directed,18083,,,1.311241
19,10,Directed,18012,,,3.784964
18,10,Directed,17962,,,0.366107
17,10,Directed,17917,,,0.071429
15,10,Directed,17823,,,1.900898
14,10,Directed,17793,,,0.076923
11,10,Directed,17639,,,1.17442
11,66,Directed,17693,,,0.25
11,64,Directed,17692,,,0.853067
11,61,Directed,17689,,,0.952334
11,60,Directed,17688,,,0.362637
11,59,Directed,17687,,,0.208556
11,55,Directed,17683,,,0.090909
11,54,Directed,17682,,,0.090909
11,53,Directed,17681,,,1.884924
11,51,Directed,17679,,,0.25
11,50,Directed,17678,,,0.543478
11,49,Directed,17677,,,0.157895
11,48,Directed,17676,,,0.995726
11,47,Directed,17675,,,0.510504
11,45,Directed,17673,,,0.361523
11,44,Directed,17672,,,0.090909
11,42,Directed,17670,,,0.117647
11,41,Directed,17669,,,0.352941
11,40,Directed,17668,,,1.119815
11,39,Directed,17667,,,0.393189
11,38,Directed,17666,,,0.506823
11,37,Directed,17665,,,0.255892
11,36,Directed,17664,,,1.673669
11,34,Directed,17662,,,1.57629
11,33,Directed,17661,,,0.074074
11,32,Directed,17660,,,1.891915
11,31,Directed,17659,,,0.701393
11,30,Directed,17658,,,1.391433
11,29,Directed,17657,,,3.005112
11,28,Directed,17656,,,0.191721
11,27,Directed,17655,,,0.129555
11,26,Directed,17654,,,0.19457
11,23,Directed,17651,,,1.297417
11,21,Directed,17649,,,1.835072
11,20,Directed,17648,,,3.747245
11,19,Directed,17647,,,3.678531
11,18,Directed,17646,,,1.734476
11,17,Directed,17645,,,0.44958
11,15,Directed,17643,,,2.079324
11,14,Directed,17642,,,1.044872
66,11,Directed,19916,,,0.125
64,11,Directed,19845,,,0.402228
61,11,Directed,19775,,,0.322082
60,11,Directed,19747,,,0.296703
59,11,Directed,19719,,,0.104278
55,11,Directed,19604,,,0.045455
54,11,Directed,19581,,,0.045455
53,11,Directed,19519,,,1.749189
51,11,Directed,19458,,,0.125
50,11,Directed,19433,,,0.210145
49,11,Directed,19414,,,0.052632
48,11,Directed,19391,,,0.259463
47,11,Directed,19364,,,0.326681
45,11,Directed,19284,,,0.42975
44,11,Directed,19244,,,0.090909
42,11,Directed,19185,,,0.058824
41,11,Directed,19147,,,0.117647
40,11,Directed,19100,,,0.753299
39,11,Directed,19061,,,0.229102
38,11,Directed,19019,,,0.197856
37,11,Directed,18983,,,0.127946
36,11,Directed,18928,,,0.772696
34,11,Directed,18818,,,0.787233
33,11,Directed,18783,,,0.037037
32,11,Directed,18726,,,1.000548
31,11,Directed,18680,,,0.661013
30,11,Directed,18615,,,0.924999
29,11,Directed,18549,,,1.978516
28,11,Directed,18505,,,0.095861
27,11,Directed,18477,,,0.129555
26,11,Directed,18435,,,0.135747
23,11,Directed,18271,,,0.808941
21,11,Directed,18152,,,1.317812
20,11,Directed,18084,,,3.174966
19,11,Directed,18013,,,5.062131
18,11,Directed,17963,,,0.573282
17,11,Directed,17918,,,0.189076
15,11,Directed,17824,,,1.54492
14,11,Directed,17794,,,0.737179
14,60,Directed,17811,,,0.076923
14,48,Directed,17810,,,0.076923
14,40,Directed,17809,,,0.076923
14,36,Directed,17808,,,0.237179
14,34,Directed,17807,,,0.362179
14,32,Directed,17806,,,0.160256
14,30,Directed,17805,,,0.076923
14,29,Directed,17804,,,0.083333
14,27,Directed,17803,,,0.076923
14,23,Directed,17801,,,0.201923
14,20,Directed,17799,,,0.660256
14,19,Directed,17798,,,0.153846
14,18,Directed,17797,,,0.076923
60,14,Directed,19749,,,0.153846
48,14,Directed,19393,,,0.076923
40,14,Directed,19102,,,0.076923
36,14,Directed,18930,,,0.237179
34,14,Directed,18820,,,0.362179
32,14,Directed,18729,,,0.237179
30,14,Directed,18618,,,0.076923
29,14,Directed,18552,,,0.083333
27,14,Directed,18479,,,0.076923
23,14,Directed,18274,,,0.528846
20,14,Directed,18086,,,0.660256
19,14,Directed,18016,,,0.230769
18,14,Directed,17966,,,0.076923
15,64,Directed,17870,,,2.092806
15,61,Directed,17868,,,0.540246
15,60,Directed,17867,,,0.333333
15,59,Directed,17866,,,0.117647
15,53,Directed,17863,,,2.000142
15,51,Directed,17861,,,0.090909
15,50,Directed,17860,,,0.043478
15,48,Directed,17859,,,0.071429
15,47,Directed,17858,,,0.117647
15,45,Directed,17856,,,1.926577
15,44,Directed,17855,,,0.363636
15,42,Directed,17853,,,0.470588
15,41,Directed,17852,,,1.154954
15,40,Directed,17851,,,0.433853
15,39,Directed,17850,,,0.753546
15,38,Directed,17849,,,0.671637
15,37,Directed,17848,,,0.090909
15,36,Directed,17847,,,1.531308
15,34,Directed,17845,,,1.180892
15,33,Directed,17844,,,0.622727
15,32,Directed,17843,,,1.336963
15,31,Directed,17842,,,1.360422
15,30,Directed,17841,,,1.884103
15,29,Directed,17840,,,2.321946
15,28,Directed,17839,,,0.625542
15,27,Directed,17838,,,0.052632
15,26,Directed,17837,,,1.797082
15,23,Directed,17834,,,1.441989
15,21,Directed,17832,,,1.577908
15,20,Directed,17831,,,3.331631
15,19,Directed,17830,,,3.394165
15,18,Directed,17829,,,0.823407
15,17,Directed,17828,,,0.44385
64,15,Directed,19848,,,0.622454
61,15,Directed,19777,,,0.250653
60,15,Directed,19750,,,0.111111
59,15,Directed,19720,,,0.058824
53,15,Directed,19522,,,1.741545
51,15,Directed,19460,,,0.045455
50,15,Directed,19435,,,0.043478
48,15,Directed,19394,,,0.071429
47,15,Directed,19365,,,0.058824
45,15,Directed,19286,,,1.055935
44,15,Directed,19246,,,0.090909
42,15,Directed,19188,,,0.117647
41,15,Directed,19149,,,0.279102
40,15,Directed,19103,,,0.147756
39,15,Directed,19063,,,0.428505
38,15,Directed,19021,,,0.210819
37,15,Directed,18985,,,0.045455
36,15,Directed,18931,,,1.050825
34,15,Directed,18821,,,0.3978
33,15,Directed,18785,,,0.095455
32,15,Directed,18730,,,0.799113
31,15,Directed,18682,,,0.912458
30,15,Directed,18619,,,1.017882
29,15,Directed,18553,,,1.544197
28,15,Directed,18508,,,0.266718
27,15,Directed,18480,,,0.052632
26,15,Directed,18437,,,0.645178
23,15,Directed,18275,,,1.25085
21,15,Directed,18154,,,1.042335
20,15,Directed,18087,,,2.483146
19,15,Directed,18017,,,4.887189
18,15,Directed,17967,,,0.411642
17,15,Directed,17921,,,0.221925
17,64,Directed,17950,,,0.104278
17,61,Directed,17949,,,0.130252
17,59,Directed,17948,,,0.058824
17,53,Directed,17947,,,0.221925
17,51,Directed,17945,,,0.045455
17,47,Directed,17944,,,0.058824
17,45,Directed,17942,,,0.104278
17,44,Directed,17941,,,0.045455
17,42,Directed,17940,,,0.058824
17,40,Directed,17939,,,0.058824
17,39,Directed,17938,,,0.058824
17,37,Directed,17937,,,0.045455
17,36,Directed,17936,,,0.058824
