Source,Target,Type,Id,Label,timeset,Weight
39,7,Directed,44644,,,1.360052
38,7,Directed,44566,,,1.222169
37,7,Directed,44488,,,2.344271
36,7,Directed,44415,,,0.404163
35,7,Directed,44345,,,0.774578
34,7,Directed,44285,,,0.071429
33,7,Directed,44210,,,2.114521
32,7,Directed,44131,,,2.912419
30,7,Directed,44027,,,1.035661
29,7,Directed,43970,,,0.199109
28,7,Directed,43895,,,1.099467
27,7,Directed,43815,,,1.413606
26,7,Directed,43739,,,0.789562
25,7,Directed,43667,,,0.50305
24,7,Directed,43616,,,0.030303
23,7,Directed,43541,,,0.7947
22,7,Directed,43479,,,0.21038
21,7,Directed,43418,,,0.066741
20,7,Directed,43354,,,0.250669
19,7,Directed,43288,,,0.336696
18,7,Directed,43212,,,2.482376
17,7,Directed,43132,,,21.232271
16,7,Directed,43060,,,0.432708
15,7,Directed,42982,,,0.620847
14,7,Directed,42917,,,0.358357
13,7,Directed,42855,,,0.363707
12,7,Directed,42780,,,2.399086
11,7,Directed,42711,,,0.697852
10,7,Directed,42675,,,0.111429
9,7,Directed,42606,,,0.763467
8,7,Directed,42554,,,0.23905
8,76,Directed,42600,,,0.109496
8,63,Directed,42592,,,0.111111
8,61,Directed,42591,,,0.149601
8,55,Directed,42587,,,0.392537
8,42,Directed,42581,,,0.035714
8,41,Directed,42580,,,0.13849
8,40,Directed,42579,,,0.402793
8,39,Directed,42578,,,0.425981
8,38,Directed,42577,,,0.241974
8,37,Directed,42576,,,0.46946
8,36,Directed,42575,,,0.215413
8,33,Directed,42574,,,0.174204
8,32,Directed,42573,,,0.46946
8,30,Directed,42571,,,0.311523
8,28,Directed,42570,,,0.416828
8,27,Directed,42569,,,0.361272
8,26,Directed,42568,,,0.150704
8,25,Directed,42567,,,0.174204
8,24,Directed,42566,,,0.030303
8,23,Directed,42565,,,0.107226
8,22,Directed,42564,,,0.052632
8,19,Directed,42563,,,0.055556
8,18,Directed,42562,,,0.294606
8,17,Directed,42561,,,0.46946
8,16,Directed,42560,,,0.156116
8,15,Directed,42559,,,0.112637
8,12,Directed,42558,,,0.425981
8,11,Directed,42557,,,0.150704
8,10,Directed,42556,,,0.035714
8,9,Directed,42555,,,0.251128
76,8,Directed,46658,,,0.109496
63,8,Directed,46026,,,0.111111
61,8,Directed,45937,,,0.149601
55,8,Directed,45590,,,0.648421
42,8,Directed,44878,,,0.071429
41,8,Directed,44801,,,0.168793
40,8,Directed,44724,,,0.890366
39,8,Directed,44645,,,0.948779
38,8,Directed,44567,,,0.522327
37,8,Directed,44489,,,1.365248
36,8,Directed,44416,,,0.284178
33,8,Directed,44211,,,0.300828
32,8,Directed,44132,,,1.397784
30,8,Directed,44028,,,0.441855
28,8,Directed,43896,,,0.521956
27,8,Directed,43816,,,0.477434
26,8,Directed,43740,,,0.232644
25,8,Directed,43668,,,0.226836
24,8,Directed,43617,,,0.030303
23,8,Directed,43542,,,0.107226
22,8,Directed,43480,,,0.052632
19,8,Directed,43289,,,0.055556
18,8,Directed,43213,,,0.602631
17,8,Directed,43133,,,5.548646
16,8,Directed,43061,,,0.153368
15,8,Directed,42983,,,0.074176
12,8,Directed,42781,,,0.716531
11,8,Directed,42712,,,0.142546
10,8,Directed,42676,,,0.071429
9,8,Directed,42607,,,0.286842
9,77,Directed,42669,,,0.279355
9,76,Directed,42668,,,0.22445
9,75,Directed,42667,,,0.033333
9,70,Directed,42662,,,0.028571
9,69,Directed,42661,,,0.028571
9,63,Directed,42657,,,0.432902
9,61,Directed,42656,,,0.207427
9,55,Directed,42651,,,0.458636
9,43,Directed,42641,,,0.055556
9,42,Directed,42640,,,0.263112
9,41,Directed,42639,,,0.367256
9,40,Directed,42638,,,0.853505
9,39,Directed,42637,,,0.637204
9,38,Directed,42636,,,0.584573
9,37,Directed,42635,,,0.875728
9,36,Directed,42634,,,0.479811
9,35,Directed,42633,,,0.29661
9,34,Directed,42632,,,0.034483
9,33,Directed,42631,,,0.453244
9,32,Directed,42630,,,0.909061
9,30,Directed,42628,,,0.475737
9,29,Directed,42627,,,0.121569
9,28,Directed,42626,,,0.602722
9,27,Directed,42625,,,0.602722
9,26,Directed,42624,,,0.457589
9,25,Directed,42623,,,0.410113
9,24,Directed,42622,,,0.030303
9,23,Directed,42621,,,0.492071
9,22,Directed,42620,,,0.1742
9,21,Directed,42619,,,0.034483
9,20,Directed,42618,,,0.063054
9,19,Directed,42617,,,0.334911
9,18,Directed,42616,,,0.674611
9,17,Directed,42615,,,0.909061
9,16,Directed,42614,,,0.347425
9,15,Directed,42613,,,0.430898
9,14,Directed,42612,,,0.159828
9,13,Directed,42611,,,0.15014
9,12,Directed,42610,,,0.727243
9,11,Directed,42609,,,0.611985
9,10,Directed,42608,,,0.071429
77,9,Directed,46722,,,0.153963
76,9,Directed,46659,,,0.129912
75,9,Directed,46603,,,0.033333
70,9,Directed,46379,,,0.028571
69,9,Directed,46327,,,0.028571
63,9,Directed,46027,,,0.441273
61,9,Directed,45938,,,0.148604
55,9,Directed,45591,,,0.691708
43,9,Directed,44934,,,0.111111
42,9,Directed,44879,,,0.169806
41,9,Directed,44802,,,0.336964
40,9,Directed,44725,,,1.679671
39,9,Directed,44646,,,0.859719
38,9,Directed,44568,,,0.941797
37,9,Directed,44490,,,1.852034
36,9,Directed,44417,,,0.459719
35,9,Directed,44346,,,0.530929
34,9,Directed,44286,,,0.034483
33,9,Directed,44212,,,0.979917
32,9,Directed,44133,,,2.208951
30,9,Directed,44029,,,0.755185
29,9,Directed,43971,,,0.062745
28,9,Directed,43897,,,0.633419
27,9,Directed,43817,,,0.879553
26,9,Directed,43741,,,0.49521
25,9,Directed,43669,,,0.418875
24,9,Directed,43618,,,0.030303
23,9,Directed,43543,,,0.491157
22,9,Directed,43481,,,0.178122
21,9,Directed,43419,,,0.034483
20,9,Directed,43355,,,0.120197
19,9,Directed,43290,,,0.244002
18,9,Directed,43214,,,1.379618
17,9,Directed,43134,,,14.30056
16,9,Directed,43062,,,0.308963
15,9,Directed,42984,,,0.481446
14,9,Directed,42918,,,0.152455
13,9,Directed,42856,,,0.119888
12,9,Directed,42782,,,1.636527
11,9,Directed,42713,,,0.487955
10,9,Directed,42677,,,0.071429
10,76,Directed,42706,,,0.071429
10,61,Directed,42704,,,0.04
10,55,Directed,42701,,,0.071429
10,43,Directed,42697,,,0.04
10,42,Directed,42696,,,0.071429
10,41,Directed,42695,,,0.04
10,40,Directed,42694,,,0.111429
10,39,Directed,42693,,,0.111429
10,38,Directed,42692,,,0.111429
10,37,Directed,42691,,,0.111429
10,33,Directed,42690,,,0.111429
10,32,Directed,42689,,,0.111429
10,30,Directed,42688,,,0.04
10,28,Directed,42687,,,0.111429
10,27,Directed,42686,,,0.111429
10,25,Directed,42685,,,0.071429
10,23,Directed,42684,,,0.04
10,18,Directed,42683,,,0.111429
10,17,Directed,42682,,,0.111429
10,16,Directed,42681,,,0.071429
10,15,Directed,42680,,,0.071429
10,12,Directed,42679,,,0.111429
10,11,Directed,42678,,,0.04
76,10,Directed,46660,,,0.035714
61,10,Directed,45939,,,0.04
55,10,Directed,45592,,,0.142857
43,10,Directed,44935,,,0.04
42,10,Directed,44880,,,0.071429
41,10,Directed,44803,,,0.04
40,10,Directed,44726,,,0.418571
39,10,Directed,44647,,,0.222857
38,10,Directed,44569,,,0.338571
37,10,Directed,44491,,,0.155714
33,10,Directed,44213,,,0.151429
32,10,Directed,44134,,,0.302857
30,10,Directed,44030,,,0.08
28,10,Directed,43898,,,0.075714
27,10,Directed,43818,,,0.195714
25,10,Directed,43670,,,0.035714
23,10,Directed,43544,,,0.04
18,10,Directed,43215,,,0.227143
17,10,Directed,43135,,,0.841429
16,10,Directed,43063,,,0.071429
15,10,Directed,42985,,,0.035714
12,10,Directed,42783,,,0.151429
11,10,Directed,42714,,,0.12
11,77,Directed,42772,,,0.159875
11,76,Directed,42771,,,0.231873
11,75,Directed,42770,,,0.029412
11,69,Directed,42766,,,0.04
11,63,Directed,42762,,,0.413809
11,61,Directed,42761,,,0.342915
11,55,Directed,42756,,,0.390104
11,43,Directed,42746,,,0.12
11,42,Directed,42745,,,0.196755
11,41,Directed,42744,,,0.444139
11,40,Directed,42743,,,0.910304
11,39,Directed,42742,,,0.666951
11,38,Directed,42741,,,0.56097
11,37,Directed,42740,,,0.725507
11,36,Directed,42739,,,0.397492
11,35,Directed,42738,,,0.498025
11,34,Directed,42737,,,0.212451
11,33,Directed,42736,,,0.737455
11,32,Directed,42735,,,0.836229
11,30,Directed,42733,,,0.721017
11,29,Directed,42732,,,0.132898
11,28,Directed,42731,,,0.676355
11,27,Directed,42730,,,0.750429
11,26,Directed,42729,,,0.630429
11,25,Directed,42728,,,0.324139
11,24,Directed,42727,,,0.060606
11,23,Directed,42726,,,0.735916
11,22,Directed,42725,,,0.132898
11,21,Directed,42724,,,0.138377
11,20,Directed,42723,,,0.172451
11,19,Directed,42722,,,0.304671
11,18,Directed,42721,,,0.819394
11,17,Directed,42720,,,0.910304
11,16,Directed,42719,,,0.326203
11,15,Directed,42718,,,0.26792
11,14,Directed,42717,,,0.320094
11,13,Directed,42716,,,0.20362
11,12,Directed,42715,,,0.775916
77,11,Directed,46723,,,0.125392
76,11,Directed,46661,,,0.137676
75,11,Directed,46604,,,0.029412
69,11,Directed,46328,,,0.04
63,11,Directed,46028,,,0.576527
61,11,Directed,45940,,,0.166164
55,11,Directed,45593,,,0.441055
43,11,Directed,44936,,,0.04
42,11,Directed,44881,,,0.098377
41,11,Directed,44804,,,0.292619
40,11,Directed,44727,,,1.779309
39,11,Directed,44648,,,0.700463
38,11,Directed,44570,,,0.861704
37,11,Directed,44492,,,1.802603
36,11,Directed,44418,,,0.485003
35,11,Directed,44347,,,0.73694
34,11,Directed,44287,,,0.177969
33,11,Directed,44214,,,1.504849
32,11,Directed,44135,,,2.05928
30,11,Directed,44031,,,0.864031
29,11,Directed,43972,,,0.066449
28,11,Directed,43899,,,0.687678
27,11,Directed,43819,,,1.065444
26,11,Directed,43742,,,0.813886
25,11,Directed,43671,,,0.286211
24,11,Directed,43619,,,0.030303
23,11,Directed,43545,,,0.623721
22,11,Directed,43482,,,0.132898
21,11,Directed,43420,,,0.143895
20,11,Directed,43356,,,0.100932
19,11,Directed,43291,,,0.227748
18,11,Directed,43216,,,2.499709
17,11,Directed,43136,,,15.679771
16,11,Directed,43064,,,0.284717
15,11,Directed,42986,,,0.498001
14,11,Directed,42919,,,0.285611
13,11,Directed,42857,,,0.097285
12,11,Directed,42784,,,1.628621
12,81,Directed,42851,,,0.212366
12,77,Directed,42847,,,0.970616
12,76,Directed,42846,,,1.137737
12,75,Directed,42845,,,0.276225
12,70,Directed,42840,,,0.433333
12,69,Directed,42839,,,0.515833
12,65,Directed,42836,,,0.0625
12,63,Directed,42834,,,2.892826
12,61,Directed,42833,,,1.782332
12,55,Directed,42827,,,2.788401
12,43,Directed,42815,,,0.66799
12,42,Directed,42814,,,0.489278
12,41,Directed,42813,,,2.20412
12,40,Directed,42812,,,3.487424
12,39,Directed,42811,,,3.584793
12,38,Directed,42810,,,2.622597
12,37,Directed,42809,,,3.459326
12,36,Directed,42808,,,1.476953
12,35,Directed,42807,,,2.286085
12,34,Directed,42806,,,1.054791
12,33,Directed,42805,,,3.726377
12,32,Directed,42804,,,4.239036
12,30,Directed,42802,,,2.760251
12,29,Directed,42801,,,0.61907
12,28,Directed,42800,,,3.436703
12,27,Directed,42799,,,3.503476
12,26,Directed,42798,,,2.424736
12,25,Directed,42797,,,1.983726
12,24,Directed,42796,,,0.113636
12,23,Directed,42795,,,2.425089
12,22,Directed,42794,,,0.866666
12,21,Directed,42793,,,0.527557
12,20,Directed,42792,,,1.10458
12,19,Directed,42791,,,1.789058
12,18,Directed,42790,,,3.822808
12,17,Directed,42789,,,4.708971
12,16,Directed,42788,,,1.372654
12,15,Directed,42787,,,2.05726
12,14,Directed,42786,,,1.20724
12,13,Directed,42785,,,1.290746
81,12,Directed,46915,,,0.060036
77,12,Directed,46724,,,0.497368
76,12,Directed,46662,,,0.455005
75,12,Directed,46605,,,0.093995
70,12,Directed,46380,,,0.178571
69,12,Directed,46329,,,0.166488
65,12,Directed,46166,,,0.03125
63,12,Directed,46029,,,1.77265
61,12,Directed,45941,,,0.927582
55,12,Directed,45594,,,1.870593
43,12,Directed,44937,,,0.391185
42,12,Directed,44882,,,0.169806
41,12,Directed,44805,,,1.161686
40,12,Directed,44728,,,2.917577
39,12,Directed,44649,,,2.363918
38,12,Directed,44571,,,1.900315
37,12,Directed,44493,,,3.533691
36,12,Directed,44419,,,0.711835
35,12,Directed,44348,,,1.403365
34,12,Directed,44288,,,0.308425
33,12,Directed,44215,,,3.611267
32,12,Directed,44136,,,5.20299
30,12,Directed,44032,,,1.533409
29,12,Directed,43973,,,0.279624
28,12,Directed,43900,,,1.717618
27,12,Directed,43820,,,2.688668
26,12,Directed,43743,,,1.069201
25,12,Directed,43672,,,1.115051
24,12,Directed,43620,,,0.085859
23,12,Directed,43546,,,1.015321
22,12,Directed,43483,,,0.454389
21,12,Directed,43421,,,0.207403
20,12,Directed,43357,,,0.310174
19,12,Directed,43292,,,0.611596
18,12,Directed,43217,,,5.73435
17,12,Directed,43137,,,33.243497
16,12,Directed,43065,,,0.68624
15,12,Directed,42987,,,0.959221
14,12,Directed,42920,,,0.457927
13,12,Directed,42858,,,0.330618
13,77,Directed,42911,,,0.057143
13,76,Directed,42910,,,0.234769
13,75,Directed,42909,,,0.062745
13,70,Directed,42906,,,0.057143
13,69,Directed,42905,,,0.057143
13,63,Directed,42901,,,0.130618
13,61,Directed,42900,,,0.092157
13,55,Directed,42895,,,0.301207
13,42,Directed,42885,,,0.029412
13,41,Directed,42884,,,0.1493
13,40,Directed,42883,,,0.330618
13,39,Directed,42882,,,0.393118
13,38,Directed,42881,,,0.292157
13,37,Directed,42880,,,0.291912
13,36,Directed,42879,,,0.115966
13,35,Directed,42878,,,0.158349
13,34,Directed,42877,,,0.172269
13,33,Directed,42876,,,0.359785
13,32,Directed,42875,,,0.330618
13,30,Directed,42874,,,0.301207
13,29,Directed,42873,,,0.062745
13,28,Directed,42872,,,0.330618
13,27,Directed,42871,,,0.330618
13,26,Directed,42870,,,0.393118
13,25,Directed,42869,,,0.235014
13,23,Directed,42868,,,0.330618
13,22,Directed,42867,,,0.062745
13,21,Directed,42866,,,0.029412
13,20,Directed,42865,,,0.291912
13,19,Directed,42864,,,0.267873
13,18,Directed,42863,,,0.393118
13,17,Directed,42862,,,0.393118
13,16,Directed,42861,,,0.033333
13,15,Directed,42860,,,0.258824
13,14,Directed,42859,,,0.187516
77,13,Directed,46725,,,0.028571
76,13,Directed,46663,,,0.127626
75,13,Directed,46606,,,0.062745
70,13,Directed,46381,,,0.028571
69,13,Directed,46330,,,0.028571
63,13,Directed,46030,,,0.358522
61,13,Directed,45942,,,0.092157
55,13,Directed,45595,,,0.363844
42,13,Directed,44883,,,0.029412
41,13,Directed,44806,,,0.183473
40,13,Directed,44729,,,0.668186
39,13,Directed,44650,,,0.475751
38,13,Directed,44572,,,0.329552
37,13,Directed,44494,,,0.453151
36,13,Directed,44420,,,0.087395
35,13,Directed,44349,,,0.259556
34,13,Directed,44289,,,0.10084
33,13,Directed,44216,,,1.030107
32,13,Directed,44137,,,0.851767
30,13,Directed,44033,,,0.224316
29,13,Directed,43974,,,0.062745
28,13,Directed,43901,,,0.408996
27,13,Directed,43821,,,0.550905
26,13,Directed,43744,,,0.412672
25,13,Directed,43673,,,0.391457
23,13,Directed,43547,,,0.535779
22,13,Directed,43484,,,0.12549
21,13,Directed,43422,,,0.029412
20,13,Directed,43358,,,0.21334
19,13,Directed,43293,,,0.132159
18,13,Directed,43218,,,1.19258
17,13,Directed,43138,,,7.130804
16,13,Directed,43066,,,0.033333
15,13,Directed,42988,,,0.311345
14,13,Directed,42921,,,0.355511
14,81,Directed,42975,,,0.027778
14,77,Directed,42971,,,0.113492
14,76,Directed,42970,,,0.125
14,75,Directed,42969,,,0.029412
14,70,Directed,42967,,,0.085714
14,69,Directed,42966,,,0.085714
14,63,Directed,42963,,,0.426815
14,61,Directed,42962,,,0.131264
14,55,Directed,42957,,,0.297251
14,41,Directed,42947,,,0.408958
14,40,Directed,42946,,,0.399103
14,39,Directed,42945,,,0.582927
14,38,Directed,42944,,,0.268468
14,37,Directed,42943,,,0.566807
14,36,Directed,42942,,,0.147384
14,35,Directed,42941,,,0.399103
14,34,Directed,42940,,,0.165746
14,33,Directed,42939,,,0.770427
14,32,Directed,42938,,,0.512529
14,30,Directed,42937,,,0.369692
14,29,Directed,42936,,,0.074074
14,28,Directed,42935,,,0.383853
14,27,Directed,42934,,,0.645427
14,26,Directed,42933,,,0.735944
14,25,Directed,42932,,,0.198004
14,24,Directed,42931,,,0.027778
14,23,Directed,42930,,,0.399103
14,22,Directed,42929,,,0.101852
14,21,Directed,42928,,,0.029412
14,20,Directed,42927,,,0.3142
14,19,Directed,42926,,,0.317112
14,18,Directed,42925,,,0.770427
14,17,Directed,42924,,,0.770427
14,16,Directed,42923,,,0.140815
14,15,Directed,42922,,,0.175162
81,14,Directed,46916,,,0.027778
77,14,Directed,46726,,,0.056349
76,14,Directed,46664,,,0.0625
75,14,Directed,46607,,,0.029412
70,14,Directed,46382,,,0.028571
69,14,Directed,46331,,,0.028571
63,14,Directed,46031,,,0.39005
61,14,Directed,45943,,,0.094227
55,14,Directed,45596,,,0.358081
41,14,Directed,44807,,,0.189778
40,14,Directed,44730,,,0.838752
39,14,Directed,44651,,,0.586873
38,14,Directed,44573,,,0.421764
37,14,Directed,44495,,,0.606784
36,14,Directed,44421,,,0.090241
35,14,Directed,44350,,,0.522742
34,14,Directed,44290,,,0.165746
33,14,Directed,44217,,,1.422918
32,14,Directed,44138,,,0.756382
30,14,Directed,44034,,,0.366883
29,14,Directed,43975,,,0.037037
28,14,Directed,43902,,,0.403421
27,14,Directed,43822,,,0.757394
26,14,Directed,43745,,,0.623269
25,14,Directed,43674,,,0.282051
24,14,Directed,43621,,,0.055556
23,14,Directed,43548,,,0.433626
22,14,Directed,43485,,,0.101852
21,14,Directed,43423,,,0.029412
20,14,Directed,43359,,,0.214663
19,14,Directed,43294,,,0.183046
18,14,Directed,43219,,,2.121581
17,14,Directed,43139,,,9.41045
16,14,Directed,43067,,,0.168294
15,14,Directed,42989,,,0.271142
15,81,Directed,43053,,,0.087814
15,77,Directed,43049,,,0.27497
15,76,Directed,43048,,,0.319328
15,75,Directed,43047,,,0.060662
15,70,Directed,43042,,,0.057143
15,69,Directed,43041,,,0.168393
15,67,Directed,43039,,,0.071429
15,65,Directed,43037,,,0.03125
15,63,Directed,43035,,,0.629678
15,61,Directed,43034,,,0.202614
15,55,Directed,43028,,,0.509873
15,43,Directed,43017,,,0.173407
15,42,Directed,43016,,,0.25681
15,41,Directed,43015,,,0.468171
15,40,Directed,43014,,,0.940576
15,39,Directed,43013,,,0.777243
15,38,Directed,43012,,,0.784806
15,37,Directed,43011,,,0.921238
15,36,Directed,43010,,,0.645217
15,35,Directed,43009,,,0.518099
15,34,Directed,43008,,,0.30336
15,33,Directed,43007,,,0.992188
15,32,Directed,43006,,,0.959221
15,30,Directed,43004,,,0.61724
15,29,Directed,43003,,,0.117647
15,28,Directed,43002,,,0.77244
15,27,Directed,43001,,,0.868378
15,26,Directed,43000,,,0.821529
15,25,Directed,42999,,,0.538012
15,24,Directed,42998,,,0.055556
15,23,Directed,42997,,,0.669092
15,22,Directed,42996,,,0.205461
15,21,Directed,42995,,,0.17292
15,20,Directed,42994,,,0.225956
15,19,Directed,42993,,,0.442775
15,18,Directed,42992,,,0.817065
15,17,Directed,42991,,,1.03065
15,16,Directed,42990,,,0.306895
81,15,Directed,46917,,,0.060036
77,15,Directed,46727,,,0.149655
76,15,Directed,46665,,,0.159664
75,15,Directed,46608,,,0.060662
70,15,Directed,46383,,,0.028571
69,15,Directed,46332,,,0.099821
67,15,Directed,46270,,,0.071429
65,15,Directed,46167,,,0.03125
63,15,Directed,46032,,,0.569021
61,15,Directed,45944,,,0.086601
55,15,Directed,45597,,,0.573928
43,15,Directed,44938,,,0.173407
42,15,Directed,44884,,,0.135323
41,15,Directed,44808,,,0.347509
40,15,Directed,44731,,,1.585287
39,15,Directed,44652,,,0.834924
38,15,Directed,44574,,,0.962899
37,15,Directed,44496,,,1.588171
36,15,Directed,44422,,,0.508559
35,15,Directed,44351,,,0.688734
34,15,Directed,44291,,,0.199868
33,15,Directed,44218,,,1.984633
32,15,Directed,44139,,,2.401571
30,15,Directed,44035,,,0.420051
29,15,Directed,43976,,,0.029412
28,15,Directed,43903,,,0.732242
27,15,Directed,43823,,,1.007137
26,15,Directed,43746,,,0.793578
25,15,Directed,43675,,,0.475334
24,15,Directed,43622,,,0.055556
23,15,Directed,43549,,,0.548133
22,15,Directed,43486,,,0.118859
21,15,Directed,43424,,,0.17292
20,15,Directed,43360,,,0.183098
19,15,Directed,43295,,,0.343014
18,15,Directed,43220,,,1.715286
17,15,Directed,43140,,,15.398952
16,15,Directed,43068,,,0.310351
16,81,Directed,43125,,,0.032258
16,77,Directed,43121,,,0.142157
16,76,Directed,43120,,,0.304151
16,75,Directed,43119,,,0.033333
16,70,Directed,43116,,,0.083333
16,67,Directed,43114,,,0.071429
16,63,Directed,43111,,,0.389239
16,62,Directed,43110,,,0.058824
16,61,Directed,43109,,,0.295019
16,55,Directed,43104,,,0.50561
16,42,Directed,43093,,,0.105911
16,41,Directed,43092,,,0.529962
