Source,Target,Type,Id,Label,timeset,Weight
3,85,Directed,26428,,,0.028571
3,84,Directed,26427,,,0.084127
3,60,Directed,26420,,,0.084127
3,59,Directed,26419,,,0.084127
3,58,Directed,26418,,,0.028571
3,57,Directed,26417,,,0.084127
3,56,Directed,26416,,,0.028571
3,54,Directed,26415,,,0.084127
3,53,Directed,26414,,,0.028571
3,52,Directed,26413,,,0.028571
3,51,Directed,26412,,,0.028571
3,50,Directed,26411,,,0.028571
3,49,Directed,26410,,,0.084127
3,47,Directed,26409,,,0.028571
3,46,Directed,26408,,,0.084127
3,36,Directed,26405,,,0.055556
3,32,Directed,26404,,,0.084127
3,29,Directed,26403,,,0.084127
3,25,Directed,26402,,,0.084127
3,24,Directed,26401,,,0.028571
3,23,Directed,26400,,,0.028571
3,22,Directed,26399,,,0.028571
3,20,Directed,26398,,,0.028571
3,19,Directed,26397,,,0.084127
3,18,Directed,26396,,,0.028571
3,14,Directed,26395,,,0.028571
3,12,Directed,26394,,,0.084127
85,3,Directed,31618,,,0.028571
84,3,Directed,31532,,,0.425397
60,3,Directed,30068,,,0.652381
59,3,Directed,29983,,,0.196825
58,3,Directed,29914,,,0.028571
57,3,Directed,29836,,,0.168254
56,3,Directed,29759,,,0.028571
54,3,Directed,29596,,,0.198413
53,3,Directed,29514,,,0.285714
52,3,Directed,29433,,,0.057143
51,3,Directed,29356,,,0.028571
50,3,Directed,29283,,,0.114286
49,3,Directed,29197,,,0.652381
47,3,Directed,29086,,,0.171429
46,3,Directed,29000,,,1.109524
36,3,Directed,28510,,,0.055556
32,3,Directed,28247,,,0.084127
29,3,Directed,28042,,,0.255556
25,3,Directed,27785,,,2.628571
24,3,Directed,27704,,,0.085714
23,3,Directed,27627,,,0.057143
22,3,Directed,27547,,,0.085714
20,3,Directed,27409,,,0.057143
19,3,Directed,27325,,,0.226984
18,3,Directed,27245,,,0.057143
14,3,Directed,26943,,,0.028571
12,3,Directed,26784,,,0.507937
4,84,Directed,26452,,,0.041667
4,61,Directed,26445,,,0.041667
4,60,Directed,26444,,,0.041667
4,59,Directed,26443,,,0.041667
4,58,Directed,26442,,,0.041667
4,55,Directed,26441,,,0.041667
4,54,Directed,26440,,,0.041667
4,51,Directed,26439,,,0.041667
4,49,Directed,26438,,,0.041667
4,46,Directed,26437,,,0.041667
4,31,Directed,26436,,,0.041667
4,28,Directed,26435,,,0.041667
4,26,Directed,26434,,,0.041667
4,25,Directed,26433,,,0.041667
4,20,Directed,26432,,,0.041667
4,19,Directed,26431,,,0.041667
4,15,Directed,26430,,,0.041667
84,4,Directed,31533,,,0.25
61,4,Directed,30154,,,0.041667
60,4,Directed,30069,,,0.208333
59,4,Directed,29984,,,0.083333
58,4,Directed,29915,,,0.083333
55,4,Directed,29681,,,0.083333
54,4,Directed,29597,,,0.041667
51,4,Directed,29357,,,0.166667
49,4,Directed,29198,,,0.125
46,4,Directed,29001,,,0.25
31,4,Directed,28169,,,0.041667
28,4,Directed,27982,,,0.041667
26,4,Directed,27870,,,0.166667
25,4,Directed,27786,,,1.375
20,4,Directed,27410,,,0.083333
19,4,Directed,27326,,,0.041667
15,4,Directed,27020,,,0.041667
12,87,Directed,26866,,,1.925379
12,86,Directed,26865,,,1.886281
12,85,Directed,26864,,,1.852913
12,84,Directed,26863,,,9.111097
12,65,Directed,26844,,,0.25
12,64,Directed,26843,,,0.787159
12,63,Directed,26842,,,1.305705
12,62,Directed,26841,,,1.243939
12,61,Directed,26840,,,3.419828
12,60,Directed,26839,,,8.56824
12,59,Directed,26838,,,7.816191
12,58,Directed,26837,,,2.254783
12,57,Directed,26836,,,5.310875
12,56,Directed,26835,,,3.524703
12,55,Directed,26834,,,4.334436
12,54,Directed,26833,,,7.740706
12,53,Directed,26832,,,6.474567
12,52,Directed,26831,,,3.368632
12,51,Directed,26830,,,4.293991
12,50,Directed,26829,,,3.314764
12,49,Directed,26828,,,8.619581
12,48,Directed,26827,,,0.691667
12,47,Directed,26826,,,4.606746
12,46,Directed,26825,,,8.091047
12,38,Directed,26817,,,0.558824
12,37,Directed,26816,,,0.447368
12,36,Directed,26815,,,1.327468
12,35,Directed,26814,,,2.695245
12,34,Directed,26813,,,0.618797
12,33,Directed,26812,,,1.939012
12,32,Directed,26811,,,3.622872
12,31,Directed,26810,,,4.795835
12,30,Directed,26809,,,0.95517
12,29,Directed,26808,,,4.703589
12,28,Directed,26807,,,1.058853
12,27,Directed,26806,,,0.252632
12,26,Directed,26805,,,3.590985
12,25,Directed,26804,,,9.111097
12,24,Directed,26803,,,5.366788
12,23,Directed,26802,,,4.618312
12,22,Directed,26801,,,5.656827
12,21,Directed,26800,,,1.731041
12,20,Directed,26799,,,3.465399
12,19,Directed,26798,,,7.802572
12,18,Directed,26797,,,4.882491
12,17,Directed,26796,,,1.44503
12,16,Directed,26795,,,4.218729
12,15,Directed,26794,,,5.525823
12,14,Directed,26793,,,4.288612
12,13,Directed,26792,,,3.230772
87,12,Directed,31758,,,0.387963
86,12,Directed,31692,,,0.210801
85,12,Directed,31623,,,0.315918
84,12,Directed,31541,,,11.750964
65,12,Directed,30410,,,0.0625
64,12,Directed,30350,,,0.116705
63,12,Directed,30288,,,0.378681
62,12,Directed,30226,,,0.166775
61,12,Directed,30158,,,0.914854
60,12,Directed,30077,,,14.355233
59,12,Directed,29992,,,4.832175
58,12,Directed,29918,,,0.402971
57,12,Directed,29842,,,1.715813
56,12,Directed,29764,,,0.853122
55,12,Directed,29687,,,1.156333
54,12,Directed,29605,,,2.841397
53,12,Directed,29521,,,4.055982
52,12,Directed,29440,,,1.010905
51,12,Directed,29363,,,1.832973
50,12,Directed,29288,,,0.908587
49,12,Directed,29206,,,9.906194
48,12,Directed,29161,,,0.075
47,12,Directed,29092,,,1.735973
46,12,Directed,29009,,,11.519479
38,12,Directed,28610,,,0.058824
37,12,Directed,28573,,,0.026316
36,12,Directed,28513,,,0.226592
35,12,Directed,28444,,,0.796406
34,12,Directed,28390,,,0.109774
33,12,Directed,28325,,,0.957482
32,12,Directed,28254,,,0.691041
31,12,Directed,28177,,,2.638577
30,12,Directed,28125,,,0.28901
29,12,Directed,28049,,,1.766536
28,12,Directed,27986,,,0.366398
27,12,Directed,27945,,,0.085965
26,12,Directed,27878,,,1.17832
25,12,Directed,27794,,,61.219893
24,12,Directed,27710,,,1.662338
23,12,Directed,27632,,,1.251747
22,12,Directed,27554,,,4.398491
21,12,Directed,27485,,,0.232294
20,12,Directed,27414,,,0.973659
19,12,Directed,27332,,,4.10555
18,12,Directed,27252,,,1.667528
17,12,Directed,27182,,,0.256156
16,12,Directed,27107,,,1.3607
15,12,Directed,27028,,,1.748339
14,12,Directed,26950,,,1.535329
13,12,Directed,26875,,,0.644456
13,87,Directed,26941,,,0.239533
13,86,Directed,26940,,,0.129412
13,85,Directed,26939,,,0.254987
13,84,Directed,26938,,,0.644456
13,65,Directed,26922,,,0.03125
13,64,Directed,26921,,,0.108182
13,63,Directed,26920,,,0.242682
13,62,Directed,26919,,,0.058442
13,61,Directed,26918,,,0.331571
13,60,Directed,26917,,,0.644456
13,59,Directed,26916,,,0.644456
13,58,Directed,26915,,,0.152139
13,57,Directed,26914,,,0.304494
13,56,Directed,26913,,,0.168182
13,55,Directed,26912,,,0.250225
13,54,Directed,26911,,,0.522233
13,53,Directed,26910,,,0.424317
13,52,Directed,26909,,,0.254826
13,51,Directed,26908,,,0.344986
13,50,Directed,26907,,,0.284708
13,49,Directed,26906,,,0.644456
13,47,Directed,26905,,,0.31412
13,46,Directed,26904,,,0.577789
13,38,Directed,26898,,,0.029412
13,37,Directed,26897,,,0.052632
13,36,Directed,26896,,,0.034483
13,35,Directed,26895,,,0.348768
13,34,Directed,26894,,,0.052632
13,33,Directed,26893,,,0.09721
13,32,Directed,26892,,,0.354444
13,31,Directed,26891,,,0.345996
13,29,Directed,26890,,,0.328452
13,28,Directed,26889,,,0.119937
13,26,Directed,26888,,,0.317816
13,25,Directed,26887,,,0.644456
13,24,Directed,26886,,,0.31412
13,23,Directed,26885,,,0.269675
13,22,Directed,26884,,,0.40539
13,21,Directed,26883,,,0.05721
13,20,Directed,26882,,,0.293672
13,19,Directed,26881,,,0.486519
13,18,Directed,26880,,,0.211242
13,17,Directed,26879,,,0.103896
13,16,Directed,26878,,,0.440642
13,15,Directed,26877,,,0.458983
13,14,Directed,26876,,,0.192355
87,13,Directed,31759,,,0.256223
86,13,Directed,31693,,,0.054412
85,13,Directed,31624,,,0.225442
84,13,Directed,31542,,,3.247179
65,13,Directed,30411,,,0.03125
64,13,Directed,30351,,,0.085455
63,13,Directed,30289,,,0.242682
62,13,Directed,30227,,,0.058442
