Source,Target,Type,Id,Label,timeset,Weight
2,56,Directed,68213,,,0.166667
2,54,Directed,68212,,,0.333333
2,52,Directed,68211,,,0.333333
2,46,Directed,68210,,,0.5
2,34,Directed,68209,,,0.166667
2,27,Directed,68208,,,0.166667
2,26,Directed,68207,,,0.333333
2,14,Directed,68206,,,0.333333
2,13,Directed,68205,,,0.166667
2,11,Directed,68204,,,0.333333
2,7,Directed,68203,,,0.166667
56,2,Directed,69793,,,0.166667
54,2,Directed,69744,,,0.166667
52,2,Directed,69710,,,0.166667
46,2,Directed,69497,,,1.833333
34,2,Directed,69076,,,0.166667
27,2,Directed,68843,,,0.166667
26,2,Directed,68801,,,0.333333
14,2,Directed,68524,,,0.166667
13,2,Directed,68494,,,0.166667
11,2,Directed,68411,,,0.166667
7,2,Directed,68311,,,0.166667
6,62,Directed,68306,,,0.076923
6,61,Directed,68305,,,0.403268
6,58,Directed,68303,,,0.224242
6,57,Directed,68302,,,0.277778
6,56,Directed,68301,,,0.374242
6,55,Directed,68300,,,0.258333
6,54,Directed,68299,,,0.225
6,53,Directed,68298,,,0.166667
6,49,Directed,68296,,,0.605012
6,48,Directed,68295,,,0.333066
6,47,Directed,68294,,,0.257576
6,46,Directed,68293,,,1.677724
6,41,Directed,68288,,,0.1
6,35,Directed,68282,,,0.058824
6,34,Directed,68281,,,0.913622
6,33,Directed,68280,,,0.799456
6,31,Directed,68279,,,0.462277
6,30,Directed,68278,,,0.289593
6,29,Directed,68277,,,0.471955
6,27,Directed,68276,,,0.514379
6,26,Directed,68275,,,0.215909
6,24,Directed,68273,,,0.1
6,20,Directed,68272,,,0.604744
6,19,Directed,68271,,,0.111111
6,18,Directed,68270,,,0.568536
6,16,Directed,68269,,,0.133333
6,14,Directed,68268,,,1.341613
6,13,Directed,68267,,,0.169935
6,12,Directed,68266,,,0.441026
6,11,Directed,68265,,,1.007211
6,9,Directed,68264,,,0.656177
6,8,Directed,68263,,,0.058824
6,7,Directed,68262,,,0.530769
62,6,Directed,69985,,,0.076923
61,6,Directed,69940,,,0.336601
58,6,Directed,69857,,,0.157576
57,6,Directed,69835,,,0.277778
56,6,Directed,69795,,,0.374242
55,6,Directed,69773,,,0.191667
54,6,Directed,69746,,,0.225
53,6,Directed,69733,,,0.166667
49,6,Directed,69640,,,0.528089
48,6,Directed,69598,,,0.450713
47,6,Directed,69555,,,0.348485
46,6,Directed,69500,,,2.622169
41,6,Directed,69316,,,0.1
35,6,Directed,69130,,,0.058824
34,6,Directed,69078,,,1.469177
33,6,Directed,69042,,,1.098601
31,6,Directed,68985,,,0.813442
30,6,Directed,68947,,,0.135747
29,6,Directed,68904,,,0.471955
27,6,Directed,68846,,,0.776471
26,6,Directed,68802,,,0.340909
24,6,Directed,68750,,,0.1
20,6,Directed,68675,,,0.384231
19,6,Directed,68666,,,0.111111
18,6,Directed,68616,,,0.532337
16,6,Directed,68593,,,0.066667
14,6,Directed,68528,,,1.295343
13,6,Directed,68495,,,0.287582
12,6,Directed,68463,,,0.297436
11,6,Directed,68414,,,1.249368
9,6,Directed,68368,,,0.656177
8,6,Directed,68350,,,0.058824
7,6,Directed,68313,,,0.453846
7,61,Directed,68349,,,0.133333
7,60,Directed,68348,,,0.083333
7,58,Directed,68347,,,0.133333
7,57,Directed,68346,,,0.166667
7,56,Directed,68345,,,0.375
7,55,Directed,68344,,,0.133333
7,49,Directed,68342,,,0.296703
7,47,Directed,68341,,,0.166667
7,46,Directed,68340,,,0.946703
7,41,Directed,68336,,,0.183333
7,35,Directed,68331,,,0.1
7,34,Directed,68330,,,0.166667
7,33,Directed,68329,,,0.403846
7,32,Directed,68328,,,0.125
7,31,Directed,68327,,,0.208333
7,30,Directed,68326,,,0.253846
7,27,Directed,68325,,,0.608333
7,26,Directed,68324,,,0.125
7,20,Directed,68322,,,0.287179
7,18,Directed,68321,,,0.237179
7,16,Directed,68320,,,0.133333
7,15,Directed,68319,,,0.125
7,14,Directed,68318,,,0.412179
7,13,Directed,68317,,,0.166667
7,12,Directed,68316,,,0.287179
7,11,Directed,68315,,,0.484524
7,9,Directed,68314,,,0.153846
61,7,Directed,69941,,,0.066667
60,7,Directed,69914,,,0.083333
58,7,Directed,69858,,,0.066667
57,7,Directed,69836,,,0.166667
56,7,Directed,69796,,,0.375
55,7,Directed,69774,,,0.066667
49,7,Directed,69641,,,0.296703
47,7,Directed,69556,,,0.166667
46,7,Directed,69501,,,2.423626
41,7,Directed,69317,,,0.35
35,7,Directed,69131,,,0.1
34,7,Directed,69079,,,0.166667
33,7,Directed,69043,,,0.557692
32,7,Directed,69032,,,0.125
31,7,Directed,68986,,,0.208333
30,7,Directed,68948,,,0.176923
27,7,Directed,68847,,,0.541667
26,7,Directed,68803,,,0.125
20,7,Directed,68676,,,0.14359
18,7,Directed,68617,,,0.24359
16,7,Directed,68594,,,0.066667
15,7,Directed,68585,,,0.125
14,7,Directed,68529,,,0.39359
13,7,Directed,68496,,,0.166667
12,7,Directed,68464,,,0.220513
11,7,Directed,68415,,,0.417857
9,7,Directed,68369,,,0.153846
8,61,Directed,68366,,,0.058824
8,48,Directed,68365,,,0.058824
8,46,Directed,68364,,,0.058824
8,35,Directed,68361,,,0.058824
8,34,Directed,68360,,,0.058824
8,30,Directed,68359,,,0.058824
8,29,Directed,68358,,,0.058824
8,27,Directed,68357,,,0.058824
8,20,Directed,68355,,,0.058824
8,18,Directed,68354,,,0.058824
8,14,Directed,68353,,,0.058824
8,13,Directed,68352,,,0.058824
8,11,Directed,68351,,,0.058824
61,8,Directed,69942,,,0.058824
48,8,Directed,69599,,,0.176471
46,8,Directed,69502,,,0.058824
35,8,Directed,69132,,,0.058824
34,8,Directed,69080,,,0.058824
30,8,Directed,68949,,,0.058824
29,8,Directed,68905,,,0.058824
27,8,Directed,68848,,,0.176471
20,8,Directed,68677,,,0.058824
18,8,Directed,68618,,,0.176471
14,8,Directed,68530,,,0.058824
13,8,Directed,68497,,,0.176471
11,8,Directed,68416,,,0.117647
9,62,Directed,68395,,,0.153846
9,58,Directed,68393,,,0.090909
9,56,Directed,68392,,,0.090909
9,53,Directed,68391,,,0.166667
9,49,Directed,68390,,,0.244755
9,48,Directed,68389,,,0.190909
9,47,Directed,68388,,,0.190909
9,46,Directed,68387,,,0.511422
9,34,Directed,68381,,,0.090909
9,33,Directed,68380,,,0.344755
9,31,Directed,68379,,,0.344755
9,30,Directed,68378,,,0.153846
9,29,Directed,68377,,,0.090909
9,26,Directed,68376,,,0.090909
9,20,Directed,68374,,,0.335664
9,18,Directed,68373,,,0.398601
9,14,Directed,68372,,,0.344755
9,12,Directed,68371,,,0.307692
9,11,Directed,68370,,,0.244755
62,9,Directed,69986,,,0.076923
58,9,Directed,69859,,,0.090909
56,9,Directed,69797,,,0.090909
53,9,Directed,69734,,,0.166667
49,9,Directed,69642,,,0.244755
48,9,Directed,69600,,,0.190909
47,9,Directed,69557,,,0.281818
46,9,Directed,69503,,,0.588345
34,9,Directed,69081,,,0.090909
33,9,Directed,69044,,,0.498601
31,9,Directed,68987,,,0.435664
30,9,Directed,68950,,,0.076923
29,9,Directed,68906,,,0.090909
26,9,Directed,68804,,,0.090909
20,9,Directed,68678,,,0.258741
18,9,Directed,68619,,,0.244755
14,9,Directed,68531,,,0.358741
12,9,Directed,68465,,,0.230769
11,9,Directed,68417,,,0.167832
11,62,Directed,68458,,,0.076923
11,61,Directed,68457,,,0.706139
11,60,Directed,68456,,,0.333333
11,58,Directed,68454,,,0.64359
11,57,Directed,68453,,,0.396825
11,56,Directed,68452,,,1.024242
11,55,Directed,68451,,,0.441667
11,54,Directed,68450,,,1.201923
11,53,Directed,68449,,,0.333333
11,52,Directed,68448,,,0.166667
11,49,Directed,68447,,,0.986905
11,48,Directed,68446,,,0.403361
11,47,Directed,68445,,,0.576923
11,46,Directed,68444,,,3.761273
11,41,Directed,68440,,,1.166667
11,35,Directed,68435,,,0.117647
11,34,Directed,68434,,,1.041792
11,33,Directed,68433,,,0.374242
11,32,Directed,68432,,,0.125
11,31,Directed,68431,,,0.890751
11,30,Directed,68430,,,0.19457
11,29,Directed,68429,,,0.419667
11,27,Directed,68428,,,1.189472
11,26,Directed,68427,,,1.310689
11,20,Directed,68425,,,1.322842
11,18,Directed,68424,,,1.049729
11,17,Directed,68423,,,0.333333
11,16,Directed,68422,,,0.066667
11,15,Directed,68421,,,0.125
11,14,Directed,68420,,,3.223142
11,13,Directed,68419,,,0.228758
11,12,Directed,68418,,,0.14359
62,11,Directed,69988,,,0.076923
61,11,Directed,69943,,,0.504458
60,11,Directed,69916,,,0.333333
58,11,Directed,69860,,,0.310256
57,11,Directed,69838,,,0.253968
56,11,Directed,69798,,,0.824242
55,11,Directed,69775,,,0.191667
54,11,Directed,69747,,,0.660256
53,11,Directed,69735,,,0.166667
52,11,Directed,69712,,,0.166667
49,11,Directed,69643,,,0.677381
48,11,Directed,69601,,,0.319328
47,11,Directed,69559,,,0.326923
46,11,Directed,69505,,,4.891216
41,11,Directed,69318,,,0.841667
35,11,Directed,69133,,,0.058824
34,11,Directed,69083,,,1.538524
33,11,Directed,69046,,,0.374242
32,11,Directed,69033,,,0.125
31,11,Directed,68988,,,0.924817
30,11,Directed,68951,,,0.21267
29,11,Directed,68907,,,0.360844
27,11,Directed,68849,,,1.159407
26,11,Directed,68806,,,1.352356
20,11,Directed,68679,,,1.097352
18,11,Directed,68621,,,1.174029
17,11,Directed,68608,,,0.166667
16,11,Directed,68595,,,0.066667
15,11,Directed,68586,,,0.125
14,11,Directed,68533,,,2.479794
