Source,Target,Type,Id,Label,timeset,Weight
11,12,Directed,59736,,,0.03125
84,11,Directed,64124,,,0.03125
76,11,Directed,63763,,,0.03125
53,11,Directed,62586,,,0.3125
52,11,Directed,62500,,,0.1875
51,11,Directed,62437,,,0.03125
49,11,Directed,62294,,,0.0625
43,11,Directed,61878,,,0.0625
36,11,Directed,61430,,,0.03125
34,11,Directed,61283,,,0.03125
33,11,Directed,61198,,,0.15625
23,11,Directed,60624,,,0.0625
21,11,Directed,60467,,,0.03125
20,11,Directed,60393,,,0.0625
17,11,Directed,60164,,,0.03125
16,11,Directed,60091,,,0.03125
15,11,Directed,60008,,,0.1875
14,11,Directed,59929,,,0.0625
13,11,Directed,59847,,,0.03125
12,11,Directed,59772,,,0.03125
12,87,Directed,59836,,,0.219758
12,85,Directed,59835,,,0.224566
12,84,Directed,59834,,,0.227562
12,83,Directed,59833,,,0.032258
12,82,Directed,59832,,,0.060606
12,76,Directed,59827,,,0.063508
12,67,Directed,59820,,,0.060606
12,66,Directed,59819,,,0.060606
12,65,Directed,59818,,,0.290948
12,59,Directed,59815,,,0.663116
12,58,Directed,59814,,,0.103448
12,57,Directed,59813,,,0.830532
12,56,Directed,59812,,,0.454532
12,55,Directed,59811,,,0.753816
12,54,Directed,59810,,,0.106434
12,53,Directed,59809,,,0.990361
12,52,Directed,59808,,,0.966551
12,51,Directed,59807,,,0.339149
12,50,Directed,59806,,,0.432441
12,49,Directed,59805,,,0.680693
12,47,Directed,59803,,,0.544069
12,46,Directed,59802,,,0.205128
12,45,Directed,59801,,,0.73292
12,44,Directed,59800,,,0.1875
12,43,Directed,59799,,,0.47903
12,42,Directed,59798,,,0.363728
12,36,Directed,59793,,,0.069712
12,35,Directed,59792,,,0.182401
12,34,Directed,59791,,,0.679005
12,33,Directed,59790,,,1.011423
12,30,Directed,59787,,,0.032258
12,23,Directed,59783,,,0.504599
12,22,Directed,59782,,,0.325029
12,21,Directed,59781,,,1.01417
12,20,Directed,59780,,,0.485409
12,19,Directed,59779,,,0.530395
12,18,Directed,59778,,,0.200007
12,17,Directed,59777,,,1.017865
12,16,Directed,59776,,,0.59665
12,15,Directed,59775,,,0.918932
12,14,Directed,59774,,,0.562966
12,13,Directed,59773,,,0.918932
87,12,Directed,64269,,,0.063508
85,12,Directed,64186,,,0.07072
84,12,Directed,64125,,,0.128294
