"","i","j","w"
"949",17,62,0.111428571428571
"950",17,63,0.307692307692308
"951",17,64,0.0627450980392157
"952",17,65,0.291053921568627
"953",17,66,0.259604948259008
"954",17,67,0.275990675990676
"955",17,68,0.0697115384615385
"956",17,69,0.197539885519425
"957",17,70,0.31136184358801
"958",17,71,0.0294117647058824
"959",17,72,0.509175627240143
"960",17,73,0.248095878136201
"961",17,74,0.152777777777778
"962",17,75,0.382211538461538
"963",17,76,0.128024193548387
"964",17,77,0.515767973856209
"965",17,78,0.0651260504201681
"966",17,79,0.716243315508021
"967",17,80,0.137529137529138
"968",17,81,0.0669642857142857
"969",17,82,0.125122189638319
"970",17,83,0.223790322580645
"971",17,84,0.352372944212927
"972",17,85,0.688722449277478
"973",17,86,0.176470588235294
"974",17,87,0.128024193548387
"975",17,88,0.176470588235294
"976",18,1,0.0625
"977",18,4,0.171104311289733
"978",18,5,0.0651260504201681
"979",18,6,0.100840336134454
"980",18,7,0.439861306203811
"981",18,10,0.654006549024706
"982",18,12,0.262568077084206
"983",18,13,0.54330958206588
"984",18,14,0.507595296351594
"985",18,15,0.651913893355613
"986",18,16,0.491441107403288
"987",18,17,0.687628179069899
"988",18,19,0.190508192524322
"989",18,20,0.309656951478178
"990",18,21,0.616199607641327
"991",18,22,0.339630891457267
"992",18,23,0.218535141329259
"993",18,25,0.18264082244592
"994",18,26,0.614738153494451
"995",18,27,0.0434782608695652
"996",18,28,0.363827691132789
"997",18,30,0.0919117647058824
"998",18,31,0.890009131450851
"999",18,32,0.679864203914619
"1000",18,33,0.616199607641327
"1001",18,34,0.890009131450851
"1002",18,35,0.42422996097013
"1003",18,36,0.130079568059108
"1004",18,37,0.0909090909090909
"1005",18,38,0.723342464784185
"1006",18,39,0.129032258064516
"1007",18,40,0.579023867780166
"1008",18,41,0.657528597524266
"1009",18,42,0.221936086262462
"1010",18,43,0.225763868765897
"1011",18,44,0.0294117647058824
"1012",18,45,0.580485321927042
"1013",18,46,0.0634920634920635
"1014",18,47,0.524897764323355
"1015",18,48,0.0866013071895425
"1016",18,49,0.272326789528341
"1017",18,50,0.223570073190567
"1018",18,51,0.203678690608613
"1019",18,52,0.81858056002228
"1020",18,53,0.723342464784185
"1021",18,54,0.228238607270865
"1022",18,55,0.528985098013025
"1023",18,56,0.510221346771762
"1024",18,57,0.596719088160808
"1025",18,59,0.559619986545577
"1026",18,60,0.129032258064516
"1027",18,61,0.0294117647058824
"1028",18,62,0.0714285714285714
"1029",18,64,0.0294117647058824
"1030",18,65,0.0294117647058824
"1031",18,66,0.323389624835676
"1032",18,67,0.0909090909090909
"1033",18,69,0.0434782608695652
"1034",18,70,0.103448275862069
"1035",18,71,0.0294117647058824
"1036",18,72,0.0922939068100358
"1037",18,74,0.0277777777777778
"1038",18,75,0.0625
"1039",18,76,0.0645161290322581
"1040",18,77,0.0277777777777778
"1041",18,78,0.0651260504201681
"1042",18,79,0.182820855614973
"1043",18,80,0.0909090909090909
"1044",18,81,0.0357142857142857
"1045",18,82,0.219941348973607
"1046",18,84,0.183202997719127
"1047",18,85,0.0919117647058824
"1048",18,86,0.0294117647058824
"1049",18,87,0.0645161290322581
"1050",18,88,0.0651260504201681
"1051",19,1,0.0625
"1052",19,3,0.0384615384615385
"1053",19,4,0.199054621848739
"1054",19,5,0.0909090909090909
"1055",19,6,0.36444647137852
"1056",19,7,0.425371172681419
"1057",19,8,0.04
"1058",19,9,0.0384615384615385
"1059",19,10,0.355088631242691
"1060",19,12,0.327936616590677
"1061",19,13,0.6503301217783
"1062",19,14,0.377795415105662
"1063",19,15,0.6503301217783
"1064",19,16,0.287033075687136
"1065",19,17,0.587438272248519
"1066",19,18,0.261936763952893
"1067",19,20,0.302705524153702
"1068",19,21,0.452278173726351
"1069",19,22,0.259648407148407
"1070",19,23,0.362908009840058
"1071",19,25,0.19047619047619
"1072",19,26,0.581921030869209
"1073",19,28,0.203022875816993
"1074",19,29,0.0333333333333333
"1075",19,30,0.0625
"1076",19,31,0.7128301217783
"1077",19,32,0.7128301217783
"1078",19,33,0.7128301217783
"1079",19,34,0.557701916650094
"1080",19,35,0.136554621848739
"1081",19,36,0.0277777777777778
"1082",19,38,0.672830121778299
"1083",19,40,0.364681861992109
"1084",19,41,0.500126159074337
"1085",19,42,0.207864932002863
"1086",19,43,0.211843711843712
"1087",19,44,0.0717948717948718
"1088",19,45,0.419853931302109
"1089",19,46,0.111111111111111
"1090",19,47,0.363057582489631
"1091",19,48,0.128984414278532
"1092",19,49,0.408892392840571
"1093",19,50,0.261282394076512
"1094",19,51,0.193886758402887
"1095",19,52,0.7128301217783
"1096",19,53,0.610330121778299
"1097",19,54,0.134920634920635
"1098",19,55,0.635907044855223
"1099",19,56,0.229521763469941
"1100",19,57,0.476316635264813
"1101",19,58,0.0344827586206897
"1102",19,59,0.543613138045187
"1103",19,62,0.04
"1104",19,65,0.0344827586206897
"1105",19,66,0.0333333333333333
"1106",19,67,0.0717948717948718
"1107",19,69,0.0294117647058824
"1108",19,70,0.0627450980392157
"1109",19,72,0.165627240143369
"1110",19,74,0.111111111111111
"1111",19,75,0.100961538461538
"1112",19,76,0.0645161290322581
"1113",19,77,0.11968954248366
"1114",19,78,0.107142857142857
"1115",19,79,0.145833333333333
"1116",19,81,0.107142857142857
"1117",19,82,0.0909090909090909
"1118",19,83,0.0625
"1119",19,84,0.126776665430725
"1120",19,85,0.100961538461538
"1121",19,87,0.0645161290322581
"1122",20,1,0.03125
"1123",20,3,0.0384615384615385
"1124",20,4,0.13355179028133
"1125",20,5,0.152380952380952
"1126",20,6,0.238068192794359
"1127",20,7,0.609561447407747
"1128",20,8,0.04
"1129",20,10,0.627322482856409
"1130",20,11,0.0625
"1131",20,12,0.2914432040892
"1132",20,13,0.473765059887222
"1133",20,14,0.372061605295836
"1134",20,15,0.698928302441769
"1135",20,16,0.202185120219047
"1136",20,17,0.907302686678222
"1137",20,18,0.212897655434955
"1138",20,19,0.268609224343455
"1139",20,21,0.752957606471073
"1140",20,22,0.328141025641026
"1141",20,23,0.30438687411304
"1142",20,25,0.186134096413332
"1143",20,26,0.521127697249859
"1144",20,27,0.0434782608695652
"1145",20,28,0.239463120330591
"1146",20,29,0.0333333333333333
"1147",20,30,0.03125
"1148",20,31,0.936290939804406
"1149",20,32,0.815889602011764
"1150",20,33,0.841785445298912
"1151",20,34,0.559367862881329
"1152",20,35,0.245687240413407
"1153",20,36,0.239311594202899
"1154",20,38,0.88988068339415
"1155",20,40,0.478659590643821
"1156",20,41,0.89539792477346
"1157",20,42,0.151149425287356
"1158",20,43,0.166694297082228
"1159",20,44,0.103044871794872
"1160",20,45,0.495695701709168
"1161",20,46,0.0714285714285714
"1162",20,47,0.428231593236995
"1163",20,48,0.22645173453997
"1164",20,49,0.50322759510313
"1165",20,50,0.594794225382461
"1166",20,51,0.284002727898723
"1167",20,52,0.92988068339415
"1168",20,53,0.742261635775102
"1169",20,54,0.0714285714285714
"1170",20,55,0.457256899132434
"1171",20,56,0.369392349264511
"1172",20,57,0.52745394346741
"1173",20,58,0.0344827586206897
"1174",20,59,0.378529212284614
"1175",20,62,0.04
"1176",20,64,0.0333333333333333
"1177",20,65,0.149066091954023
"1178",20,66,0.067816091954023
"1179",20,67,0.0717948717948718
"1180",20,68,0.0625
"1181",20,69,0.149920837900378
"1182",20,70,0.126639621365788
"1183",20,72,0.105591397849462
"1184",20,73,0.03125
"1185",20,75,0.09375
"1186",20,76,0.094758064516129
"1187",20,77,0.175490196078431
"1188",20,79,0.125
"1189",20,80,0.0769230769230769
"1190",20,81,0.0625
"1191",20,84,0.129240823136819
"1192",20,85,0.03125
"1193",20,87,0.063508064516129
"1194",20,88,0.0714285714285714
"1195",21,1,0.3125
"1196",21,3,0.115384615384615
"1197",21,4,0.781882444962018
"1198",21,5,0.839813145231102
"1199",21,6,0.885506610356616
"1200",21,7,2.23928363987899
"1201",21,8,0.04
"1202",21,9,0.0384615384615385
"1203",21,10,2.51440798425561
"1204",21,11,0.03125
"1205",21,12,1.13068192236018
"1206",21,13,2.34481559477707
"1207",21,14,2.22789286871641
"1208",21,15,3.23243691009895
"1209",21,16,0.901956688976989
"1210",21,17,3.21567901920313
"1211",21,18,1.45943946593983
"1212",21,19,0.938609852799966
"1213",21,20,1.89723519900964
"1214",21,22,1.77416766310504
"1215",21,23,1.36625141208052
"1216",21,24,0.1
"1217",21,25,0.60790037673471
"1218",21,26,2.61574757215642
"1219",21,27,0.0869565217391304
"1220",21,28,1.20115509673092
"1221",21,29,0.266666666666667
"1222",21,30,0.588591081593928
"1223",21,31,3.25590770453749
"1224",21,32,3.33687232975176
"1225",21,33,3.59360907127111
"1226",21,34,2.75108368729836
"1227",21,35,1.03681415642091
"1228",21,36,0.827264674914931
"1229",21,37,0.181818181818182
"1230",21,38,3.47517500533705
"1231",21,39,0.161290322580645
"1232",21,40,2.34645625574754
"1233",21,41,3.32140236622236
"1234",21,42,0.638103479034579
"1235",21,43,1.07910193005356
"1236",21,44,0.874504842422799
"1237",21,45,2.86117673508878
"1238",21,46,0.390547415547416
"1239",21,47,2.73980796646194
"1240",21,48,1.08179256745433
"1241",21,49,1.23191136755205
"1242",21,50,2.02194568062739
"1243",21,51,0.51371016126995
"1244",21,52,3.45311360182828
"1245",21,53,3.12067765083969
"1246",21,54,0.577664867987449
"1247",21,55,2.8064834813438
"1248",21,56,1.99949804468011
"1249",21,57,2.24515540858782
"1250",21,58,0.0344827586206897
"1251",21,59,2.35750846771508
"1252",21,60,0.161290322580645
"1253",21,61,0.264705882352941
"1254",21,62,0.04
"1255",21,63,0.192307692307692
"1256",21,64,0.247058823529412
"1257",21,65,0.570021974306964
"1258",21,66,0.747706205548252
"1259",21,67,0.563869463869464
"1260",21,68,0.208173076923077
"1261",21,69,0.211606381683108
"1262",21,70,0.735398354744197
"1263",21,71,0.147058823529412
"1264",21,72,0.49573476702509
"1265",21,73,0.372087813620072
"1266",21,74,0.0694444444444444
"1267",21,75,0.382211538461538
"1268",21,76,0.063508064516129
"1269",21,77,0.15718954248366
"1270",21,78,0.147058823529412
"1271",21,79,1.08194073083779
"1272",21,80,0.181818181818182
"1273",21,81,0.03125
"1274",21,82,0.42644183773216
"1275",21,83,0.129032258064516
"1276",21,84,0.502518556611921
"1277",21,85,0.744699678878996
"1278",21,86,0.264705882352941
"1279",21,87,0.219758064516129
"1280",21,88,0.571848739495798
"1281",22,1,0.03125
"1282",22,3,0.0384615384615385
"1283",22,4,0.0697115384615385
"1284",22,5,0.117249417249417
"1285",22,6,0.234286454286454
"1286",22,7,0.503934443692508
"1287",22,8,0.08
"1288",22,10,0.384892857686975
"1289",22,12,0.176937645687646
"1290",22,13,0.575511450563633
"1291",22,14,0.222795509097691
"1292",22,15,0.685767860820043
"1293",22,16,0.212457494715559
"1294",22,17,0.603276278328461
"1295",22,18,0.151000637302819
"1296",22,19,0.222943861693862
"1297",22,20,0.368141025641026
"1298",22,21,0.563390238442421
"1299",22,23,0.281629454423572
"1300",22,25,0.108173076923077
"1301",22,26,0.368005623057805
"1302",22,28,0.0893308080808081
"1303",22,30,0.03125
"1304",22,31,0.608844783896966
"1305",22,32,0.531921706973889
"1306",22,33,0.647306322358504
"1307",22,34,0.531921706973889
"1308",22,35,0.134355966614031
"1309",22,36,0.166021451315569
"1310",22,37,0.0303030303030303
"1311",22,38,0.605767860820043
"1312",22,39,0.032258064516129
"1313",22,40,0.299287674339856
"1314",22,41,0.56959371238783
"1315",22,42,0.0933691756272401
"1316",22,43,0.126901080945199
"1317",22,44,0.0697115384615385
"1318",22,45,0.491807746859929
"1319",22,46,0.103276353276353
"1320",22,47,0.462210168512351
"1321",22,48,0.166021451315569
"1322",22,49,0.267192437192437
"1323",22,50,0.412765400317582
"1324",22,51,0.0454545454545455
"1325",22,52,0.685767860820043
"1326",22,53,0.568730823783006
"1327",22,54,0.173995956254021
"1328",22,55,0.46315713820932
"1329",22,56,0.378294084596267
"1330",22,57,0.417702592754775
"1331",22,59,0.43234905740124
"1332",22,60,0.032258064516129
"1333",22,61,0.0294117647058824
"1334",22,62,0.08
"1335",22,63,0.115384615384615
"1336",22,64,0.0333333333333333
"1337",22,65,0.0606617647058824
"1338",22,66,0.0625610948191593
"1339",22,67,0.0687645687645688
"1340",22,68,0.0384615384615385
"1341",22,72,0.107777777777778
"1342",22,73,0.03125
"1343",22,74,0.0277777777777778
"1344",22,75,0.03125
"1345",22,77,0.0611111111111111
"1346",22,79,0.122214795008913
"1347",22,80,0.107226107226107
"1348",22,82,0.108015640273705
"1349",22,84,0.0951178451178451
"1350",22,85,0.0606617647058824
"1351",22,86,0.0294117647058824
"1352",22,87,0.03125
"1353",22,88,0.0294117647058824
"1354",23,1,0.03125
"1355",23,3,0.0384615384615385
"1356",23,4,0.270584195216548
"1357",23,5,0.256077256077256
"1358",23,6,0.393345573365857
"1359",23,7,0.358704408336761
"1360",23,10,0.541554594736643
"1361",23,11,0.0625
"1362",23,12,0.436122785260716
"1363",23,13,0.731105240169642
"1364",23,14,0.458733056159527
"1365",23,15,0.647771906836308
"1366",23,16,0.209518371156302
"1367",23,17,0.672331957258428
"1368",23,18,0.126679080723198
"1369",23,19,0.273598422368706
"1370",23,20,0.41266768643797
"1371",23,21,0.661841170905572
"1372",23,22,0.426839568383686
"1373",23,25,0.0982142857142857
"1374",23,26,0.665504174568576
"1375",23,28,0.149788324420677
"1376",23,30,0.03125
"1377",23,31,0.743010002074404
"1378",23,32,0.826343335407737
"1379",23,33,0.627625386689788
"1380",23,34,0.743010002074404
"1381",23,35,0.364875320757674
"1382",23,36,0.281370454164572
"1383",23,37,0.0303030303030303
"1384",23,38,0.743010002074404
"1385",23,40,0.413988448914919
"1386",23,41,0.665504174568576
"1387",23,42,0.0701970443349754
"1388",23,43,0.228587588881707
"1389",23,44,0.100961538461538
"1390",23,45,0.570721642286044
"1391",23,46,0.272792022792023
"1392",23,47,0.694131796946199
"1393",23,48,0.292682671359142
"1394",23,49,0.304746672266956
"1395",23,50,0.457057648234119
"1396",23,51,0.191287878787879
"1397",23,52,0.743010002074404
"1398",23,53,0.657031166095568
"1399",23,54,0.10978835978836
"1400",23,55,0.611745433309835
"1401",23,56,0.319006921821323
"1402",23,57,0.435338506902909
"1403",23,58,0.0344827586206897
"1404",23,59,0.54681036837477
"1405",23,61,0.0294117647058824
"1406",23,63,0.115384615384615
"1407",23,65,0.126394523326572
"1408",23,66,0.0303030303030303
"1409",23,67,0.0687645687645688
"1410",23,68,0.177884615384615
"1411",23,69,0.183473389355742
"1412",23,70,0.0882352941176471
"1413",23,73,0.0625
"1414",23,75,0.09375
"1415",23,76,0.0625
"1416",23,77,0.0882352941176471
"1417",23,78,0.0357142857142857
"1418",23,79,0.215964795008913
"1419",23,80,0.0303030303030303
"1420",23,81,0.0982142857142857
"1421",23,82,0.0757575757575758
"1422",23,84,0.201359862997794
"1423",23,85,0.0606617647058824
"1424",23,86,0.0294117647058824
"1425",23,87,0.0625
"1426",23,88,0.0294117647058824
"1427",24,5,0.05
"1428",24,6,0.05
"1429",24,15,0.05
"1430",24,21,0.05
"1431",24,32,0.05
"1432",24,33,0.05
"1433",24,34,0.05
"1434",24,38,0.05
"1435",24,40,0.05
"1436",24,41,0.05
"1437",24,45,0.05
"1438",24,46,0.05
"1439",24,47,0.05
"1440",24,49,0.05
"1441",24,50,0.05
"1442",24,52,0.05
"1443",24,53,0.05
"1444",24,55,0.05
"1445",24,68,0.05
"1446",24,70,0.05
"1447",25,4,0.122670807453416
"1448",25,6,0.0357142857142857
"1449",25,7,0.108173076923077
"1450",25,10,0.107399425287356
"1451",25,12,0.108630952380952
"1452",25,13,0.143113711001642
"1453",25,14,0.0761494252873563
"1454",25,15,0.306993309663849
"1455",25,16,0.0761494252873563
"1456",25,17,0.306993309663849
"1457",25,18,0.157153566074106
"1458",25,19,0.0773809523809524
"1459",25,20,0.229612357282897
"1460",25,21,0.271279023949564
"1461",25,22,0.108173076923077
"1462",25,23,0.0669642857142857
"1463",25,26,0.143113711001642
"1464",25,27,0.0869565217391304
"1465",25,28,0.163105947026487
"1466",25,31,0.230070232740772
"1467",25,32,0.143113711001642
"1468",25,33,0.306993309663849
"1469",25,34,0.188403566074106
"1470",25,35,0.0701970443349754
"1471",25,36,0.0869565217391304
"1472",25,38,0.306993309663849
"1473",25,40,0.101447044334975
"1474",25,41,0.230843884376493
"1475",25,42,0.0357142857142857
"1476",25,43,0.101447044334975
"1477",25,44,0.03125
"1478",25,45,0.15268928035982
"1479",25,46,0.0416666666666667
"1480",25,47,0.188403566074106
"1481",25,49,0.205546265328874
"1482",25,50,0.0769230769230769
"1483",25,51,0.0344827586206897
"1484",25,52,0.306993309663849
"1485",25,53,0.306993309663849
"1486",25,54,0.0357142857142857
"1487",25,55,0.195587474120083
"1488",25,56,0.0657327586206897
"1489",25,57,0.194355947026487
"1490",25,59,0.230070232740772
"1491",25,65,0.03125
"1492",25,66,0.0344827586206897
"1493",25,69,0.0869565217391304
"1494",25,70,0.0344827586206897
"1495",25,73,0.03125
"1496",25,74,0.0416666666666667
"1497",25,78,0.0357142857142857
"1498",25,79,0.0729166666666667
"1499",25,81,0.0357142857142857
"1500",25,87,0.03125
"1501",26,1,0.0625
"1502",26,2,0.0769230769230769
"1503",26,3,0.115384615384615
"1504",26,4,0.466787521460197
"1505",26,5,0.236758563074353
"1506",26,6,0.571778203114277
"1507",26,7,1.06099765720259
"1508",26,9,0.153846153846154
"1509",26,10,1.67779262466906
"1510",26,11,0.09375
"1511",26,12,0.970995170939554
"1512",26,13,1.61467103194595
"1513",26,14,1.35875207063905
"1514",26,15,1.65843508952579
"1515",26,16,1.02461929446774
"1516",26,17,2.13784121979399
"1517",26,18,0.456364732329039
"1518",26,19,0.901504633541047
"1519",26,20,0.769839651013995
"1520",26,21,1.59891128000198
"1521",26,22,0.544049300109547
"1522",26,23,0.846428574242976
"1523",26,25,0.262161330049261
"1524",26,28,0.538985995322069
"1525",26,29,0.0333333333333333
"1526",26,30,0.223790322580645
"1527",26,31,1.95303609783648
"1528",26,32,2.33654864263935
"1529",26,33,2.12867318476389
"1530",26,34,1.61009227736719
"1531",26,35,0.661126955663369
"1532",26,36,0.35093954248366
"1533",26,37,0.0303030303030303
"1534",26,38,1.88760175619246
"1535",26,39,0.0645161290322581
"1536",26,40,0.805115899462559
"1537",26,41,1.87537026780691
"1538",26,42,0.630008379952763
"1539",26,43,0.718621964344336
"1540",26,44,0.232599527665317
"1541",26,45,1.21349461333532
"1542",26,46,0.347222222222222
"1543",26,47,1.15309936342394
"1544",26,48,0.5948372297637
"1545",26,49,0.822779374881577
"1546",26,50,1.31418643248514
"1547",26,51,0.429928374832435
"1548",26,52,2.1529646827396
"1549",26,53,1.66095340454411
"1550",26,54,0.551508527314979
"1551",26,55,1.67961541781819
"1552",26,56,0.859428357953271
"1553",26,57,1.21201998675458
"1554",26,58,0.0344827586206897
"1555",26,59,1.0408066123154
"1556",26,60,0.0645161290322581
"1557",26,61,0.0294117647058824
"1558",26,62,0.0714285714285714
"1559",26,63,0.0384615384615385
"1560",26,64,0.0333333333333333
"1561",26,65,0.178477856659905
"1562",26,66,0.162635251289311
"1563",26,67,0.179020979020979
"1564",26,68,0.09375
"1565",26,69,0.183473389355742
"1566",26,70,0.274106941627226
"1567",26,72,0.286917562724014
"1568",26,73,0.248095878136201
"1569",26,74,0.152777777777778
"1570",26,75,0.310096153846154
"1571",26,76,0.158266129032258
"1572",26,77,0.667203548085901
"1573",26,78,0.0714285714285714
"1574",26,79,0.434714795008913
"1575",26,80,0.0303030303030303
"1576",26,81,0.165178571428571
"1577",26,82,0.0948191593352884
"1578",26,83,0.286290322580645
"1579",26,84,0.414572385792235
"1580",26,85,0.407048241132681
"1581",26,86,0.0294117647058824
"1582",26,87,0.0957661290322581
"1583",26,88,0.0294117647058824
"1584",27,4,0.0434782608695652
"1585",27,15,0.0434782608695652
"1586",27,17,0.0434782608695652
"1587",27,18,0.0434782608695652
"1588",27,20,0.0434782608695652
"1589",27,21,0.0434782608695652
"1590",27,25,0.0434782608695652
"1591",27,28,0.0434782608695652
"1592",27,31,0.0434782608695652
"1593",27,33,0.0434782608695652
"1594",27,34,0.0434782608695652
"1595",27,36,0.0434782608695652
"1596",27,38,0.0434782608695652
"1597",27,41,0.0434782608695652
"1598",27,45,0.0434782608695652
"1599",27,47,0.0434782608695652
"1600",27,49,0.0434782608695652
"1601",27,52,0.0434782608695652
"1602",27,53,0.0434782608695652
"1603",27,55,0.0434782608695652
"1604",27,57,0.0434782608695652
"1605",27,59,0.0434782608695652
"1606",27,69,0.0434782608695652
"1607",28,1,0.0625
"1608",28,4,0.135390025575448
"1609",28,5,0.14390142021721
"1610",28,6,0.244741756351663
"1611",28,7,0.319635429929548
"1612",28,10,0.301888963526895
"1613",28,12,0.113636363636364
"1614",28,13,0.267808664740713
"1615",28,14,0.330308664740713
"1616",28,15,0.58911691725606
"1617",28,16,0.217022441160372
"1618",28,17,0.553402631541774
"1619",28,18,0.234256113285349
"1620",28,19,0.203022875816993
"1621",28,20,0.205587069910423
"1622",28,21,0.517688345827488
"1623",28,22,0.120580808080808
"1624",28,23,0.122214795008913
"1625",28,25,0.161294352823588
"1626",28,26,0.438495799243637
"1627",28,27,0.0434782608695652
"1628",28,30,0.0625
"1629",28,31,0.533561361700504
"1630",28,32,0.545638656386495
"1631",28,33,0.553402631541774
"1632",28,34,0.263667877991231
"1633",28,35,0.129911839343888
"1634",28,36,0.126811594202899
"1635",28,37,0.0303030303030303
"1636",28,38,0.455188345827488
"1637",28,40,0.282689617121666
"1638",28,41,0.471300825302037
"1639",28,42,0.0277777777777778
"1640",28,43,0.0622605363984674
"1641",28,44,0.0526315789473684
"1642",28,45,0.343085171224314
"1643",28,46,0.146825396825397
"1644",28,47,0.309355012494155
"1645",28,48,0.11968954248366
"1646",28,49,0.272347001348213
"1647",28,50,0.244741756351663
"1648",28,51,0.141625615763547
"1649",28,52,0.536485338308691
"1650",28,53,0.471061361700504
"1651",28,54,0.0634920634920635
"1652",28,55,0.46183112833234
"1653",28,56,0.157689617121666
"1654",28,57,0.316698181021534
"1655",28,59,0.319223433546787
"1656",28,66,0.06478578892372
"1657",28,67,0.0303030303030303
"1658",28,69,0.0728900255754476
"1659",28,70,0.181950078882128
"1660",28,72,0.0277777777777778
"1661",28,73,0.0555555555555556
"1662",28,74,0.111111111111111
"1663",28,75,0.0625
"1664",28,77,0.0571895424836601
"1665",28,79,0.238636363636364
"1666",28,80,0.0303030303030303
"1667",28,82,0.0303030303030303
"1668",28,84,0.110712387028176
"1669",28,85,0.0625
"1670",28,88,0.0357142857142857
"1671",29,7,0.0333333333333333
"1672",29,10,0.0333333333333333
"1673",29,13,0.0333333333333333
"1674",29,14,0.0333333333333333
"1675",29,15,0.0333333333333333
"1676",29,17,0.0333333333333333
"1677",29,19,0.0333333333333333
"1678",29,20,0.0333333333333333
"1679",29,21,0.0333333333333333
"1680",29,26,0.0333333333333333
"1681",29,31,0.0333333333333333
"1682",29,32,0.0333333333333333
"1683",29,33,0.0333333333333333
"1684",29,38,0.0333333333333333
"1685",29,40,0.0333333333333333
"1686",29,41,0.0333333333333333
"1687",29,44,0.0333333333333333
"1688",29,45,0.0333333333333333
"1689",29,47,0.0333333333333333
"1690",29,48,0.0333333333333333
"1691",29,52,0.0333333333333333
"1692",29,53,0.0333333333333333
"1693",29,55,0.0333333333333333
"1694",29,56,0.0333333333333333
"1695",29,57,0.0333333333333333
"1696",29,59,0.0333333333333333
"1697",29,66,0.0333333333333333
"1698",29,67,0.0333333333333333
"1699",29,70,0.0333333333333333
"1700",29,72,0.0333333333333333
"1701",30,1,0.0625
"1702",30,4,0.124169829222011
"1703",30,5,0.0294117647058824
"1704",30,6,0.0294117647058824
"1705",30,7,0.124169829222011
"1706",30,10,0.124169829222011
"1707",30,12,0.032258064516129
"1708",30,13,0.094758064516129
"1709",30,14,0.094758064516129
"1710",30,15,0.124169829222011
"1711",30,16,0.032258064516129
"1712",30,17,0.124169829222011
"1713",30,18,0.0919117647058824
"1714",30,19,0.0625
"1715",30,20,0.0625
"1716",30,21,0.124169829222011
"1717",30,22,0.0625
"1718",30,23,0.0625
"1719",30,26,0.094758064516129
"1720",30,28,0.0625
"1721",30,31,0.0919117647058824
"1722",30,32,0.124169829222011
"1723",30,33,0.124169829222011
"1724",30,34,0.124169829222011
"1725",30,35,0.0294117647058824
"1726",30,36,0.0294117647058824
"1727",30,38,0.124169829222011
"1728",30,40,0.0625
"1729",30,41,0.124169829222011
"1730",30,42,0.0616698292220114
"1731",30,43,0.0616698292220114
"1732",30,44,0.0294117647058824
"1733",30,45,0.124169829222011
"1734",30,47,0.0616698292220114
"1735",30,48,0.0294117647058824
"1736",30,49,0.0294117647058824
"1737",30,50,0.0616698292220114
"1738",30,52,0.124169829222011
"1739",30,53,0.124169829222011
"1740",30,54,0.032258064516129
"1741",30,55,0.124169829222011
"1742",30,56,0.0616698292220114
"1743",30,57,0.0919117647058824
"1744",30,59,0.124169829222011
"1745",30,64,0.0294117647058824
"1746",30,71,0.0294117647058824
"1747",30,72,0.032258064516129
"1748",30,73,0.032258064516129
"1749",30,75,0.0625
"1750",30,78,0.0294117647058824
"1751",30,79,0.0625
"1752",30,83,0.032258064516129
"1753",30,85,0.094758064516129
"1754",31,1,0.03125
"1755",31,2,0.230769230769231
"1756",31,3,0.153846153846154
"1757",31,4,0.589142789222712
"1758",31,5,0.700489603275981
"1759",31,6,1.20459439845076
"1760",31,7,3.56922864111431
"1761",31,8,0.08
"1762",31,9,0.230769230769231
"1763",31,10,6.01750455951979
"1764",31,11,0.6875
"1765",31,12,2.9836831920397
"1766",31,13,4.99115337328245
"1767",31,14,3.81158605043927
"1768",31,15,5.91255901703969
"1769",31,16,3.51902650505265
"1770",31,17,6.34005213375695
"1771",31,18,2.19055457764948
"1772",31,19,2.05039113279176
"1773",31,20,3.92462071796587
"1774",31,21,5.04289534737602
"1775",31,22,2.09061511271426
"1776",31,23,1.72042795730676
"1777",31,25,1.42945491539944
"1778",31,26,4.97530260124747
"1779",31,27,0.173913043478261
"1780",31,28,2.20959530089974
"1781",31,29,0.166666666666667
"1782",31,30,0.178308823529412
"1783",31,32,6.34363681605227
"1784",31,33,6.87469271667339
"1785",31,34,4.67004648571137
"1786",31,35,1.48017424460858
"1787",31,36,1.68429723989187
"1788",31,37,0.121212121212121
"1789",31,38,5.94743996942065
"1790",31,39,0.161290322580645
"1791",31,40,3.25234103619426
"1792",31,41,6.13957047888152
"1793",31,42,1.05490929094606
"1794",31,43,1.95837621078493
"1795",31,44,0.645203222989601
"1796",31,45,3.9556410276217
"1797",31,46,0.996133496133496
"1798",31,47,2.82434192499196
"1799",31,48,1.83851390983744
"1800",31,49,3.33426879527102
"1801",31,50,3.1571564610861
"1802",31,51,2.35515798161794
"1803",31,52,7.13176809743298
"1804",31,53,6.3358150202957
"1805",31,54,0.750830412120735
"1806",31,55,4.58177571987709
"1807",31,56,2.46005493740461
"1808",31,57,3.78782454098943
"1809",31,58,0.0689655172413793
"1810",31,59,2.92834190892615
"1811",31,60,0.161290322580645
"1812",31,61,0.205882352941176
"1813",31,62,0.222857142857143
"1814",31,63,0.153846153846154
"1815",31,64,0.413725490196078
"1816",31,65,0.649847870182556
"1817",31,66,0.79399669666633
"1818",31,67,0.441724941724942
"1819",31,68,0.725961538461538
"1820",31,69,0.298562903422238
"1821",31,70,0.790906017579446
"1822",31,71,0.313725490196078
"1823",31,72,0.597025089605735
"1824",31,73,0.125
"1825",31,74,0.777777777777778
"1826",31,75,1.04951923076923
"1827",31,76,1.01008064516129
"1828",31,77,0.645880018674136
"1829",31,78,0.182773109243697
