SOURCE,TARGET,WEIGHT
6,76,0.070454545
6,77,0.134674923
6,78,0.035714286
6,79,0.070197044
6,80,0.660048735
6,81,0.151394523
6,82,0.404493179
6,83,0.060714286
6,84,0.660048735
6,85,0.132954545
6,86,0.054411765
6,87,0.220914748
7,1,0.032258065
7,8,0.032258065
7,12,0.032258065
7,14,0.032258065
7,15,0.032258065
7,16,0.032258065
7,18,0.032258065
7,22,0.032258065
7,25,0.032258065
7,26,0.032258065
7,29,0.032258065
7,31,0.032258065
7,33,0.032258065
7,46,0.032258065
7,47,0.032258065
7,49,0.032258065
7,51,0.032258065
7,52,0.032258065
7,53,0.032258065
7,54,0.032258065
7,59,0.032258065
7,60,0.032258065
7,70,0.032258065
7,73,0.032258065
7,78,0.032258065
7,79,0.032258065
7,80,0.032258065
7,81,0.032258065
7,82,0.032258065
7,83,0.032258065
7,84,0.032258065
8,1,0.054985337
8,3,0.055555556
8,4,0.041666667
8,6,0.078282828
8,7,0.032258065
8,11,0.022727273
8,12,0.302918388
8,13,0.057210031
8,14,0.22463556
8,15,0.23639792
8,16,0.137521222
8,17,0.022727273
8,18,0.107616916
8,19,0.31232699
8,20,0.169657097
8,21,0.087114338
8,22,0.142099675
8,23,0.10984161
8,24,0.10984161
8,25,0.344585055
8,26,0.149283583
8,28,0.117025518
8,29,0.163172472
8,30,0.052631579
8,31,0.23639792
8,32,0.078282828
8,33,0.084889643
8,35,0.075358852
8,36,0.108187135
8,42,0.022727273
8,43,0.087114338
8,45,0.052631579
8,46,0.291953476
8,47,0.142099675
8,49,0.344585055
8,50,0.10984161
8,51,0.161039069
8,52,0.107616916
8,53,0.194731254
8,54,0.344585055
8,55,0.169657097
8,56,0.075358852
8,57,0.218028745
8,58,0.094298246
8,59,0.239321897
8,60,0.344585055
8,61,0.204139856
8,63,0.022727273
8,64,0.022727273
8,66,0.052631579
8,67,0.052631579
8,70,0.291953476
8,72,0.117025518
8,73,0.269226203
8,75,0.052631579
8,76,0.022727273
8,78,0.032258065
8,79,0.032258065
8,80,0.344585055
8,81,0.10840749
8,82,0.183766341
8,83,0.032258065
8,84,0.344585055
8,85,0.022727273
8,86,0.052631579
8,87,0.022727273
9,6,0.035714286
9,11,0.038461538
9,12,0.074175824
9,13,0.035714286
9,14,0.038461538
9,15,0.074175824
9,16,0.035714286
9,17,0.074175824
9,18,0.074175824
9,22,0.035714286
9,24,0.038461538
9,25,0.074175824
9,26,0.035714286
9,29,0.035714286
9,30,0.038461538
9,31,0.038461538
9,32,0.074175824
9,43,0.074175824
9,46,0.074175824
9,49,0.035714286
9,53,0.074175824
9,54,0.074175824
9,55,0.038461538
9,56,0.038461538
9,57,0.038461538
9,59,0.035714286
9,60,0.074175824
9,62,0.035714286
9,63,0.038461538
9,70,0.074175824
9,78,0.035714286
9,79,0.074175824
9,80,0.074175824
9,81,0.038461538
9,82,0.074175824
9,83,0.035714286
9,84,0.074175824
9,87,0.035714286
10,1,0.026315789
10,6,0.026315789
10,12,0.026315789
10,13,0.026315789
10,15,0.026315789
10,16,0.026315789
10,19,0.026315789
10,22,0.026315789
10,23,0.026315789
10,24,0.026315789
10,25,0.026315789
10,26,0.026315789
10,31,0.026315789
10,32,0.026315789
10,34,0.026315789
10,35,0.026315789
10,37,0.026315789
10,39,0.026315789
10,40,0.026315789
10,46,0.026315789
10,47,0.026315789
10,49,0.026315789
10,50,0.026315789
10,51,0.026315789
10,52,0.026315789
10,53,0.026315789
10,54,0.026315789
10,55,0.026315789
10,59,0.026315789
10,60,0.026315789
10,70,0.026315789
10,73,0.026315789
10,75,0.026315789
10,77,0.026315789
10,80,0.026315789
10,82,0.026315789
10,84,0.026315789
10,87,0.026315789
11,1,0.022727273
11,6,0.022727273
11,8,0.022727273
11,9,0.038461538
11,12,0.061188811
11,13,0.022727273
11,14,0.038461538
11,15,0.061188811
11,17,0.061188811
11,18,0.061188811
11,19,0.022727273
11,20,0.022727273
11,22,0.022727273
11,23,0.022727273
11,24,0.061188811
11,25,0.061188811
11,26,0.022727273
11,28,0.022727273
11,29,0.022727273
11,30,0.038461538
11,31,0.061188811
11,32,0.061188811
11,35,0.022727273
11,42,0.022727273
11,43,0.038461538
11,46,0.061188811
11,47,0.022727273
11,49,0.022727273
11,50,0.022727273
11,52,0.022727273
11,53,0.061188811
11,54,0.061188811
11,55,0.061188811
11,56,0.061188811
11,57,0.061188811
11,59,0.022727273
11,60,0.061188811
11,61,0.022727273
11,63,0.061188811
11,64,0.022727273
11,70,0.061188811
11,72,0.022727273
11,76,0.022727273
11,79,0.038461538
11,80,0.061188811
11,81,0.038461538
11,82,0.061188811
11,84,0.061188811
11,85,0.022727273
11,87,0.022727273
12,1,2.526562776
12,2,0.4
12,3,0.507936508
12,5,0.09375
12,6,2.747797663
12,7,0.161290323
12,8,1.855134389
12,9,0.557692308
12,10,0.447368421
12,11,0.671328671
12,13,3.230772159
12,14,4.288611751
12,15,5.525822884
12,16,4.218729419
12,17,1.44502997
12,18,4.882490753
12,19,7.802571995
12,20,3.46539876
12,21,1.731040768
12,22,5.6568274
12,23,4.618312295
12,24,5.366787586
12,25,9.111097109
12,26,3.590985482
12,27,0.252631579
12,28,1.058853318
12,29,4.703589453
12,30,0.955170378
12,31,4.795834812
12,32,3.622871845
12,33,1.939012189
12,34,0.618796992
12,35,2.695245399
12,36,1.327468096
12,37,0.447368421
12,38,0.558823529
12,39,0.743606666
12,40,1.72442157
12,41,0.285714286
12,42,0.992007992
12,43,2.220593673
12,44,0.074074074
12,45,0.794736842
12,46,8.091046984
12,47,4.606745701
12,48,0.691666667
12,49,8.619581272
12,50,3.314764209
12,51,4.293990737
12,52,3.368632008
12,53,6.474567366
12,54,7.740705798
12,55,4.334435606
12,56,3.524702729
12,57,5.310875303
12,58,2.254782679
12,59,7.816190777
12,60,8.568239966
12,61,3.419827633
12,62,1.243939394
12,63,1.305705181
12,64,0.787159091
12,65,0.25
12,66,2.158003967
12,67,0.394736842
12,68,0.558823529
12,69,0.782422969
12,70,8.162161128
12,71,0.181818182
12,72,1.76093216
12,73,4.981602137
12,74,0.071428571
12,75,2.836857358
12,76,0.832601881
12,77,1.233464678
12,78,1.384455306
12,79,1.743149069
12,80,8.769136325
12,81,3.791624279
12,82,7.422187335
12,83,1.427204188
12,84,9.111097109
12,85,1.852913059
12,86,1.88628096
12,87,1.925379362
13,1,0.127497889
13,2,0.1
13,5,0.03125
13,6,0.3643616
13,8,0.079937304
13,9,0.035714286
13,10,0.052631579
13,11,0.045454545
13,12,0.644455618
13,14,0.192354555
13,15,0.458983248
13,16,0.440641616
13,17,0.103896104
13,18,0.211242361
13,19,0.48651911
13,20,0.293672014
13,21,0.057210031
13,22,0.405389526
13,23,0.269675241
13,24,0.314119685
13,25,0.644455618
13,26,0.317815997
13,28,0.119937304
13,29,0.328452392
13,31,0.345996235
13,32,0.35444435
13,33,0.097210031
13,34,0.052631579
13,35,0.348768378
13,36,0.034482759
13,37,0.052631579
13,38,0.029411765
13,39,0.075358852
13,40,0.118364338
13,42,0.068181818
13,43,0.230858809
13,45,0.1
13,46,0.577788952
13,47,0.314119685
13,49,0.644455618
13,50,0.28470792
13,51,0.344986134
13,52,0.25482632
13,53,0.424316729
13,54,0.522233396
13,55,0.250225162
13,56,0.168181818
13,57,0.304493592
13,58,0.152139037
13,59,0.644455618
13,60,0.644455618
13,61,0.331571291
13,62,0.058441558
13,63,0.242682402
13,64,0.108181818
13,65,0.03125
13,66,0.122727273
13,68,0.029411765
13,69,0.066666667
13,70,0.60997286
13,72,0.168181818
13,73,0.335331806
13,75,0.134182381
13,76,0.145454545
13,77,0.104770616
13,78,0.129691558
13,79,0.101447044
13,80,0.537788952
13,81,0.221104555
13,82,0.522233396
13,83,0.16512605
13,84,0.644455618
13,85,0.254987374
13,86,0.129411765
13,87,0.239533169
14,1,0.534755701
14,3,0.028571429
14,5,0.0625
14,6,0.068965517
14,7,0.129032258
14,8,0.329576723
14,9,0.038461538
14,11,0.038461538
14,12,1.535328632
14,13,0.351393601
14,15,0.892727918
14,16,0.814270476
14,17,0.204045954
14,18,1.117343675
14,19,1.367834835
14,20,0.576425661
14,21,0.366777052
14,22,1.00651408
14,23,0.574101016
14,24,0.67381373
14,25,1.590884187
14,26,0.984388373
14,28,0.200058635
14,29,0.899057832
14,30,0.216093117
14,31,1.208180877
14,32,0.338131887
14,33,0.88605504
14,34,0.142857143
14,35,0.680356115
14,36,0.439805116
14,39,0.057210031
14,40,0.503489327
14,41,0.028571429
14,42,0.08976024
14,43,0.591283347
14,44,0.037037037
14,45,0.026315789
14,46,1.538252608
14,47,0.603458524
14,48,0.033333333
14,49,1.552422649
14,50,0.600172445
14,51,1.016271724
14,52,0.440932401
14,53,1.330911338
14,54,1.284565506
14,55,0.528556667
14,56,0.653228044
14,57,1.137040844
14,58,0.332516452
14,59,1.447159491
14,60,1.590884187
14,61,0.458304264
14,62,0.231060606
14,63,0.373002251
14,64,0.187727273
14,65,0.125
14,66,0.082376396
14,67,0.026315789
14,70,1.413731536
14,72,0.343215995
14,73,0.797522744
14,75,0.270702914
14,76,0.034482759
14,77,0.022727273
14,78,0.576296568
14,79,0.799686827
14,80,1.550884187
14,81,0.6000382
14,82,1.34077976
14,83,0.618458028
14,84,1.590884187
14,85,0.256655844
14,86,0.304371345
14,87,0.275632184
15,1,0.290198866
15,2,0.025
15,4,0.041666667
15,5,0.03125
15,6,0.392950117
15,7,0.032258065
15,8,0.315345289
15,9,0.074175824
15,10,0.078947368
15,11,0.061188811
15,12,1.748339491
15,13,0.44312732
15,14,0.621537079
15,16,0.760434081
15,17,0.154045954
15,18,0.992385669
15,19,1.33716704
15,20,0.332047944
15,21,0.113430127
15,22,0.697478199
15,23,0.736755095
15,24,0.500143314
15,25,1.790006157
15,26,0.789576701
15,27,0.138596491
15,28,0.177338236
15,29,0.563138076
15,30,0.100961538
15,31,1.030375463
15,32,0.263350465
15,33,0.672204114
15,34,0.136090226
15,35,0.808007859
15,36,0.170572984
15,37,0.078947368
15,38,0.029411765
15,39,0.078947368
15,40,0.530867102
15,42,0.061188811
15,43,0.338458778
15,44,0.037037037
15,45,0.103947368
15,46,1.484743
15,47,0.456902803
15,48,0.083333333
15,49,1.751544619
15,50,0.563791743
15,51,0.511743632
15,52,0.450599868
15,53,0.79349128
15,54,1.165527493
15,55,1.047156984
15,56,0.480587066
15,57,1.056583965
15,58,0.178947368
15,59,1.410987343
15,60,1.790006157
15,61,0.498888881
15,62,0.035714286
15,63,0.152814427
15,64,0.125227273
15,65,0.0625
15,66,0.303947368
15,67,0.078947368
15,68,0.029411765
15,70,1.520229281
15,72,0.314299954
15,73,0.908753535
15,75,0.307676872
15,76,0.047727273
15,77,0.108359133
15,78,0.238759387
15,79,0.360096541
15,80,1.51471204
15,81,0.427928794
15,82,1.101702064
15,83,0.212615207
15,84,1.790006157
15,85,0.280564574
15,86,0.164609133
15,87,0.509665803
16,1,0.175971237
16,2,0.05
16,5,0.0625
16,6,0.416217013
16,7,0.064516129
16,8,0.196095076
16,9,0.071428571
16,10,0.052631579
16,12,1.360699642
16,13,0.623096098
16,14,0.722557495
16,15,0.670668213
16,17,0.071428571
16,18,0.835193496
16,19,1.051552327
16,20,0.589263885
16,21,0.059649123
16,22,0.697057102
16,23,0.484380375
16,24,0.599306846
16,25,1.416255197
16,26,0.643891936
16,28,0.185263158
16,29,0.532481078
16,30,0.136513158
16,31,0.72442884
16,32,0.325449039
16,33,0.603968743
16,34,0.052631579
16,35,0.38749269
16,36,0.231315789
16,37,0.052631579
16,38,0.058823529
16,39,0.052631579
16,40,0.389028638
16,43,0.242752101
16,45,0.076315789
16,46,1.416255197
16,47,0.403267419
16,48,0.033333333
16,49,1.357431668
16,50,0.385417957
16,51,0.774188941
16,52,0.35694389
16,53,0.816663694
16,54,1.137292779
16,55,0.382122502
16,56,0.201770335
16,57,0.660359907
16,58,0.227296182
16,59,1.089066905
16,60,1.416255197
16,61,0.563114895
16,62,0.229761905
16,63,0.192156863
16,64,0.11125
16,65,0.0625
16,66,0.109649123
16,67,0.026315789
16,68,0.058823529
16,69,0.133333333
16,70,1.087789425
16,71,0.045454545
16,72,0.281967703
16,73,0.389898435
16,75,0.229927761
16,76,0.05
16,77,0.111455108
16,78,0.435149246
16,79,0.2296947
16,80,1.218608138
16,81,0.277617733
16,82,0.891547595
16,83,0.27601823
16,84,1.416255197
16,85,0.168055556
16,86,0.270694874
16,87,0.509207209
17,1,0.074025974
17,6,0.081168831
17,8,0.045454545
17,9,0.074175824
17,11,0.083916084
17,12,0.256156344
17,13,0.126623377
17,14,0.112487512
17,15,0.148201798
17,16,0.035714286
17,18,0.148201798
17,19,0.181980519
17,20,0.090909091
17,21,0.045454545
17,22,0.126623377
17,23,0.153409091
17,24,0.191870629
17,25,0.256156344
17,26,0.155194805
17,28,0.045454545
17,29,0.155194805
17,30,0.038461538
17,31,0.220442058
17,32,0.165084915
17,33,0.074025974
17,34,0.028571429
17,35,0.119480519
17,36,0.028571429
17,39,0.045454545
17,40,0.091071429
17,42,0.090909091
17,43,0.074175824
17,46,0.256156344
17,47,0.090909091
17,49,0.155194805
17,50,0.119480519
17,51,0.136525974
17,52,0.045454545
17,53,0.193656344
17,54,0.165084915
17,55,0.157942058
17,56,0.157942058
17,57,0.174987512
17,58,0.045454545
17,59,0.217694805
17,60,0.256156344
17,61,0.045454545
17,62,0.081168831
17,63,0.112487512
17,64,0.090909091
17,66,0.045454545
17,69,0.0625
17,70,0.256156344
17,72,0.119480519
17,73,0.074025974
17,75,0.045454545
17,76,0.045454545
17,77,0.045454545
17,78,0.081168831
17,79,0.102747253
17,80,0.256156344
17,81,0.083916084
17,82,0.193656344
17,83,0.064285714
17,84,0.256156344
17,85,0.119480519
17,87,0.081168831
18,1,0.612538699
18,3,0.057142857
18,5,0.09375
18,6,0.31986249
18,7,0.096774194
18,8,0.191271801
18,9,0.296703297
18,11,0.222027972
18,12,1.667527787
18,13,0.473024255
18,14,1.175099077
18,15,1.346490406
18,16,0.871478172
18,17,0.593456543
18,19,1.286655339
18,20,0.408653389
18,21,0.127465215
18,22,0.956518853
18,23,0.561199288
18,24,0.792592136
18,25,1.794511914
18,26,1.028738384
18,27,0.085964912
18,28,0.186643357
18,29,1.13584832
18,30,0.216346154
18,31,1.196768061
18,32,0.67039962
18,33,0.768189619
18,34,0.228571429
18,35,0.703142136
18,36,0.338220551
18,38,0.058823529
18,39,0.034482759
18,40,0.558228291
18,41,0.057142857
18,42,0.163786214
18,43,0.521485432
18,44,0.037037037
18,45,0.026315789
18,46,1.723083342
18,47,0.592927583
18,48,0.116666667
18,49,1.569237189
18,50,0.499697187
18,51,0.874293728
18,52,0.622642495
18,53,1.328989345
18,54,1.329014035
18,55,0.834768451
18,56,0.773067831
18,57,1.105653908
18,58,0.212870411
18,59,1.581842231
18,60,1.794511914
18,61,0.475529743
18,62,0.292857143
18,63,0.514493924
18,64,0.210681818
18,65,0.125
18,66,0.092982456
18,67,0.026315789
18,68,0.058823529
18,70,1.630132829
18,72,0.461884826
18,73,0.842619509
18,75,0.359880403
18,76,0.102664577
18,77,0.058823529
18,78,0.512918373
18,79,0.879919289
18,80,1.655688384
18,81,0.626568068
18,82,1.552991446
18,83,0.593447863
18,84,1.794511914
18,85,0.480979437
18,86,0.171944874
18,87,0.558195824
19,1,0.770875957
19,2,0.05
19,3,0.226984127
19,4,0.041666667
19,5,0.03125
19,6,1.469407861
19,8,0.647420209
19,10,0.052631579
19,11,0.159090909
19,12,4.105549921
19,13,1.087186023
19,14,1.750964538
19,15,1.969289172
19,16,1.226209189
19,17,0.386525974
19,18,1.85995956
19,20,1.489609125
19,21,0.929268312
19,22,2.020886566
19,23,2.024091109
19,24,2.010602174
19,25,4.468645159
19,26,1.396751499
19,27,0.421929825
19,28,0.542890228
19,29,1.909605948
19,30,0.344298246
19,31,2.183702712
19,32,1.056535769
19,33,0.942074465
19,34,0.081203008
19,35,1.229367129
19,36,0.279223778
19,37,0.052631579
19,38,0.117647059
19,39,0.257960733
19,40,0.407352433
19,41,0.171428571
19,42,0.543806194
19,43,0.772650602
19,44,0.037037037
19,45,0.128947368
19,46,3.773156437
19,47,1.753207994
19,48,0.383333333
19,49,4.275893058
19,50,1.014003574
19,51,2.395166385
19,52,1.263827911
19,53,2.437635343
19,54,3.102040157
19,55,1.610083842
19,56,1.239959361
19,57,1.749445681
19,58,0.862719968
19,59,4.187675355
19,60,4.163883255
19,61,1.604929075
19,62,0.378030303
19,63,0.549934143
19,64,0.460454545
19,65,0.0625
19,66,0.986739576
19,67,0.078947368
19,68,0.117647059
19,69,0.743452381
19,70,4.114864155
19,71,0.045454545
19,72,0.844041923
19,73,1.962645687
19,74,0.142857143
19,75,1.105177631
19,76,0.278056426
19,77,0.306642274
19,78,0.455105219
19,79,0.354257891
19,80,4.428645159
19,81,1.750450854
19,82,2.962682336
19,83,0.329061625
19,84,4.468645159
19,85,0.893371212
19,86,0.317844427
19,87,0.390371913
20,1,0.22466651
20,2,0.05
20,3,0.057142857
20,4,0.083333333
20,6,0.235472371
20,8,0.185007974
20,11,0.022727273
20,12,0.973659133
20,13,0.287611408
20,14,0.547277671
20,15,0.458422776
20,16,0.483263322
20,17,0.045454545
20,18,0.584057857
20,19,1.056992466
20,21,0.221456855
20,22,0.69678513
20,23,0.218986721
20,24,0.66553513
20,25,1.056992466
20,26,0.25094697
20,27,0.1
20,28,0.2740768
20,29,0.541400515
20,30,0.083881579
20,31,0.457465838
20,32,0.325011196
20,33,0.093977273
20,35,0.176704545
20,36,0.066315789
20,38,0.029411765
20,39,0.195141066
20,40,0.03125
20,41,0.057142857
20,42,0.217982018
20,43,0.079411765
20,45,0.076315789
20,46,1.056992466
20,47,0.62553513
20,49,1.056992466
20,50,0.248324957
20,51,0.426155898
20,52,0.552807857
20,53,0.8403258
20,54,0.777024518
20,55,0.744472932
20,56,0.425206898
20,57,0.386259449
20,58,0.368931017
20,59,0.913451797
20,60,1.056992466
20,61,0.364419739
20,62,0.022727273
20,63,0.357886164
20,64,0.076704545
20,66,0.199043062
20,67,0.026315789
20,68,0.029411765
20,69,0.133333333
20,70,1.004360888
20,71,0.090909091
20,72,0.353578549
20,73,0.561665666
20,75,0.337423242
20,76,0.245141066
20,77,0.052139037
20,78,0.184886364
20,79,0.03125
20,80,1.056992466
20,81,0.721322727
20,82,0.871027554
20,83,0.110661765
20,84,1.056992466
20,85,0.252597403
20,86,0.145727554
20,87,0.022727273
21,1,0.033333333
21,8,0.060798548
21,12,0.232294294
21,13,0.057210031
21,14,0.232294294
21,15,0.060798548
21,16,0.059649123
21,17,0.022727273
21,18,0.127465215
21,19,0.232294294
21,20,0.083525821
21,22,0.184675246
21,23,0.197811535
21,24,0.151341913
21,25,0.232294294
21,26,0.103679654
21,29,0.116859154
21,31,0.138162412
21,32,0.090543365
21,33,0.07034632
21,35,0.07034632
21,36,0.026315789
21,39,0.057210031
21,42,0.022727273
21,43,0.11543514
21,45,0.026315789
21,46,0.232294294
21,47,0.184675246
21,48,0.033333333
21,49,0.232294294
21,50,0.083525821
21,51,0.104829079
21,52,0.094131881
21,53,0.184675246
21,54,0.232294294
21,55,0.131144868
21,56,0.082376396
21,57,0.094131881
21,58,0.115709729
21,59,0.232294294
21,60,0.232294294
21,61,0.141750929
21,62,0.089393939
21,63,0.034482759
21,64,0.022727273
21,66,0.082376396
21,67,0.026315789
21,70,0.232294294
21,72,0.022727273
21,73,0.184675246
21,75,0.116859154
21,76,0.034482759
21,77,0.022727273
21,78,0.022727273
21,79,0.033333333
21,80,0.232294294
21,81,0.125026123
21,82,0.184675246
21,83,0.033333333
21,84,0.232294294
21,85,0.022727273
21,86,0.026315789
22,1,1.200557964
22,2,0.05
22,3,0.085714286
22,6,0.732149893
22,7,0.064516129
22,8,0.612940481
22,9,0.107142857
22,10,0.157894737
22,11,0.181818182
22,12,4.39849069
22,13,1.304255329
22,14,2.384478051
22,15,2.117064928
22,16,2.622719788
22,17,0.584415584
22,18,2.719592291
22,19,4.18388119
22,20,2.26557039
22,21,1.301141176
22,23,2.344391515
22,24,4.066415037
22,25,4.525474817
22,26,1.078354228
22,27,0.166666667
22,28,0.527972028
22,29,2.894114746
22,30,0.03125
22,31,2.109889123
22,32,1.568493956
22,33,0.76677623
22,34,0.157894737
22,35,1.006695242
22,36,0.583157895
22,37,0.157894737
22,38,0.235294118
22,39,0.625763075
22,40,0.251644737
22,41,0.085714286
22,42,0.909140859
22,43,0.507404858
22,45,0.313157895
22,46,4.454046245
22,47,3.763218748
22,48,0.691666667
22,49,3.689340363
22,50,1.637634979
22,51,1.328603603
22,52,2.191276711
22,53,4.284111605
22,54,3.036142866
22,55,1.971532354
22,56,2.021955617
22,57,1.684163148
22,58,2.210013
22,59,3.760768934
22,60,4.525474817
22,61,2.457166182
22,62,0.869264069
22,63,0.471879034
22,64,0.508522727
22,65,0.0625
22,66,1.234102636
22,67,0.263157895
22,68,0.235294118
22,69,0.058823529
22,70,4.469919261
22,72,0.558522727
22,73,2.375302742
22,75,2.019243099
22,76,0.404231975
22,77,0.6886434
22,78,0.818363532
22,79,0.332075653
22,80,4.525474817
22,81,2.642700875
22,82,4.414363706
22,83,0.437222712
22,84,4.525474817
22,85,0.835209235
22,86,1.045331097
22,87,0.509355776
23,1,0.455252436
23,3,0.057142857
23,6,0.314776245
23,8,0.242410493
23,10,0.078947368
23,11,0.068181818
23,12,1.251747366
23,13,0.496991911
23,14,0.495712951
23,15,0.723522894
23,16,0.649120657
23,17,0.153409091
23,18,0.734386853
23,19,1.022989196
23,20,0.431623929
23,21,0.377908329
23,22,0.966138122
23,24,0.819610345
23,25,1.251747366
23,26,0.426503285
23,28,0.134848485
23,29,0.631623929
23,30,0.03125
23,31,0.587380567
23,32,0.293665983
23,33,0.21041985
23,34,0.078947368
23,35,0.409836618
23,36,0.105263158
23,37,0.078947368
23,38,0.117647059
23,39,0.101674641
23,40,0.231520898
23,41,0.057142857
23,42,0.148051948
23,43,0.212662996
23,45,0.105263158
23,46,1.251747366
23,47,0.764953482
23,48,0.15
23,49,1.189247366
23,50,0.489463286
23,51,0.483980495
23,52,0.523260692
23,53,0.796203482
23,54,0.896886255
23,55,0.59712592
23,56,0.462138635
23,57,0.71585237
23,58,0.347878386
23,59,1.192923837
23,60,1.185080699
23,61,0.630552417
23,62,0.156060606
23,63,0.097593583
23,64,0.122159091
23,66,0.253480627
23,67,0.105263158
23,68,0.117647059
23,69,0.187990196
23,70,1.142923837
23,72,0.172159091
23,73,0.696771664
23,75,0.56113948
23,76,0.068181818
