SOURCE,TARGET,WEIGHT
7,14,0.383910847
7,15,0.652495339
7,16,0.636171203
7,17,1.552140531
7,18,1.258599861
7,19,0.398427371
7,20,0.257812252
7,21,0.066740823
7,22,0.273124938
7,23,0.995716444
7,24,0.121212121
7,25,0.711691826
7,26,1.060393993
7,27,1.174912794
7,28,1.191579461
7,29,0.23368984
7,30,1.109568879
7,31,0.038461538
7,32,1.489640531
7,33,1.099848468
7,34,0.071428571
7,35,0.674091529
7,36,0.668789297
7,37,1.309975289
7,38,1.112109621
7,39,1.33979216
7,40,1.257148949
7,41,0.888295796
7,42,0.261880614
7,43,0.163333333
7,44,0.367182145
7,45,0.1
7,46,0.131795102
7,47,0.314388434
7,48,0.099537037
7,49,0.103448276
7,50,0.558827171
7,51,0.614336653
7,52,0.225806452
7,53,0.103448276
7,54,1.190154959
7,55,0.909724297
7,56,0.057142857
7,57,0.116174148
7,58,0.271409166
7,59,0.842184458
7,60,0.671987874
7,61,0.538605664
7,63,0.705109809
7,64,0.440188347
7,66,0.586845074
7,68,0.175191816
7,69,0.057142857
7,70,0.123809524
7,71,0.052631579
7,72,0.15967366
7,73,0.226590961
7,74,0.209447415
7,75,0.1
7,76,0.567196219
7,77,0.334833557
7,78,0.032258065
7,79,0.075498575
7,80,0.057142857
7,81,0.032258065
8,3,0.121572872
8,4,0.035714286
8,5,0.091269841
8,6,0.469459589
8,7,0.239050233
8,9,0.251127527
8,10,0.035714286
8,11,0.150704368
8,12,0.425981329
8,15,0.112637363
8,16,0.156115624
8,17,0.469459589
8,18,0.294605788
8,19,0.055555556
8,22,0.052631579
8,23,0.107226107
8,24,0.03030303
8,25,0.174204451
8,26,0.150704368
8,27,0.361272455
8,28,0.416828011
8,30,0.311523082
8,31,0.076923077
8,32,0.469459589
8,33,0.174204451
8,36,0.215413242
8,37,0.469459589
8,38,0.241974209
8,39,0.425981329
8,40,0.402792923
8,41,0.138490165
8,42,0.035714286
8,47,0.102380952
8,48,0.066666667
8,50,0.052631579
8,51,0.187068004
8,54,0.469459589
8,55,0.392536513
8,58,0.066017316
8,59,0.270002614
8,60,0.052631579
8,61,0.149601276
8,63,0.111111111
8,64,0.181968426
8,66,0.347237367
8,68,0.043478261
8,71,0.052631579
8,72,0.107226107
8,73,0.043478261
8,74,0.03030303
8,76,0.109495577
9,1,0.34717122
9,3,0.101731602
9,4,0.071428571
9,5,0.071428571
9,6,0.727242653
9,7,0.763466965
9,8,0.286841813
9,10,0.071428571
9,11,0.611984811
9,12,0.727242653
9,13,0.150140056
9,14,0.159828381
9,15,0.430898082
9,16,0.347424692
9,17,0.909060835
9,18,0.674611074
9,19,0.334910683
9,20,0.063054187
9,21,0.034482759
9,22,0.174200206
9,23,0.492071391
9,24,0.03030303
9,25,0.410112737
9,26,0.457588633
9,27,0.60272158
9,28,0.60272158
9,29,0.121568627
9,30,0.475737453
9,31,0.076923077
9,32,0.909060835
9,33,0.453243552
9,34,0.034482759
9,35,0.29660999
9,36,0.479810855
9,37,0.875727501
9,38,0.58457276
9,39,0.637204339
9,40,0.853505279
9,41,0.367255594
9,42,0.263112141
9,43,0.055555556
9,44,0.2460897
9,45,0.033333333
9,47,0.104761905
9,49,0.068965517
9,50,0.456507779
9,51,0.36538084
9,52,0.096774194
9,53,0.068965517
9,54,0.60272158
9,55,0.458636006
9,56,0.028571429
9,58,0.13621436
9,59,0.45011847
9,60,0.456865984
9,61,0.207427213
9,63,0.432902208
9,64,0.21787829
9,66,0.35580733
9,68,0.088235294
9,69,0.028571429
9,70,0.028571429
9,71,0.052631579
9,72,0.107226107
9,73,0.028571429
9,74,0.118538324
9,75,0.033333333
9,76,0.224449654
9,77,0.279355128
9,80,0.084126984
10,3,0.071428571
10,4,0.071428571
10,5,0.111428571
10,6,0.111428571
10,7,0.111428571
10,8,0.071428571
10,9,0.071428571
10,11,0.04
10,12,0.111428571
10,15,0.071428571
10,16,0.071428571
10,17,0.111428571
10,18,0.111428571
10,23,0.04
10,25,0.071428571
10,27,0.111428571
10,28,0.111428571
10,30,0.04
10,32,0.111428571
10,33,0.111428571
10,37,0.111428571
10,38,0.111428571
10,39,0.111428571
10,40,0.111428571
10,41,0.04
10,42,0.071428571
10,43,0.04
10,47,0.071428571
10,50,0.04
10,54,0.111428571
10,55,0.071428571
10,58,0.111428571
10,60,0.04
10,61,0.04
10,66,0.111428571
10,76,0.071428571
11,1,0.268840125
11,3,0.060606061
11,5,0.12
11,6,0.81939446
11,7,0.697852195
11,8,0.14254586
11,9,0.487954836
11,10,0.12
11,12,0.775916199
11,13,0.20361991
11,14,0.320094036
11,15,0.267920414
11,16,0.326202972
11,17,0.910303551
11,18,0.81939446
11,19,0.304670988
11,20,0.172451356
11,21,0.138377282
11,22,0.132897603
11,23,0.735916199
11,24,0.060606061
11,25,0.324139011
11,26,0.630428943
11,27,0.750428943
11,28,0.676354868
11,29,0.132897603
11,30,0.721017178
11,31,0.038461538
11,32,0.836229477
11,33,0.73745466
11,34,0.212451356
11,35,0.49802507
11,36,0.397491992
11,37,0.725507171
11,38,0.560970253
11,39,0.666950682
11,40,0.910303551
11,41,0.444139011
11,42,0.196754564
11,43,0.12
11,44,0.272585427
11,47,0.218870454
11,48,0.04
11,49,0.172451356
11,50,0.491879717
11,51,0.340364192
11,52,0.032258065
11,53,0.068965517
11,54,0.560970253
11,55,0.390104283
11,57,0.115384615
11,58,0.249571578
11,59,0.537085092
11,60,0.370956202
11,61,0.342915429
11,63,0.413809009
11,64,0.31608943
11,66,0.55586151
11,68,0.10230179
11,69,0.04
11,72,0.099067599
11,73,0.043478261
11,74,0.11942959
11,75,0.029411765
11,76,0.231873368
11,77,0.159874608
11,78,0.074074074
11,79,0.14479638
12,1,1.580792866
12,3,0.354999576
12,4,0.071428571
12,5,0.262539683
12,6,4.450637239
12,7,2.399086419
12,8,0.716531422
12,9,1.636526654
12,10,0.151428571
12,11,1.628621144
12,13,1.290745529
12,14,1.207240462
12,15,2.057259645
12,16,1.372653828
12,17,4.708970573
12,18,3.822807862
12,19,1.789058015
12,20,1.104580408
12,21,0.527556599
12,22,0.866665557
12,23,2.425089398
12,24,0.113636364
12,25,1.983725573
12,26,2.424736373
12,27,3.503476209
12,28,3.436702978
12,29,0.6190705
12,30,2.760251112
12,31,0.115384615
12,32,4.239035932
12,33,3.726377495
12,34,1.054791445
12,35,2.286085276
12,36,1.47695291
12,37,3.459326006
12,38,2.622596717
12,39,3.584792637
12,40,3.487424227
12,41,2.204120005
12,42,0.48927847
12,43,0.667990196
12,44,1.578528948
12,45,0.066666667
12,46,0.472879942
12,47,1.508024291
12,48,0.593014351
12,49,0.576417061
12,50,1.941206533
12,51,1.45340632
12,52,0.161290323
12,53,0.172413793
12,54,3.183137703
12,55,2.788401274
12,56,0.2
12,57,0.7015467
12,58,0.250697119
12,59,2.85664839
12,60,1.59263725
12,61,1.782331907
12,63,2.892826063
12,64,1.829682331
12,65,0.0625
12,66,2.220855154
12,68,0.176470588
12,69,0.515833333
12,70,0.433333333
12,71,0.39430778
12,72,0.145687646
12,73,0.402020202
12,74,0.206773619
12,75,0.27622549
12,76,1.137737268
12,77,0.970616407
12,78,0.298966899
12,79,0.565862242
12,80,0.558823529
12,81,0.212365591
12,82,0.138888889
13,1,0.295833333
13,6,0.393118401
13,7,0.363706637
13,9,0.119887955
13,11,0.097285068
13,12,0.330618401
13,14,0.18751616
13,15,0.258823529
13,16,0.033333333
13,17,0.393118401
13,18,0.393118401
13,19,0.267873303
13,20,0.291911765
13,21,0.029411765
13,22,0.062745098
13,23,0.330618401
13,25,0.235014006
13,26,0.393118401
13,27,0.330618401
13,28,0.330618401
13,29,0.062745098
13,30,0.301206637
13,32,0.330618401
13,33,0.359785068
13,34,0.172268908
13,35,0.158349494
13,36,0.115966387
13,37,0.291911765
13,38,0.292156863
13,39,0.393118401
13,40,0.330618401
13,41,0.14929972
13,42,0.029411765
13,44,0.130618401
13,45,0.033333333
13,46,0.0625
13,47,0.163706637
13,48,0.0625
13,49,0.029411765
13,50,0.119642857
13,51,0.201680672
13,54,0.292156863
13,55,0.301206637
13,56,0.057142857
13,57,0.038461538
13,59,0.181318681
13,60,0.029411765
13,61,0.092156863
13,63,0.130618401
13,64,0.2
13,66,0.038461538
13,68,0.029411765
13,69,0.057142857
13,70,0.057142857
13,73,0.057142857
13,74,0.029411765
13,75,0.062745098
13,76,0.234768908
13,77,0.057142857
13,79,0.067873303
13,80,0.057142857
14,1,0.398214286
14,3,0.027777778
14,6,0.77042687
14,7,0.358356966
14,9,0.152455109
14,11,0.285611277
14,12,0.45792687
14,13,0.355510666
14,15,0.175161893
14,16,0.140814897
14,17,0.77042687
14,18,0.77042687
14,19,0.317111973
14,20,0.314200124
14,21,0.029411765
14,22,0.101851852
14,23,0.399103341
14,24,0.027777778
14,25,0.19800444
14,26,0.735944112
14,27,0.64542687
14,28,0.383852796
14,29,0.074074074
14,30,0.369691576
14,32,0.512529267
14,33,0.77042687
14,34,0.165746375
14,35,0.399103341
14,36,0.147384115
14,37,0.566806961
14,38,0.268468181
14,39,0.58292687
14,40,0.399103341
14,41,0.408958189
14,44,0.231397687
14,46,0.371323529
14,47,0.590193984
14,48,0.371323529
14,49,0.131263617
14,50,0.347048896
14,51,0.311430366
14,52,0.032258065
14,54,0.268468181
14,55,0.297251489
14,56,0.085714286
14,57,0.302884615
14,59,0.268726746
14,60,0.094518601
14,61,0.131263617
14,63,0.426814981
14,64,0.222048896
14,66,0.149867374
14,69,0.085714286
14,70,0.085714286
14,73,0.085714286
14,75,0.029411765
14,76,0.125
14,77,0.113492063
14,78,0.074074074
14,79,0.14479638
14,80,0.085714286
14,81,0.027777778
14,82,0.027777778
15,1,0.411242055
15,3,0.091269841
15,4,0.035714286
15,5,0.035714286
15,6,1.03064995
15,7,0.620847196
15,8,0.074175824
15,9,0.481446274
15,10,0.035714286
15,11,0.498000896
15,12,0.959221379
15,13,0.311344538
15,14,0.271142435
15,16,0.306894718
15,17,1.03064995
15,18,0.817064516
15,19,0.44277484
15,20,0.225955544
15,21,0.172919829
15,22,0.205460679
15,23,0.669092166
15,24,0.055555556
15,25,0.538011845
15,26,0.821528802
15,27,0.868378145
15,28,0.77243977
15,29,0.117647059
15,30,0.61724019
15,31,0.038461538
15,32,0.959221379
15,33,0.992188412
15,34,0.303360177
15,35,0.518098776
15,36,0.645217282
15,37,0.921238185
15,38,0.784806451
15,39,0.777243087
15,40,0.940576421
15,41,0.468170575
15,42,0.25680962
15,43,0.173406863
15,44,0.306062655
15,46,0.032258065
15,47,0.128634115
15,48,0.11125
15,49,0.219665596
15,50,0.338478282
15,51,0.580699309
15,52,0.129032258
15,53,0.103448276
15,54,0.74118977
15,55,0.509872594
15,56,0.057142857
15,57,0.032258065
15,58,0.035714286
15,59,0.70740065
15,60,0.444391735
15,61,0.202614379
15,63,0.629678246
15,64,0.425968117
15,65,0.03125
15,66,0.359840751
15,67,0.071428571
15,68,0.117647059
15,69,0.168392857
15,70,0.057142857
15,71,0.03125
15,72,0.038461538
15,73,0.057142857
15,74,0.117647059
15,75,0.060661765
15,76,0.319327731
15,77,0.274970218
15,78,0.032258065
15,79,0.029411765
15,80,0.057142857
15,81,0.08781362
15,82,0.055555556
16,1,0.220444527
16,3,0.071428571
16,4,0.071428571
16,5,0.071428571
16,6,1.002827539
16,7,0.432708303
16,8,0.153368371
16,9,0.308963154
16,10,0.071428571
16,11,0.284716547
16,12,0.686240034
16,13,0.033333333
16,14,0.168293989
16,15,0.310350939
16,17,1.07425611
16,18,0.801146866
16,19,0.191798942
16,20,0.16260139
16,21,0.125564353
16,22,0.185961768
16,23,0.311608657
16,25,0.484507858
16,26,0.470587091
16,27,0.680776496
16,28,0.702562988
16,29,0.187253487
16,30,0.491623057
16,31,0.038461538
16,32,0.811028597
16,33,0.698478776
16,34,0.28580551
16,35,0.493016591
16,36,0.22854202
16,37,0.647443163
16,38,0.438329027
16,39,0.770104614
16,40,0.576498421
16,41,0.529962404
16,42,0.10591133
16,44,0.1291939
16,45,0.033333333
16,46,0.069295102
16,47,0.374273457
16,48,0.108465608
16,49,0.037037037
16,50,0.183715164
16,51,0.213196752
16,52,0.096774194
16,54,0.848143443
16,55,0.505609785
16,57,0.07771261
16,58,0.10591133
16,59,0.660812147
16,60,0.453307995
16,61,0.295018816
16,62,0.058823529
16,63,0.389238731
16,64,0.353093295
16,66,0.456272625
16,67,0.071428571
16,68,0.043478261
16,70,0.083333333
16,72,0.038461538
16,73,0.197398415
16,75,0.033333333
16,76,0.304151496
16,77,0.142156863
16,78,0.128118631
16,79,0.037037037
16,80,0.058823529
16,81,0.032258065
17,1,15.25628307
17,2,0.666666667
17,3,2.525482687
17,4,0.321428571
17,5,1.285873016
17,6,37.41562393
17,7,21.23227119
17,8,5.548646357
17,9,14.30055989
17,10,0.841428571
17,11,15.67977124
17,12,33.24349683
17,13,7.130804245
17,14,9.410450155
17,15,15.3989522
17,16,16.72835469
17,18,32.93473713
17,19,11.73738437
17,20,10.45676011
17,21,8.353536157
17,22,9.310868186
17,23,19.58388214
17,24,1.429292929
17,25,17.80731737
17,26,23.52309306
17,27,30.47380833
17,28,29.42593902
17,29,5.803894013
17,30,24.20929379
17,31,1.076923077
17,32,34.82314628
17,33,28.50042247
17,34,9.582273429
17,35,20.33201941
17,36,14.83552897
17,37,27.01726622
17,38,21.59724428
17,39,27.46297368
17,40,27.63497243
17,41,21.23267251
17,42,6.35193255
17,43,3.712059452
17,44,11.08940266
17,45,1.233333333
17,46,5.443479063
17,47,14.07836279
17,48,6.774083902
17,49,6.101041901
17,50,16.40716112
17,51,12.51600726
17,52,1.806451613
17,53,1.793103448
17,54,28.62636926
17,55,17.73353766
17,56,0.885714286
17,57,4.571789886
17,58,3.602139125
17,59,24.50592431
17,60,12.63304238
17,61,12.36819505
17,62,0.470588235
17,63,20.00822005
17,64,12.09131463
17,65,1.03125
17,66,17.09477289
17,67,0.142857143
17,68,2.239130435
17,69,3.796964286
17,70,2.452380952
17,71,2.868778604
17,72,1.561771562
17,73,3.877369973
17,74,1.984848485
17,75,3.411642157
17,76,10.8589563
17,77,8.715054863
17,78,2.942300935
17,79,2.766716943
17,80,1.573295985
17,81,2.525089606
17,82,2.222222222
18,1,2.313545283
18,3,0.511925983
18,4,0.107142857
18,5,0.227142857
18,6,6.104751066
18,7,2.482376419
18,8,0.602631096
18,9,1.379617933
18,10,0.227142857
18,11,2.499708754
18,12,5.734349729
18,13,1.192579724
18,14,2.121581157
18,15,1.715286468
18,16,3.209641804
18,17,6.444036781
18,19,2.375706663
18,20,1.631483312
18,21,1.05327564
18,22,1.795944901
18,23,3.272533403
18,24,0.345959596
18,25,3.579565754
18,26,3.753452092
18,27,4.884406226
18,28,4.586419798
18,29,1.262407291
18,30,3.818466765
18,31,0.192307692
18,32,5.097884431
18,33,5.206141009
18,34,1.81890441
18,35,3.884095119
18,36,1.546355528
18,37,3.459496395
18,38,3.501020905
18,39,4.639970282
18,40,4.406169487
18,41,3.920300196
18,42,0.474126786
18,43,0.408728632
18,44,2.383556651
18,45,0.166666667
18,46,1.273957121
18,47,3.561543105
18,48,1.454515876
18,49,1.160776332
18,50,2.446144874
18,51,1.439077179
18,52,0.096774194
18,53,0.034482759
18,54,4.297895289
18,55,2.546922876
18,56,0.057142857
18,57,1.157880251
18,58,0.516589043
18,59,4.016702007
18,60,2.136238521
18,61,2.905103663
18,63,3.565996135
18,64,2.439130741
18,65,0.15625
18,66,2.176080599
18,68,0.16112532
18,69,0.413392857
18,70,0.473809524
18,71,0.373641304
18,72,0.343822844
18,73,0.750212268
18,74,0.26916221
18,75,0.617034314
18,76,1.626166744
18,77,1.284911905
18,78,0.733853398
18,79,1.087564941
18,80,0.171521942
18,81,0.387992832
18,82,0.527777778
19,1,0.433651063
19,3,0.027777778
19,6,0.611595668
19,7,0.336695935
19,8,0.055555556
19,9,0.244001592
19,11,0.227747911
19,12,0.611595668
19,13,0.132159017
19,14,0.183046039
19,15,0.343014303
19,16,0.187169312
19,17,0.77393333
19,18,0.62420071
19,20,0.093697479
19,21,0.123161765
19,22,0.069444444
19,23,0.396726387
19,24,0.027777778
19,25,0.357950124
19,26,0.329392509
19,27,0.409732547
19,28,0.539984648
19,29,0.071428571
19,30,0.204599105
19,32,0.643681229
19,33,0.627468683
19,34,0.2580824
19,35,0.402678767
19,36,0.335077795
19,37,0.460067185
19,38,0.5143106
19,39,0.53045071
19,40,0.417033626
19,41,0.267473934
19,42,0.068965517
19,43,0.152573529
19,44,0.297514202
19,46,0.132897603
19,47,0.291875404
19,48,0.298076175
19,49,0.21990506
19,50,0.368797344
19,51,0.161869345
19,53,0.068965517
19,54,0.481847183
19,55,0.261788647
19,56,0.028571429
19,57,0.038461538
19,59,0.527818824
19,60,0.293251139
19,61,0.131263617
19,63,0.429662894
19,64,0.296445676
19,65,0.09375
19,66,0.191035068
19,69,0.122321429
19,70,0.028571429
19,71,0.09375
19,73,0.174074074
19,75,0.123161765
19,76,0.207633053
19,77,0.316714011
19,79,0.141947377
19,80,0.028571429
19,81,0.027777778
19,82,0.027777778
20,1,0.250669395
20,6,0.431497281
20,7,0.250669395
20,9,0.120197044
20,11,0.10093156
20,12,0.310173752
20,13,0.213340336
20,14,0.214663087
20,15,0.183098401
20,16,0.16260139
20,17,0.431497281
20,18,0.372673752
20,19,0.150840336
20,21,0.154976117
20,22,0.069295102
20,23,0.222360132
20,25,0.248800237
20,26,0.317118196
20,27,0.368997281
20,28,0.331960244
20,29,0.037037037
20,30,0.339585517
20,32,0.331960244
20,33,0.317118196
20,34,0.102163087
20,35,0.218903911
20,36,0.208432338
20,37,0.346529961
20,38,0.150840336
20,39,0.341458967
20,40,0.254618196
20,41,0.274459466
20,42,0.034482759
20,44,0.08496732
20,46,0.094758065
20,47,0.216762422
20,48,0.0625
20,49,0.066448802
20,50,0.307547701
20,51,0.06512605
20,54,0.217581159
20,55,0.209663866
20,56,0.085714286
20,57,0.032258065
20,58,0.034482759
20,59,0.216834194
20,60,0.055555556
20,61,0.066448802
20,62,0.058823529
20,63,0.029411765
20,64,0.158465608
20,66,0.125564353
20,69,0.085714286
20,70,0.085714286
20,73,0.085714286
20,75,0.029411765
20,76,0.1882526
20,77,0.200093371
20,78,0.069295102
20,79,0.029411765
20,80,0.085714286
20,81,0.032258065
20,82,0.055555556
21,1,0.177990823
21,3,0.076923077
21,6,0.401972724
21,7,0.066740823
21,9,0.034482759
21,11,0.143894523
21,12,0.207402588
21,13,0.029411765
21,14,0.029411765
21,15,0.172919829
21,16,0.184387882
21,17,0.473401295
21,18,0.278831159
21,19,0.060661765
21,20,0.213799647
21,22,0.032258065
21,23,0.095144523
21,25,0.281995459
21,26,0.324504236
21,27,0.325049647
21,28,0.325049647
21,30,0.335816453
21,32,0.473401295
21,33,0.207402588
21,34,0.212090336
21,35,0.284325665
21,36,0.292791582
21,37,0.287066453
21,38,0.212090336
21,39,0.256239965
21,40,0.247581159
21,41,0.127402588
21,42,0.034482759
21,43,0.108173077
21,44,0.029411765
21,46,0.032258065
21,47,0.092919829
21,48,0.11125
21,49,0.060661765
21,50,0.1749139
21,51,0.106334842
21,54,0.247581159
21,55,0.3039819
21,57,0.032258065
21,58,0.034482759
21,59,0.295637882
21,60,0.071428571
21,61,0.100840336
21,62,0.117647059
21,63,0.140661765
21,64,0.108173077
21,65,0.03125
21,66,0.372560959
21,69,0.11125
21,71,0.03125
21,75,0.060661765
21,76,0.034482759
21,77,0.18907563
21,78,0.032258065
21,79,0.029411765
21,81,0.032258065
22,1,0.182258065
22,3,0.086601307
22,6,0.454388554
22,7,0.21037984
22,8,0.052631579
22,9,0.178121775
22,11,0.132897603
22,12,0.454388554
22,13,0.125490196
22,14,0.101851852
22,15,0.118859372
22,16,0.256332139
22,17,0.579388554
22,18,0.526756975
22,19,0.111111111
22,20,0.106332139
22,21,0.032258065
22,23,0.227342048
22,24,0.027777778
22,25,0.342933446
22,26,0.342933446
22,27,0.579388554
22,28,0.38031448
22,29,0.19956427
22,30,0.312231691
22,32,0.38031448
22,33,0.276266779
22,34,0.101851852
22,35,0.284109916
22,36,0.058823529
22,37,0.304388554
22,38,0.236601307
22,39,0.454388554
22,40,0.579388554
22,41,0.315155668
22,42,0.058823529
22,44,0.153267974
22,45,0.066666667
22,46,0.157258065
22,47,0.297998805
22,49,0.101851852
22,50,0.245565025
22,51,0.086601307
22,54,0.446490951
22,55,0.178121775
22,57,0.032258065
22,59,0.237667421
22,60,0.169934641
22,61,0.227342048
22,63,0.295424837
22,64,0.244008715
22,66,0.143713173
22,68,0.058823529
22,71,0.052631579
22,74,0.058823529
22,75,0.066666667
22,76,0.142156863
22,77,0.169934641
22,78,0.106332139
22,81,0.060035842
22,82,0.027777778
23,1,0.432788269
23,3,0.058080808
23,5,0.04
23,6,1.015321291
23,7,0.794700188
23,8,0.107226107
23,9,0.491156899
23,10,0.04
23,11,0.623720762
23,12,1.015321291
23,13,0.535778927
23,14,0.433626243
23,15,0.548132515
23,16,0.384478797
23,17,1.015321291
23,18,1.015321291
23,19,0.538752971
23,20,0.294629039
23,21,0.155806288
23,22,0.223638344
23,24,0.058080808
23,25,0.618443686
23,26,0.841301495
23,27,0.943801495
23,28,0.906764458
23,29,0.195860566
23,30,0.859515003
23,31,0.076923077
23,32,0.978284254
23,33,0.838398214
23,34,0.32776396
23,35,0.702128797
23,36,0.477997669
23,37,0.665614571
23,38,0.789955341
23,39,0.918338532
23,40,0.915784254
23,41,0.580665908
23,42,0.127789047
23,43,0.1025
23,44,0.470790786
23,45,0.1
23,46,0.037037037
23,47,0.41220672
23,48,0.099537037
23,49,0.220621103
23,50,0.327905948
23,51,0.462972417
23,52,0.064516129
23,53,0.034482759
23,54,0.727455341
23,55,0.643294353
23,56,0.057142857
23,57,0.153846154
23,58,0.104785789
23,59,0.663494338
23,60,0.262637232
23,61,0.389801941
23,63,0.632289674
