SOURCE,TARGET,WEIGHT
9,25,0.166666667
9,26,0.090909091
9,29,0.090909091
9,30,0.153846154
9,31,0.344755245
9,33,0.344755245
9,34,0.090909091
9,36,0.58951049
9,39,0.153846154
9,40,0.244755245
9,43,0.665268065
9,45,0.253846154
9,46,0.511421911
9,47,0.190909091
9,48,0.190909091
9,49,0.244755245
9,53,0.166666667
9,56,0.090909091
9,58,0.090909091
9,59,0.153846154
9,62,0.153846154
9,65,0.266666667
10,14,0.076923077
10,18,0.076923077
10,23,0.076923077
10,26,0.076923077
10,33,0.076923077
10,34,0.076923077
10,36,0.076923077
10,46,0.076923077
10,47,0.076923077
10,52,0.076923077
10,57,0.076923077
10,60,0.076923077
10,62,0.076923077
11,1,0.142857143
11,2,0.166666667
11,3,0.557081807
11,4,0.25
11,6,1.249368116
11,7,0.417857143
11,8,0.117647059
11,9,0.167832168
11,12,0.143589744
11,13,0.22875817
11,14,3.223141564
11,15,0.125
11,16,0.066666667
11,17,0.333333333
11,18,1.049728866
11,20,1.322841864
11,25,0.930681247
11,26,1.310689311
11,27,1.189472456
11,29,0.419667261
11,30,0.194570136
11,31,0.890750916
11,32,0.125
11,33,0.374242424
11,34,1.041792358
11,35,0.117647059
11,36,2.068018909
11,37,0.066666667
11,39,0.886446886
11,40,0.77021312
11,41,1.166666667
11,43,1.786421911
11,44,0.337301587
11,45,1.355284421
11,46,3.761272877
11,47,0.576923077
11,48,0.403361345
11,49,0.986904762
11,52,0.166666667
11,53,0.333333333
11,54,1.201923077
11,55,0.441666667
11,56,1.024242424
11,57,0.396825397
11,58,0.643589744
11,59,0.076923077
11,60,0.333333333
11,61,0.706139122
11,62,0.076923077
11,65,0.588034188
11,66,0.611111111
11,68,0.076923077
12,3,0.230769231
12,6,0.297435897
12,7,0.220512821
12,9,0.230769231
12,11,0.143589744
12,14,0.442735043
12,16,0.066666667
12,18,0.341880342
12,20,0.220512821
12,25,0.111111111
12,26,0.111111111
12,27,0.288888889
12,30,0.153846154
12,31,0.188034188
12,33,0.153846154
12,34,0.111111111
12,36,0.230769231
12,37,0.066666667
12,39,0.254700855
12,40,0.143589744
12,43,0.341880342
12,45,0.143589744
12,46,0.442735043
12,48,0.111111111
12,49,0.153846154
12,55,0.066666667
12,56,0.111111111
12,58,0.066666667
12,59,0.076923077
12,61,0.288888889
12,62,0.076923077
12,63,0.111111111
13,2,0.166666667
13,6,0.287581699
13,7,0.166666667
13,8,0.176470588
13,11,0.287581699
13,14,0.235294118
13,18,0.346405229
13,20,0.235294118
13,21,0.058823529
13,25,0.176470588
13,27,0.343137255
13,29,0.235294118
13,30,0.176470588
13,31,0.058823529
13,34,0.513071895
13,35,0.235294118
13,36,0.235294118
13,41,0.058823529
13,43,0.058823529
13,44,0.111111111
13,45,0.176470588
13,46,0.513071895
13,47,0.058823529
13,48,0.235294118
13,49,0.058823529
13,56,0.166666667
13,58,0.058823529
13,61,0.346405229
13,65,0.111111111
13,66,0.111111111
14,2,0.166666667
14,3,0.076923077
14,4,0.125
14,5,0.111111111
14,6,1.295342566
14,7,0.393589744
14,8,0.058823529
14,9,0.358741259
14,10,0.153846154
14,11,2.479794225
14,12,0.365811966
14,13,0.117647059
14,15,0.25
14,16,0.066666667
14,17,0.166666667
14,18,1.352059868
14,19,0.111111111
14,20,0.895435937
14,21,0.058823529
14,22,0.285714286
14,23,0.153846154
14,25,0.830191051
14,26,1.401404151
14,27,1.442156863
14,29,0.82875817
14,30,0.512669683
14,31,1.49931082
14,32,0.25
14,33,0.641880342
14,34,1.977059868
14,35,0.117647059
14,36,1.922297963
14,37,0.066666667
14,38,0.166666667
14,39,0.787301587
14,40,0.45952381
14,41,0.993347339
14,43,1.510685556
14,44,0.795238095
14,45,2.119537815
14,46,3.741609208
14,47,0.771410942
14,48,1.453433495
14,49,0.750898121
14,50,0.485714286
14,51,0.111111111
14,52,0.320512821
14,53,0.166666667
14,54,0.868589744
14,55,0.066666667
14,56,1.520634921
14,57,0.153846154
14,58,0.550898121
14,60,0.403846154
14,61,0.549393091
14,62,0.153846154
14,63,0.411111111
14,64,0.5
14,65,1.776923077
14,67,0.466666667
14,68,0.41025641
15,7,0.125
15,11,0.125
15,14,0.125
15,26,0.125
15,27,0.125
15,31,0.125
15,32,0.125
15,56,0.125
16,6,0.066666667
16,7,0.066666667
16,11,0.066666667
16,12,0.066666667
16,14,0.066666667
16,20,0.066666667
16,27,0.066666667
16,37,0.066666667
16,39,0.066666667
16,40,0.066666667
16,45,0.066666667
16,46,0.066666667
16,55,0.066666667
16,58,0.066666667
16,61,0.066666667
17,11,0.166666667
17,14,0.166666667
17,20,0.166666667
17,26,0.166666667
17,46,0.166666667
17,49,0.166666667
18,3,0.463369963
18,4,0.25
18,6,0.532336944
18,7,0.243589744
18,8,0.176470588
18,9,0.244755245
18,10,0.307692308
18,11,1.174028586
18,12,0.264957265
18,13,0.346405229
18,14,1.314786847
18,20,0.545983428
18,21,0.058823529
18,22,0.142857143
18,23,0.307692308
18,25,0.176470588
18,26,0.418803419
18,27,0.597105509
18,28,0.090909091
18,29,0.426203209
18,30,0.686726998
18,31,0.536179507
18,33,0.551282051
18,34,1.328772861
18,35,0.326203209
18,36,1.521507904
18,39,0.076923077
18,40,0.326923077
18,41,0.475490196
18,43,0.772193493
18,44,0.670634921
18,45,0.944302756
18,46,1.942131724
18,47,0.798334019
18,48,0.53731432
18,49,0.61951284
18,50,0.142857143
18,52,0.398601399
18,54,0.25
18,56,0.368686869
18,57,0.450549451
18,58,0.14973262
18,59,0.167832168
18,60,0.724358974
18,61,0.798425431
18,62,0.384615385
18,63,0.211111111
18,64,0.1
18,65,0.444444444
18,66,0.111111111
18,67,0.1
19,5,0.111111111
19,6,0.111111111
19,14,0.111111111
19,27,0.111111111
19,29,0.111111111
19,31,0.111111111
19,33,0.111111111
19,36,0.111111111
19,51,0.111111111
20,3,0.21978022
20,6,0.384231455
20,7,0.143589744
20,8,0.058823529
20,9,0.258741259
20,11,1.097351668
20,12,0.143589744
20,13,0.117647059
20,14,1.090241131
20,16,0.066666667
20,17,0.166666667
20,18,0.42833637
20,21,0.058823529
20,25,0.058823529
20,26,0.543290043
20,27,0.268347339
20,29,0.20855615
20,30,0.135746606
20,31,0.578304049
20,33,0.167832168
20,34,0.20855615
20,35,0.117647059
20,36,0.947816889
20,37,0.066666667
20,39,0.066666667
20,40,0.443290043
20,41,0.058823529
20,43,0.226655697
20,44,0.285714286
20,45,0.411204482
20,46,0.804526846
20,47,0.14973262
20,48,0.494270435
20,49,0.536179507
20,55,0.066666667
20,56,0.090909091
20,57,0.142857143
20,58,0.216399287
20,61,0.470028011
21,13,0.058823529
21,14,0.058823529
21,18,0.058823529
21,20,0.058823529
21,29,0.058823529
21,31,0.058823529
21,34,0.058823529
21,35,0.058823529
21,36,0.058823529
21,41,0.058823529
21,43,0.058823529
21,46,0.058823529
21,47,0.058823529
21,48,0.058823529
21,49,0.058823529
21,58,0.058823529
21,61,0.058823529
22,14,0.142857143
22,18,0.142857143
22,34,0.142857143
22,36,0.142857143
22,43,0.142857143
22,44,0.142857143
22,50,0.142857143
23,10,0.153846154
23,14,0.153846154
23,18,0.153846154
23,26,0.153846154
23,33,0.153846154
23,34,0.153846154
23,36,0.153846154
23,46,0.153846154
23,47,0.153846154
23,52,0.153846154
23,57,0.153846154
23,60,0.153846154
23,62,0.153846154
24,6,0.1
24,27,0.1
24,36,0.1
24,42,0.1
24,43,0.1
24,46,0.1
24,48,0.1
24,49,0.1
24,54,0.1
24,61,0.1
25,3,0.111111111
25,6,0.419934641
25,7,0.1
25,8,0.058823529
25,9,0.166666667
25,11,0.871857717
25,12,0.111111111
25,13,0.058823529
25,14,0.955191051
25,18,0.058823529
25,20,0.058823529
25,26,0.076923077
25,27,0.381045752
25,29,0.169934641
25,30,0.235746606
25,31,0.271367521
25,34,0.566302162
25,35,0.158823529
25,36,0.353267974
25,38,0.083333333
25,39,0.611111111
25,40,0.125
25,41,0.1
25,43,0.854700855
25,44,0.183333333
25,45,0.283823529
25,46,1.332968829
25,47,0.076923077
25,48,0.142156863
25,49,0.083333333
25,51,0.1
25,53,0.166666667
25,54,0.076923077
25,56,0.208333333
25,57,0.111111111
25,58,0.576923077
25,60,0.125
25,61,0.169934641
25,65,0.243589744
25,67,0.083333333
25,68,0.076923077
26,2,0.333333333
26,6,0.340909091
26,7,0.125
26,9,0.090909091
26,10,0.153846154
26,11,1.352355977
26,12,0.111111111
26,14,1.609737485
26,15,0.125
26,17,0.333333333
26,18,0.264957265
26,20,0.567099567
26,23,0.153846154
26,25,0.076923077
26,27,0.569444444
26,29,0.090909091
26,30,0.076923077
26,31,0.34478022
26,32,0.125
26,33,0.244755245
26,34,0.480769231
26,36,0.637612388
26,40,0.090909091
26,43,0.417832168
26,44,0.142857143
26,45,0.476190476
26,46,1.349456099
26,47,0.230769231
26,48,0.444444444
26,49,0.333333333
26,52,0.487179487
26,54,0.993589744
26,55,0.25
26,56,0.327020202
26,57,0.153846154
26,58,0.076923077
26,60,0.153846154
26,61,0.111111111
26,62,0.153846154
26,63,0.111111111
26,65,0.076923077
26,68,0.41025641
27,2,0.166666667
27,3,0.591269841
27,5,0.111111111
27,6,0.776470588
27,7,0.541666667
27,8,0.176470588
27,11,1.159407096
27,12,0.511111111
27,13,0.343137255
27,14,1.290359477
27,15,0.125
27,16,0.066666667
27,18,0.656629318
27,19,0.111111111
27,20,0.528851541
27,24,0.2
27,25,0.832026144
27,26,0.402777778
27,29,0.509803922
27,30,0.276470588
27,31,0.938492063
27,32,0.125
27,33,0.194444444
27,34,0.89869281
27,35,0.276470588
27,36,0.809803922
27,37,0.066666667
27,39,0.4
27,40,0.066666667
27,41,0.383333333
27,42,0.2
27,43,0.616666667
27,44,0.183333333
27,45,0.509803922
27,46,1.459803922
27,48,0.654248366
27,49,0.485714286
27,51,0.211111111
27,54,0.366666667
27,55,0.066666667
27,56,0.686111111
27,57,0.507936508
27,58,0.066666667
27,60,0.083333333
27,61,0.887581699
27,63,0.111111111
27,65,0.2
27,68,0.166666667
28,18,0.090909091
28,29,0.090909091
28,34,0.090909091
28,35,0.090909091
28,36,0.090909091
28,45,0.090909091
28,47,0.090909091
28,52,0.090909091
28,56,0.090909091
28,59,0.090909091
28,61,0.090909091
29,3,0.111111111
29,5,0.111111111
29,6,0.471954843
29,8,0.058823529
29,9,0.090909091
29,11,0.360843731
29,13,0.117647059
29,14,0.52875817
29,18,0.399465241
29,19,0.111111111
29,20,0.20855615
29,21,0.058823529
29,25,0.169934641
29,26,0.090909091
29,27,0.281045752
29,28,0.181818182
29,30,0.158823529
29,31,0.369934641
29,33,0.202020202
29,34,0.510576352
29,35,0.299465241
29,36,0.812596554
29,39,0.2
29,40,0.090909091
29,41,0.158823529
29,43,0.24973262
29,44,0.1
29,45,0.440641711
29,46,0.519667261
29,47,0.340641711
29,48,0.217647059
29,49,0.158823529
29,50,0.1
29,51,0.111111111
29,52,0.181818182
29,56,0.272727273
29,57,0.111111111
29,58,0.058823529
29,59,0.181818182
29,61,0.299465241
29,63,0.1
29,64,0.2
29,65,0.1
29,67,0.1
30,3,0.076923077
30,6,0.135746606
30,7,0.176923077
30,8,0.058823529
30,9,0.076923077
30,11,0.212669683
30,12,0.076923077
30,13,0.058823529
30,14,0.38959276
30,18,0.56907994
30,20,0.135746606
30,25,0.312669683
30,26,0.153846154
30,27,0.158823529
30,29,0.158823529
30,31,0.153846154
30,33,0.076923077
30,34,0.312669683
30,35,0.158823529
30,36,0.235746606
30,41,0.1
30,43,0.230769231
30,44,0.1
30,45,0.258823529
30,46,0.822926094
30,47,0.153846154
30,48,0.158823529
30,49,0.076923077
30,51,0.1
30,54,0.153846154
30,58,0.153846154
30,61,0.058823529
30,63,0.1
30,64,0.1
30,65,0.487179487
30,67,0.1
30,68,0.153846154
31,3,0.38003663
31,5,0.111111111
31,6,0.813442113
31,7,0.208333333
31,9,0.435664336
31,11,0.92481685
31,12,0.264957265
31,13,0.058823529
31,14,1.37431082
31,15,0.125
31,18,0.620678341
31,19,0.111111111
31,20,0.526355997
31,21,0.058823529
31,25,0.354700855
31,26,0.34478022
31,27,0.573412698
31,29,0.469934641
31,30,0.076923077
31,32,0.125
31,33,0.294444444
31,34,0.595342566
31,35,0.058823529
31,36,1.215122786
31,38,0.166666667
31,39,0.564957265
31,40,0.153846154
31,41,0.342156863
31,43,0.684037205
31,44,0.492857143
31,45,0.596703297
31,46,0.796857717
31,47,0.517564788
31,48,0.507308378
31,49,0.750165521
31,50,0.1
31,51,0.111111111
31,54,0.076923077
31,56,0.375
31,57,0.142857143
31,58,0.317564788
31,59,0.153846154
31,60,0.083333333
31,61,0.169934641
31,62,0.153846154
31,64,0.1
31,65,0.276923077
31,67,0.166666667
31,68,0.076923077
32,7,0.125
32,11,0.125
32,14,0.125
32,15,0.125
32,26,0.125
32,27,0.125
32,31,0.125
32,56,0.125
33,3,0.391025641
33,5,0.333333333
33,6,1.098601399
33,7,0.557692308
33,9,0.498601399
33,10,0.076923077
33,11,0.374242424
33,12,0.307692308
33,14,1.017948718
33,18,0.467948718
33,19,0.333333333
33,20,0.398601399
33,23,0.076923077
33,26,0.167832168
33,27,0.416666667
33,29,0.424242424
33,30,0.307692308
33,31,0.516666667
33,34,0.076923077
33,36,1.075524476
33,40,0.090909091
33,41,0.083333333
33,43,0.581934732
33,44,0.083333333
33,45,0.1
33,46,1.025524476
33,47,0.343589744
33,48,0.1
33,49,0.307692308
33,51,0.333333333
33,52,0.076923077
33,56,0.374242424
33,57,0.243589744
33,60,0.16025641
33,62,0.076923077
33,65,0.1
34,2,0.166666667
34,3,0.333333333
34,6,1.469177065
34,7,0.166666667
34,8,0.058823529
34,9,0.090909091
34,10,0.076923077
34,11,1.538524384
34,12,0.111111111
34,13,0.787581699
34,14,1.566860754
34,18,1.338422525
34,20,0.267379679
34,21,0.117647059
34,22,0.142857143
34,23,0.076923077
34,25,1.038524384
34,26,0.278846154
34,27,0.669934641
34,28,0.181818182
34,29,0.791622103
34,30,0.235746606
34,31,0.479923671
34,33,0.076923077
34,35,0.35828877
34,36,1.335644747
34,38,0.083333333
34,39,0.111111111
34,40,1.7
34,41,0.317647059
34,43,0.57353839
34,44,0.870634921
34,45,1.248975045
34,46,2.394205631
34,47,0.544220485
34,48,0.450713012
34,49,0.416889483
34,50,0.142857143
34,52,0.258741259
34,54,0.201923077
34,55,0.125
34,56,0.806818182
34,57,0.41025641
34,58,0.285479227
34,59,0.181818182
34,60,0.576923077
34,61,1.038844326
34,62,0.076923077
34,63,0.1
34,64,0.1
34,65,0.521367521
34,66,0.444444444
34,67,0.183333333
34,68,0.076923077
35,6,0.058823529
35,7,0.1
35,8,0.058823529
35,11,0.058823529
35,13,0.176470588
35,14,0.176470588
35,18,0.267379679
35,20,0.176470588
35,21,0.117647059
35,25,0.158823529
35,27,0.158823529
35,28,0.090909091
35,29,0.267379679
35,30,0.158823529
35,31,0.117647059
35,34,0.267379679
35,36,0.367379679
35,41,0.217647059
35,43,0.117647059
35,44,0.1
35,45,0.24973262
35,46,0.276470588
35,47,0.20855615
35,48,0.176470588
35,49,0.117647059
35,51,0.1
35,52,0.090909091
35,56,0.090909091
35,58,0.117647059
35,59,0.090909091
35,61,0.267379679
36,1,0.571428571
36,3,0.709401709
36,5,0.111111111
36,6,3.249523516
36,7,0.915018315
36,8,0.117647059
36,9,0.99020979
36,10,0.153846154
36,11,3.529671146
36,12,0.153846154
36,13,0.176470588
36,14,2.283502445
36,18,1.685461597
36,19,0.111111111
36,20,1.31832873
36,21,0.058823529
36,22,0.428571429
36,23,0.153846154
36,24,0.6
36,25,0.856535948
36,26,1.376248751
36,27,1.484313725
36,28,0.090909091
36,29,1.6885918
36,30,0.294570136
36,31,1.154866375
36,33,1.163092463
36,34,2.545504332
36,35,0.367379679
36,38,0.083333333
36,39,1.091208791
36,40,1.067182817
36,41,0.501680672
36,42,0.6
36,43,2.763643709
36,44,1.104761905
36,45,1.892622084
36,46,4.892340829
36,47,1.452063623
36,48,1.527336389
36,49,2.022326693
36,50,0.528571429
36,51,0.211111111
36,52,0.244755245
36,54,1.225
36,55,0.625
36,56,0.771645022
36,57,0.876068376
36,58,0.240641711
36,59,0.167832168
36,60,0.403846154
36,61,1.403093965
36,62,0.230769231
36,64,0.1
36,65,0.3
36,66,0.25
36,67,0.083333333
37,6,0.066666667
37,7,0.066666667
37,11,0.066666667
37,12,0.066666667
37,14,0.066666667
37,16,0.066666667
37,20,0.066666667
37,27,0.066666667
37,39,0.066666667
37,40,0.066666667
37,45,0.066666667
37,46,0.066666667
37,55,0.066666667
37,58,0.066666667
37,61,0.066666667
38,6,0.083333333
38,14,0.083333333
38,25,0.083333333
38,31,0.083333333
38,34,0.083333333
38,36,0.083333333
38,44,0.083333333
38,46,0.083333333
38,48,0.083333333
38,49,0.083333333
38,56,0.083333333
38,67,0.083333333
39,1,0.142857143
39,3,0.076923077
39,6,0.343589744
39,7,0.20952381
39,9,0.076923077
39,11,0.653113553
39,12,0.254700855
39,14,0.987301587
39,16,0.066666667
39,18,0.076923077
39,20,0.066666667
39,25,0.277777778
39,27,0.177777778
39,29,0.5
39,31,0.688034188
39,34,0.111111111
39,36,0.862637363
39,37,0.066666667
39,40,0.143589744
39,41,0.342857143
39,43,0.797557998
39,44,0.3
39,45,0.629304029
39,46,0.83015873
39,47,0.3
39,49,0.342857143
39,50,0.3
39,55,0.066666667
39,56,0.142857143
39,58,0.233333333
39,59,0.076923077
39,61,0.177777778
39,62,0.076923077
39,64,0.3
39,65,0.3
40,3,0.076923077
40,6,0.367832168
40,7,0.2
40,9,0.167832168
40,11,0.885689311
40,12,0.276923077
40,14,0.592857143
40,16,0.2
40,18,0.201923077
40,20,0.433766234
40,25,0.25
40,26,0.090909091
40,27,0.2
40,29,0.090909091
40,31,0.076923077
40,33,0.090909091
40,34,1.575
40,36,0.435689311
40,37,0.2
40,39,0.276923077
40,41,0.2
40,43,0.167832168
40,44,0.2
40,45,0.726923077
40,46,1.008766234
40,48,0.142857143
40,49,0.125
40,55,0.2
40,56,0.340909091
40,58,0.2
40,59,0.076923077
40,60,0.375
40,61,0.467857143
40,62,0.076923077
41,3,0.25
41,4,0.125
41,6,0.1
41,7,0.35
41,11,0.841666667
41,13,0.058823529
41,14,0.793347339
41,18,0.433823529
41,20,0.058823529
41,21,0.058823529
41,25,0.1
41,27,0.55
41,29,0.158823529
41,30,0.1
41,31,0.408823529
41,33,0.25
41,34,0.258823529
41,35,0.158823529
41,36,0.401680672
41,39,0.242857143
41,40,0.2
41,43,0.743347339
41,44,0.55
41,45,0.83452381
41,46,0.976680672
41,47,0.058823529
41,48,0.058823529
41,49,0.158823529
41,51,0.1
41,53,0.166666667
41,54,0.291666667
41,56,0.592857143
41,58,0.058823529
41,60,0.25
41,61,0.058823529
41,65,0.2
42,6,0.1
42,24,0.1
42,27,0.1
42,36,0.1
42,43,0.1
42,46,0.1
42,48,0.1
42,49,0.1
42,54,0.1
42,61,0.1
43,3,0.320512821
43,4,0.25
43,6,0.636421911
43,7,0.243589744
43,9,0.511421911
43,11,1.619755245
43,12,0.264957265
43,13,0.235294118
43,14,2.069299002
43,18,0.948664081
43,20,0.403126285
43,21,0.235294118
43,22,0.142857143
43,24,0.1
43,25,1.021367521
43,26,0.292832168
43,27,0.377777778
43,29,0.426203209
43,30,0.153846154
43,31,0.866918049
43,33,0.434498834
43,34,0.691185449
43,35,0.235294118
43,36,1.190763648
43,39,1.097557998
43,40,0.167832168
43,41,0.961484594
43,42,0.1
43,44,0.40952381
43,45,0.736446886
43,46,2.309017616
43,47,0.512217195
43,48,0.435294118
43,49,0.412217195
43,50,0.242857143
43,53,0.333333333
43,54,0.718589744
43,55,0.125
43,56,0.4004329
43,58,0.978883861
43,59,0.076923077
43,60,0.166666667
43,61,0.446405229
43,62,0.076923077
43,64,0.1
43,65,0.443589744
43,68,0.076923077
44,3,0.083333333
44,6,0.388888889
44,7,0.183333333
44,11,0.448412698
44,13,0.222222222
44,14,0.652380952
44,18,0.698412698
44,20,0.142857143
44,22,0.142857143
44,25,0.266666667
44,26,0.142857143
44,27,0.183333333
44,29,0.2
44,30,0.1
44,31,0.592857143
44,33,0.083333333
44,34,0.731746032
44,35,0.1
44,36,1.002380952
44,38,0.166666667
44,39,0.2
44,40,0.2
44,41,0.383333333
44,43,0.426190476
44,45,0.692857143
44,46,0.772222222
44,47,0.45
44,48,0.166666667
44,49,0.166666667
44,50,0.342857143
44,51,0.1
44,56,0.25
44,60,0.083333333
44,61,0.222222222
44,64,0.2
44,65,0.422222222
44,66,0.222222222
44,67,0.166666667
45,1,0.142857143
45,3,0.076923077
45,4,0.125
45,6,0.702413273
45,7,0.476190476
45,8,0.058823529
45,9,0.176923077
45,11,1.196460892
45,12,0.21025641
45,13,0.058823529
45,14,2.152871148
45,16,0.133333333
45,18,1.133473879
45,20,0.335014006
45,25,0.508823529
45,26,0.642857143
45,27,0.892156863
45,28,0.272727273
45,29,0.531550802
45,30,0.358823529
45,31,0.41978022
45,33,0.1
45,34,1.214884135
45,35,0.531550802
45,36,1.737045308
45,37,0.133333333
45,39,0.595970696
45,40,0.66025641
45,41,0.93452381
45,43,0.611446886
45,44,1.042857143
45,46,3.552871148
45,47,0.872727273
45,48,0.758823529
45,49,0.242857143
45,51,0.2
45,52,0.272727273
45,53,0.166666667
45,54,0.791666667
45,55,0.133333333
45,56,0.665584416
45,58,0.133333333
45,59,0.34965035
45,60,0.25
45,61,0.464884135
45,62,0.076923077
45,63,0.1
45,64,0.1
45,65,0.1
45,67,0.1
45,68,0.5
46,1,0.142857143
46,2,1.833333333
46,3,0.536324786
46,4,0.375
46,6,2.622168518
46,7,2.423626374
46,8,0.058823529
46,9,0.588344988
46,10,0.076923077
46,11,4.891216137
46,12,0.830769231
46,13,1.895424837
46,14,6.814441931
46,16,0.266666667
46,17,0.333333333
46,18,2.397561589
46,20,1.182182523
46,21,0.058823529
46,23,0.076923077
46,24,0.1
46,25,2.350703871
46,26,1.468045843
46,27,2.597712418
46,29,1.230778372
46,30,1.553695324
46,31,1.245148316
46,33,0.948601399
46,34,4.947561589
46,35,0.317647059
46,36,3.497994489
46,37,0.266666667
46,38,0.25
46,39,2.288888889
46,40,1.9254329
46,41,2.67429972
46,42,0.1
46,43,3.140636161
46,44,1.777777778
46,45,7.100490196
46,47,0.883182504
46,48,1.321615313
46,49,1.540783236
46,51,0.2
46,52,0.576923077
46,53,0.166666667
46,54,1.330769231
46,55,0.391666667
46,56,3.425829726
46,57,0.465811966
46,58,1.056259427
46,60,0.78525641
46,61,1.529948646
46,62,0.076923077
46,63,0.611111111
46,64,0.5
46,65,2.275213675
46,66,0.694444444
46,67,0.75
46,68,0.230769231
47,6,0.348484848
47,7,0.166666667
47,9,0.281818182
47,10,0.230769231
47,11,0.326923077
47,13,0.058823529
47,14,0.748334019
47,18,0.812320033
47,20,0.240641711
47,21,0.058823529
47,23,0.230769231
47,25,0.076923077
47,26,0.307692308
47,28,0.090909091
47,29,0.24973262
47,30,0.076923077
47,31,0.517564788
47,33,0.497435897
47,34,0.63924311
47,35,0.14973262
47,36,1.4289867
47,39,0.1
47,41,0.058823529
47,43,0.335746606
47,44,0.35
47,45,0.440909091
47,46,0.883182504
47,48,0.340641711
47,49,0.240641711
47,50,0.1
47,52,0.321678322
47,54,0.076923077
47,56,0.090909091
47,57,0.397435897
47,58,0.317564788
47,59,0.090909091
47,60,0.230769231
47,61,0.14973262
47,62,0.230769231
47,64,0.1
47,65,0.276923077
47,66,0.25
47,68,0.076923077
48,6,0.450713012
48,8,0.176470588
48,9,0.190909091
48,11,0.319327731
48,12,0.111111111
48,13,0.235294118
48,14,1.030171463
48,18,0.53731432
48,20,0.469060351
48,21,0.058823529
48,24,0.1
48,25,0.259803922
48,26,0.277777778
48,27,0.554248366
48,29,0.335294118
48,30,0.276470588
48,31,0.333065954
48,33,0.1
48,34,0.509536542
48,35,0.235294118
48,36,0.752393685
48,38,0.083333333
48,40,0.142857143
48,41,0.058823529
48,42,0.1
48,43,0.258823529
48,44,0.083333333
48,45,0.543137255
48,46,0.872595705
48,47,0.24973262
48,49,0.333065954
